bin                 q                   two_theta           Fx                  Icoh               
202                 10.125000           -1.000000           0.407852            95.689930          
203                 10.175000           -1.000000           -0.232202           51.734270          
204                 10.225000           -1.000000           -1.026106           -1.743944          
205                 10.275000           -1.000000           -1.605237           -40.087199         
206                 10.325000           -1.000000           -1.681428           -44.753421         
207                 10.375000           -1.000000           -1.164852           -10.736410         
208                 10.425000           -1.000000           -0.180673           52.919635          
209                 10.475000           -1.000000           1.007889            128.625474         
210                 10.525000           -1.000000           2.114267            197.880842         
211                 10.575000           -1.000000           2.916675            246.864889         
212                 10.625000           -1.000000           3.287298            268.072340         
213                 10.675000           -1.000000           3.176384            259.076394         
214                 10.725000           -1.000000           2.592074            221.087456         
215                 10.775000           -1.000000           1.606563            159.187966         
216                 10.825000           -1.000000           0.382420            83.779354          
217                 10.875000           -1.000000           -0.819627           10.848138          
218                 10.925000           -1.000000           -1.690224           -41.199365         
219                 10.975000           -1.000000           -1.980213           -58.072228         
220                 11.025000           -1.000000           -1.621480           -36.547144         
221                 11.075000           -1.000000           -0.787491           12.405406          
222                 11.125000           -1.000000           0.157001            67.051059          
223                 11.175000           -1.000000           0.807539            103.998305         
224                 11.225000           -1.000000           0.901541            108.627602         
225                 11.275000           -1.000000           0.435575            81.430042          
226                 11.325000           -1.000000           -0.343386           36.984636          
227                 11.375000           -1.000000           -1.064902           -3.630335          
228                 11.425000           -1.000000           -1.408817           -22.710597         
229                 11.475000           -1.000000           -1.235206           -12.977262         
230                 11.525000           -1.000000           -0.613980           21.154606          
231                 11.575000           -1.000000           0.240313            67.517191          
232                 11.625000           -1.000000           1.074293            112.167334         
233                 11.675000           -1.000000           1.681044            144.025441         
234                 11.725000           -1.000000           1.935976            156.693738         
235                 11.775000           -1.000000           1.795990            148.259775         
236                 11.825000           -1.000000           1.293377            120.830344         
237                 11.875000           -1.000000           0.540355            80.641412          
238                 11.925000           -1.000000           -0.271300           37.909348          
239                 11.975000           -1.000000           -0.906724           4.822246           
240                 12.025000           -1.000000           -1.172480           -8.861864          
241                 12.075000           -1.000000           -1.017858           -0.911901          
242                 12.125000           -1.000000           -0.589229           20.847956          
243                 12.175000           -1.000000           -0.184055           41.161944          
244                 12.225000           -1.000000           -0.107046           44.777116          
245                 12.275000           -1.000000           -0.498940           24.976382          
246                 12.325000           -1.000000           -1.239843           -11.885009         
247                 12.375000           -1.000000           -1.995254           -49.029681         
248                 12.425000           -1.000000           -2.388764           -68.018287         
249                 12.475000           -1.000000           -2.203766           -58.617901         
250                 12.525000           -1.000000           -1.493438           -23.890739         
251                 12.575000           -1.000000           -0.533537           22.456484          
252                 12.625000           -1.000000           0.347292            64.495875          
253                 12.675000           -1.000000           0.946506            92.659165          
254                 12.725000           -1.000000           1.260305            106.998888         
255                 12.775000           -1.000000           1.411522            113.527070         
256                 12.825000           -1.000000           1.498344            116.969511         
257                 12.875000           -1.000000           1.486644            115.787568         
258                 12.925000           -1.000000           1.235798            103.543839         
259                 12.975000           -1.000000           0.645345            75.789136          
260                 13.025000           -1.000000           -0.189952           37.113624          
261                 13.075000           -1.000000           -0.950797           2.242363           
262                 13.125000           -1.000000           -1.244330           -11.076135         
263                 13.175000           -1.000000           -0.858203           6.394294           
264                 13.225000           -1.000000           0.051387            47.164546          
265                 13.275000           -1.000000           0.987113            88.677960          
266                 13.325000           -1.000000           1.372946            105.349776         
267                 13.375000           -1.000000           0.910683            84.391619          
268                 13.425000           -1.000000           -0.192928           35.464928          
269                 13.475000           -1.000000           -1.292439           -12.785266         
270                 13.525000           -1.000000           -1.652929           -28.401397         
271                 13.575000           -1.000000           -0.889360           4.788467           
272                 13.625000           -1.000000           0.768572            76.159706          
273                 13.675000           -1.000000           2.558609            152.479864         
274                 13.725000           -1.000000           3.583035            195.400123         
275                 13.775000           -1.000000           3.296732            182.288216         
276                 13.825000           -1.000000           1.803789            118.365039         
277                 13.875000           -1.000000           -0.206944           33.315656          
278                 13.925000           -1.000000           -1.842864           -35.235190         
279                 13.975000           -1.000000           -2.477914           -61.482487         
280                 14.025000           -1.000000           -2.044311           -43.233768         
281                 14.075000           -1.000000           -0.998127           0.077178           
282                 14.125000           -1.000000           -0.010543           40.568944          
283                 14.175000           -1.000000           0.411545            57.597517          
284                 14.225000           -1.000000           0.156132            46.950025          
285                 14.275000           -1.000000           -0.514886           19.606394          
286                 14.325000           -1.000000           -1.178828           -7.193173          
287                 14.375000           -1.000000           -1.497128           -19.901744         
288                 14.425000           -1.000000           -1.347673           -13.852761         
289                 14.475000           -1.000000           -0.804522           7.751982           
290                 14.525000           -1.000000           -0.033076           38.164514          
291                 14.575000           -1.000000           0.795721            70.544713          
292                 14.625000           -1.000000           1.519799            98.526739          
293                 14.675000           -1.000000           1.961463            115.255533         
294                 14.725000           -1.000000           1.939421            113.864519         
295                 14.775000           -1.000000           1.356317            90.852221          
296                 14.825000           -1.000000           0.315540            50.487577          
297                 14.875000           -1.000000           -0.838315           6.176373           
298                 14.925000           -1.000000           -1.634432           -24.123116         
299                 14.975000           -1.000000           -1.719141           -27.217665         
300                 15.025000           -1.000000           -1.088214           -3.323287          
301                 15.075000           -1.000000           -0.140524           32.229662          
302                 15.125000           -1.000000           0.520759            56.764748          
303                 15.175000           -1.000000           0.447697            53.789142          
304                 15.225000           -1.000000           -0.350183           24.033030          
305                 15.275000           -1.000000           -1.369666           -13.609104         
306                 15.325000           -1.000000           -1.897180           -32.877870         
307                 15.375000           -1.000000           -1.456404           -16.648637         
308                 15.425000           -1.000000           -0.140917           31.194045          
309                 15.475000           -1.000000           1.394401            86.544914          
310                 15.525000           -1.000000           2.301739            118.794507         
311                 15.575000           -1.000000           2.053112            109.346819         
312                 15.625000           -1.000000           0.776641            63.339356          
313                 15.675000           -1.000000           -0.804938           6.922417           
314                 15.725000           -1.000000           -1.806596           -28.493951         
315                 15.775000           -1.000000           -1.718017           -25.248916         
316                 15.825000           -1.000000           -0.706246           10.282608          
317                 15.875000           -1.000000           0.509543            52.598937          
318                 15.925000           -1.000000           1.131425            73.928713          
319                 15.975000           -1.000000           0.799902            62.144568          
320                 16.025000           -1.000000           -0.178150           28.246027          
321                 16.075000           -1.000000           -1.036484           -1.248167          
322                 16.125000           -1.000000           -1.055278           -1.882524          
323                 16.175000           -1.000000           -0.037106           32.641631          
324                 16.225000           -1.000000           1.553498            86.166105          
325                 16.275000           -1.000000           2.872616            130.080484         
326                 16.325000           -1.000000           3.214237            140.906878         
327                 16.375000           -1.000000           2.428121            114.096864         
328                 16.425000           -1.000000           0.977644            65.519201          
329                 16.475000           -1.000000           -0.382274           20.371254          
330                 16.525000           -1.000000           -1.081139           -2.663487          
331                 16.575000           -1.000000           -1.047763           -1.560671          
332                 16.625000           -1.000000           -0.671144           10.696028          
333                 16.675000           -1.000000           -0.459818           17.488491          
334                 16.725000           -1.000000           -0.652707           11.191819          
335                 16.775000           -1.000000           -1.056186           -1.802285          
336                 16.825000           -1.000000           -1.214769           -6.857336          
337                 16.875000           -1.000000           -0.785112           6.829430           
338                 16.925000           -1.000000           0.160514            36.711876          
339                 16.975000           -1.000000           1.126229            66.949671          
340                 17.025000           -1.000000           1.498360            78.302091          
341                 17.075000           -1.000000           0.961903            61.203081          
342                 17.125000           -1.000000           -0.259040           23.007290          
343                 17.175000           -1.000000           -1.510434           -15.775503         
344                 17.225000           -1.000000           -2.106581           -34.040552         
345                 17.275000           -1.000000           -1.760017           -23.270406         
346                 17.325000           -1.000000           -0.759526           7.328465           
347                 17.375000           -1.000000           0.223564            37.113616          
348                 17.425000           -1.000000           0.575787            47.573274          
349                 17.475000           -1.000000           0.140570            34.272331          
350                 17.525000           -1.000000           -0.685297           9.411860           
351                 17.575000           -1.000000           -1.220257           -6.556246          
352                 17.625000           -1.000000           -0.955317           1.323775           
353                 17.675000           -1.000000           0.098330            32.385369          
354                 17.725000           -1.000000           1.396797            70.337680          
355                 17.775000           -1.000000           2.193498            93.274132          
356                 17.825000           -1.000000           1.999676            87.197400          
357                 17.875000           -1.000000           0.884148            54.509928          
358                 17.925000           -1.000000           -0.571054           12.350705          
359                 17.975000           -1.000000           -1.621836           -17.819238         
360                 18.025000           -1.000000           -1.793713           -22.635939         
361                 18.075000           -1.000000           -1.128743           -3.654064          
362                 18.125000           -1.000000           -0.110914           25.113746          
363                 18.175000           -1.000000           0.660912            46.690223          
364                 18.225000           -1.000000           0.834161            51.312660          
365                 18.275000           -1.000000           0.476682            41.112935          
366                 18.325000           -1.000000           -0.022546           27.082513          
367                 18.375000           -1.000000           -0.236153           21.061833          
368                 18.425000           -1.000000           0.029015            28.236152          
369                 18.475000           -1.000000           0.635186            44.652060          
370                 18.525000           -1.000000           1.230064            60.600795          
371                 18.575000           -1.000000           1.476755            66.977251          
372                 18.625000           -1.000000           1.240951            60.305415          
373                 18.675000           -1.000000           0.629498            43.636871          
374                 18.725000           -1.000000           -0.114264           23.603510          
375                 18.775000           -1.000000           -0.762451           6.299315           
376                 18.825000           -1.000000           -1.194375           -5.129172          
377                 18.875000           -1.000000           -1.385315           -10.117732         
378                 18.925000           -1.000000           -1.334973           -8.752550          
379                 18.975000           -1.000000           -1.019000           -0.494016          
380                 19.025000           -1.000000           -0.416117           15.106191          
381                 19.075000           -1.000000           0.410758            36.318510          
382                 19.125000           -1.000000           1.257984            57.841450          
383                 19.175000           -1.000000           1.821378            71.914864          
384                 19.225000           -1.000000           1.836826            71.949106          
385                 19.275000           -1.000000           1.243871            56.626799          
386                 19.325000           -1.000000           0.261594            31.679007          
387                 19.375000           -1.000000           -0.690323           7.737231           
388                 19.425000           -1.000000           -1.196969           -4.896607          
389                 19.475000           -1.000000           -1.066624           -1.647959          
390                 19.525000           -1.000000           -0.432363           13.970002          
391                 19.575000           -1.000000           0.326968            32.493404          
392                 19.625000           -1.000000           0.801869            43.899866          
393                 19.675000           -1.000000           0.776375            43.060194          
394                 19.725000           -1.000000           0.329774            32.071313          
395                 19.775000           -1.000000           -0.239637           18.245431          
396                 19.825000           -1.000000           -0.615608           9.176934           
397                 19.875000           -1.000000           -0.662718           8.011306           
398                 19.925000           -1.000000           -0.500863           11.795390          
399                 19.975000           -1.000000           -0.412396           13.815150          
