q            ff_group_dir ff_group_fit C            H            
10.6500      1.2712       1.2751       1.2722       0.0126       
10.7500      1.2631       1.2667       1.2640       0.0122       
10.8500      1.2550       1.2583       1.2558       0.0118       
10.9500      1.2470       1.2499       1.2476       0.0114       
11.0500      1.2389       1.2416       1.2394       0.0111       
11.1500      1.2308       1.2332       1.2312       0.0107       
11.2500      1.2227       1.2248       1.2230       0.0104       
11.3500      1.2146       1.2164       1.2148       0.0101       
11.4500      1.2064       1.2080       1.2066       0.0097       
11.5500      1.1983       1.1996       1.1984       0.0094       
11.6500      1.1902       1.1912       1.1902       0.0092       
11.7500      1.1821       1.1829       1.1820       0.0089       
11.8500      1.1740       1.1745       1.1738       0.0086       
11.9500      1.1658       1.1661       1.1656       0.0084       
12.0500      1.1577       1.1578       1.1574       0.0081       
12.1500      1.1495       1.1494       1.1492       0.0079       
12.2500      1.1414       1.1411       1.1410       0.0076       
12.3500      1.1333       1.1328       1.1329       0.0074       
12.4500      1.1251       1.1244       1.1247       0.0072       
12.5500      1.1170       1.1161       1.1165       0.0070       
12.6500      1.1088       1.1078       1.1084       0.0068       
12.7500      1.1007       1.0996       1.1003       0.0066       
12.8500      1.0926       1.0913       1.0921       0.0064       
12.9500      1.0845       1.0831       1.0840       0.0062       
13.0500      1.0764       1.0749       1.0759       0.0060       
13.1500      1.0683       1.0667       1.0678       0.0058       
13.2500      1.0602       1.0585       1.0598       0.0057       
13.3500      1.0521       1.0503       1.0517       0.0055       
13.4500      1.0440       1.0422       1.0437       0.0053       
13.5500      1.0360       1.0341       1.0357       0.0052       
13.6500      1.0280       1.0260       1.0277       0.0050       
13.7500      1.0199       1.0179       1.0197       0.0049       
13.8500      1.0120       1.0099       1.0118       0.0048       
13.9500      1.0040       1.0019       1.0038       0.0046       
14.0500      0.9961       0.9939       0.9959       0.0045       
14.1500      0.9881       0.9860       0.9880       0.0044       
14.2500      0.9802       0.9780       0.9802       0.0043       
14.3500      0.9724       0.9701       0.9723       0.0041       
14.4500      0.9645       0.9623       0.9645       0.0040       
14.5500      0.9567       0.9545       0.9567       0.0039       
14.6500      0.9490       0.9467       0.9490       0.0038       
14.7500      0.9412       0.9389       0.9413       0.0037       
14.8500      0.9335       0.9312       0.9336       0.0036       
14.9500      0.9258       0.9235       0.9259       0.0035       
