q          ff_group_dir ff_group_fit C          H          
16.5500    0.8104     0.8089     0.8080     0.0024     
16.6500    0.8033     0.8019     0.8010     0.0024     
16.7500    0.7963     0.7949     0.7940     0.0023     
16.8500    0.7893     0.7879     0.7870     0.0023     
16.9500    0.7823     0.7810     0.7801     0.0022     
17.0500    0.7754     0.7742     0.7732     0.0022     
17.1500    0.7685     0.7674     0.7664     0.0021     
17.2500    0.7617     0.7606     0.7596     0.0021     
17.3500    0.7549     0.7539     0.7529     0.0021     
17.4500    0.7482     0.7473     0.7462     0.0020     
17.5500    0.7415     0.7407     0.7395     0.0020     
17.6500    0.7349     0.7341     0.7329     0.0020     
17.7500    0.7283     0.7277     0.7264     0.0019     
17.8500    0.7218     0.7212     0.7199     0.0019     
17.9500    0.7153     0.7149     0.7134     0.0019     
18.0500    0.7088     0.7085     0.7070     0.0018     
18.1500    0.7025     0.7023     0.7006     0.0018     
18.2500    0.6961     0.6960     0.6943     0.0018     
18.3500    0.6898     0.6899     0.6881     0.0018     
18.4500    0.6836     0.6838     0.6818     0.0017     
18.5500    0.6774     0.6777     0.6757     0.0017     
18.6500    0.6712     0.6717     0.6695     0.0017     
18.7500    0.6652     0.6658     0.6635     0.0017     
18.8500    0.6591     0.6599     0.6575     0.0017     
18.9500    0.6531     0.6541     0.6515     0.0016     
19.0500    0.6472     0.6483     0.6456     0.0016     
19.1500    0.6413     0.6426     0.6397     0.0016     
19.2500    0.6354     0.6369     0.6339     0.0016     
19.3500    0.6297     0.6313     0.6281     0.0016     
19.4500    0.6239     0.6258     0.6224     0.0016     
19.5500    0.6182     0.6203     0.6167     0.0015     
19.6500    0.6126     0.6148     0.6111     0.0015     
19.7500    0.6070     0.6094     0.6055     0.0015     
19.8500    0.6015     0.6041     0.6000     0.0015     
19.9500    0.5960     0.5988     0.5945     0.0015     
