bin                 q                   two_theta           Fx                  Icoh               
222                 0.222500            3.126198            -0.422703           121.122394         
223                 0.223500            3.140252            -0.587289           89.152668          
224                 0.224500            3.154306            -0.752445           57.077111          
225                 0.225500            3.168360            -0.917374           25.050626          
226                 0.226500            3.182414            -1.081287           -6.773557          
227                 0.227500            3.196468            -1.243406           -38.244586         
228                 0.228500            3.210522            -1.402971           -69.214675         
229                 0.229500            3.224576            -1.559238           -99.539770         
230                 0.230500            3.238631            -1.711488           -129.080194        
231                 0.231500            3.252685            -1.859024           -157.701263        
232                 0.232500            3.266739            -2.001182           -185.273879        
233                 0.233500            3.280793            -2.137326           -211.675083        
234                 0.234500            3.294848            -2.266856           -236.788588        
235                 0.235500            3.308902            -2.389207           -260.505259        
236                 0.236500            3.322957            -2.503855           -282.723570        
237                 0.237500            3.337011            -2.610315           -303.350018        
238                 0.238500            3.351066            -2.708147           -322.299488        
239                 0.239500            3.365120            -2.796956           -339.495588        
240                 0.240500            3.379175            -2.876390           -354.870932        
241                 0.241500            3.393230            -2.946149           -368.367380        
242                 0.242500            3.407284            -3.005978           -379.936239        
243                 0.243500            3.421339            -3.055675           -389.538403        
244                 0.244500            3.435394            -3.095083           -397.144468        
245                 0.245500            3.449449            -3.124100           -402.734781        
246                 0.246500            3.463504            -3.142672           -406.299456        
247                 0.247500            3.477559            -3.150795           -407.838338        
248                 0.248500            3.491614            -3.148515           -407.360922        
249                 0.249500            3.505669            -3.135929           -404.886232        
250                 0.250500            3.519725            -3.113180           -400.442647        
251                 0.251500            3.533780            -3.080459           -394.067699        
252                 0.252500            3.547835            -3.038002           -385.807810        
253                 0.253500            3.561890            -2.986092           -375.718012        
254                 0.254500            3.575946            -2.925053           -363.861607        
255                 0.255500            3.590001            -2.855250           -350.309810        
256                 0.256500            3.604057            -2.777087           -335.141340        
257                 0.257500            3.618112            -2.691005           -318.441995        
258                 0.258500            3.632168            -2.597478           -300.304186        
259                 0.259500            3.646224            -2.497015           -280.826447        
260                 0.260500            3.660279            -2.390150           -260.112924        
261                 0.261500            3.674335            -2.277446           -238.272832        
262                 0.262500            3.688391            -2.159490           -215.419904        
263                 0.263500            3.702447            -2.036887           -191.671813        
264                 0.264500            3.716503            -1.910261           -167.149589        
265                 0.265500            3.730559            -1.780252           -141.977013        
266                 0.266500            3.744615            -1.647508           -116.280015        
267                 0.267500            3.758671            -1.512689           -90.186059         
268                 0.268500            3.772727            -1.376456           -63.823527         
269                 0.269500            3.786783            -1.239475           -37.321105         
270                 0.270500            3.800840            -1.102409           -10.807170         
271                 0.271500            3.814896            -0.965916           15.590819          
272                 0.272500            3.828953            -0.830649           41.746910          
273                 0.273500            3.843009            -0.697248           67.537255          
274                 0.274500            3.857066            -0.566341           92.840672          
275                 0.275500            3.871122            -0.438537           117.539203         
276                 0.276500            3.885179            -0.314429           141.518651         
277                 0.277500            3.899235            -0.194585           164.669092         
278                 0.278500            3.913292            -0.079553           186.885365         
279                 0.279500            3.927349            0.030151            208.067535         
280                 0.280500            3.941406            0.134037            228.121329         
281                 0.281500            3.955463            0.231646            246.958544         
282                 0.282500            3.969520            0.322554            264.497419         
283                 0.283500            3.983577            0.406371            280.662975         
284                 0.284500            3.997634            0.482743            295.387323         
285                 0.285500            4.011691            0.551354            308.609939         
286                 0.286500            4.025748            0.611930            320.277889         
287                 0.287500            4.039806            0.664232            330.346034         
288                 0.288500            4.053863            0.708067            338.777185         
289                 0.289500            4.067920            0.743280            345.542225         
290                 0.290500            4.081978            0.769762            350.620184         
291                 0.291500            4.096035            0.787442            353.998289         
292                 0.292500            4.110093            0.796296            355.671959         
293                 0.293500            4.124151            0.796337            355.644776         
294                 0.294500            4.138208            0.787626            353.928403         
295                 0.295500            4.152266            0.770259            350.542480         
296                 0.296500            4.166324            0.744378            345.514468         
297                 0.297500            4.180382            0.710161            338.879467         
298                 0.298500            4.194440            0.667827            330.679996         
299                 0.299500            4.208498            0.617630            320.965741         
300                 0.300500            4.222556            0.559861            309.793265         
301                 0.301500            4.236614            0.494845            297.225695         
302                 0.302500            4.250672            0.422940            283.332378         
303                 0.303500            4.264731            0.344534            268.188504         
304                 0.304500            4.278789            0.260042            251.874713         
305                 0.305500            4.292847            0.169908            234.476673         
306                 0.306500            4.306906            0.074597            216.084636         
307                 0.307500            4.320965            -0.025402           196.792983         
308                 0.308500            4.335023            -0.129582           176.699742         
309                 0.309500            4.349082            -0.237420           155.906100         
310                 0.310500            4.363141            -0.348377           134.515899         
311                 0.311500            4.377199            -0.461904           112.635125         
312                 0.312500            4.391258            -0.577444           90.371391          
313                 0.313500            4.405317            -0.694433           67.833409          
314                 0.314500            4.419376            -0.812304           45.130473          
315                 0.315500            4.433435            -0.930488           22.371927          
316                 0.316500            4.447494            -1.048422           -0.333348          
317                 0.317500            4.461554            -1.165544           -22.877457         
318                 0.318500            4.475613            -1.281301           -45.153989         
319                 0.319500            4.489672            -1.395151           -67.058524         
320                 0.320500            4.503732            -1.506563           -88.489107         
321                 0.321500            4.517791            -1.615021           -109.346725        
322                 0.322500            4.531851            -1.720028           -129.535755        
323                 0.323500            4.545910            -1.821106           -148.964397        
324                 0.324500            4.559970            -1.917798           -167.545089        
325                 0.325500            4.574030            -2.009672           -185.194895        
326                 0.326500            4.588090            -2.096320           -201.835869        
327                 0.327500            4.602149            -2.177363           -217.395396        
328                 0.328500            4.616209            -2.252452           -231.806502        
329                 0.329500            4.630269            -2.321266           -245.008137        
330                 0.330500            4.644330            -2.383518           -256.945428        
331                 0.331500            4.658390            -2.438954           -267.569901        
332                 0.332500            4.672450            -2.487353           -276.839671        
333                 0.333500            4.686510            -2.528531           -284.719600        
334                 0.334500            4.700571            -2.562337           -291.181419        
335                 0.335500            4.714631            -2.588659           -296.203824        
336                 0.336500            4.728692            -2.607419           -299.772527        
337                 0.337500            4.742752            -2.618577           -301.880285        
338                 0.338500            4.756813            -2.622129           -302.526887        
339                 0.339500            4.770874            -2.618109           -301.719113        
340                 0.340500            4.784934            -2.606584           -299.470654        
341                 0.341500            4.798995            -2.587659           -295.802007        
342                 0.342500            4.813056            -2.561472           -290.740334        
343                 0.343500            4.827117            -2.528198           -284.319286        
344                 0.344500            4.841178            -2.488040           -276.578809        
345                 0.345500            4.855240            -2.441237           -267.564909        
346                 0.346500            4.869301            -2.388056           -257.329397        
347                 0.347500            4.883362            -2.328793           -245.929605        
348                 0.348500            4.897423            -2.263773           -233.428076        
349                 0.349500            4.911485            -2.193345           -219.892239        
350                 0.350500            4.925546            -2.117883           -205.394050        
351                 0.351500            4.939608            -2.037780           -190.009623        
352                 0.352500            4.953670            -1.953453           -173.818845        
353                 0.353500            4.967732            -1.865334           -156.904963        
354                 0.354500            4.981793            -1.773871           -139.354173        
355                 0.355500            4.995855            -1.679525           -121.255188        
356                 0.356500            5.009917            -1.582770           -102.698795        
357                 0.357500            5.023979            -1.484087           -83.777414         
358                 0.358500            5.038041            -1.383964           -64.584642         
359                 0.359500            5.052104            -1.282892           -45.214803         
360                 0.360500            5.066166            -1.181364           -25.762486         
361                 0.361500            5.080228            -1.079874           -6.322098          
362                 0.362500            5.094291            -0.978911           13.012593          
363                 0.363500            5.108353            -0.878959           32.148895          
364                 0.364500            5.122416            -0.780495           50.995638          
365                 0.365500            5.136479            -0.683986           69.463594          
366                 0.366500            5.150541            -0.589885           87.465894          
367                 0.367500            5.164604            -0.498634           104.918434         
368                 0.368500            5.178667            -0.410656           121.740255         
369                 0.369500            5.192730            -0.326357           137.853914         
370                 0.370500            5.206793            -0.246123           153.185839         
371                 0.371500            5.220856            -0.170319           167.666650         
372                 0.372500            5.234919            -0.099285           181.231474         
373                 0.373500            5.248983            -0.033337           193.820222         
374                 0.374500            5.263046            0.027236            205.377859         
375                 0.375500            5.277110            0.082170            215.854626         
376                 0.376500            5.291173            0.131232            225.206258         
377                 0.377500            5.305237            0.174219            233.394159         
378                 0.378500            5.319300            0.210955            240.385554         
379                 0.379500            5.333364            0.241300            246.153615         
380                 0.380500            5.347428            0.265140            250.677552         
381                 0.381500            5.361492            0.282397            253.942682         
382                 0.382500            5.375556            0.293025            255.940460         
383                 0.383500            5.389620            0.297006            256.668488         
384                 0.384500            5.403684            0.294359            256.130489         
385                 0.385500            5.417749            0.285132            254.336258         
386                 0.386500            5.431813            0.269406            251.301575         
387                 0.387500            5.445877            0.247290            247.048099         
388                 0.388500            5.459942            0.218927            241.603231         
389                 0.389500            5.474006            0.184486            234.999947         
390                 0.390500            5.488071            0.144167            227.276612         
391                 0.391500            5.502136            0.098194            218.476763         
392                 0.392500            5.516201            0.046820            208.648872         
393                 0.393500            5.530266            -0.009678           197.846085         
394                 0.394500            5.544331            -0.071002           186.125942         
395                 0.395500            5.558396            -0.136829           173.550073         
396                 0.396500            5.572461            -0.206819           160.183885         
397                 0.397500            5.586526            -0.280612           146.096219         
398                 0.398500            5.600592            -0.357833           131.359009         
399                 0.399500            5.614657            -0.438091           116.046912         
400                 0.400500            5.628722            -0.520983           100.236937         
401                 0.401500            5.642788            -0.606096           84.008064          
402                 0.402500            5.656854            -0.693008           67.440850          
403                 0.403500            5.670919            -0.781291           50.617035          
404                 0.404500            5.684985            -0.870511           33.619143          
