type                Na_Na               Na_Cl               Cl_Na               Cl_Cl               
1.023500            1.330924            -0.650990           -0.650990           1.330924            
1.024500            1.055272            -0.381664           -0.381664           1.055272            
1.025500            0.769545            -0.105938           -0.105938           0.769545            
1.026500            0.475149            0.174814            0.174814            0.475149            
1.027500            0.173529            0.459192            0.459192            0.173529            
1.028500            -0.133833           0.745783            0.745783            -0.133833           
1.029500            -0.445431           1.033164            1.033164            -0.445431           
1.030500            -0.759741           1.319908            1.319908            -0.759741           
1.031500            -1.075223           1.604593            1.604593            -1.075223           
1.032500            -1.390337           1.885810            1.885810            -1.390337           
1.033500            -1.703545           2.162167            2.162167            -1.703545           
1.034500            -2.013319           2.432297            2.432297            -2.013319           
1.035500            -2.318151           2.694867            2.694867            -2.318151           
1.036500            -2.616557           2.948581            2.948581            -2.616557           
1.037500            -2.907087           3.192187            3.192187            -2.907087           
1.038500            -3.188331           3.424487            3.424487            -3.188331           
1.039500            -3.458924           3.644338            3.644338            -3.458924           
1.040500            -3.717557           3.850658            3.850658            -3.717557           
1.041500            -3.962979           4.042436            4.042436            -3.962979           
1.042500            -4.194005           4.218731            4.218731            -4.194005           
1.043500            -4.409521           4.378679            4.378679            -4.409521           
1.044500            -4.608491           4.521501            4.521501            -4.608491           
1.045500            -4.789960           4.646498            4.646498            -4.789960           
1.046500            -4.953059           4.753064            4.753064            -4.953059           
1.047500            -5.097009           4.840682            4.840682            -5.097009           
1.048500            -5.221126           4.908929            4.908929            -5.221126           
1.049500            -5.324823           4.957478            4.957478            -5.324823           
1.050500            -5.407613           4.986101            4.986101            -5.407613           
1.051500            -5.469112           4.994665            4.994665            -5.469112           
1.052500            -5.509038           4.983141            4.983141            -5.509038           
1.053500            -5.527217           4.951594            4.951594            -5.527217           
1.054500            -5.523579           4.900191            4.900191            -5.523579           
1.055500            -5.498160           4.829197            4.829197            -5.498160           
1.056500            -5.451104           4.738970            4.738970            -5.451104           
1.057500            -5.382658           4.629966            4.629966            -5.382658           
1.058500            -5.293173           4.502733            4.502733            -5.293173           
1.059500            -5.183104           4.357906            4.357906            -5.183104           
1.060500            -5.053002           4.196210            4.196210            -5.053002           
1.061500            -4.903517           4.018451            4.018451            -4.903517           
1.062500            -4.735393           3.825511            3.825511            -4.735393           
1.063500            -4.549462           3.618352            3.618352            -4.549462           
1.064500            -4.346641           3.398001            3.398001            -4.346641           
1.065500            -4.127932           3.165551            3.165551            -4.127932           
1.066500            -3.894407           2.922154            2.922154            -3.894407           
1.067500            -3.647214           2.669015            2.669015            -3.647214           
1.068500            -3.387563           2.407388            2.407388            -3.387563           
1.069500            -3.116723           2.138565            2.138565            -3.116723           
1.070500            -2.836017           1.863877            1.863877            -2.836017           
1.071500            -2.546814           1.584680            1.584680            -2.546814           
1.072500            -2.250522           1.302352            1.302352            -2.250522           
1.073500            -1.948580           1.018288            1.018288            -1.948580           
1.074500            -1.642457           0.733888            0.733888            -1.642457           
1.075500            -1.333636           0.450555            0.450555            -1.333636           
1.076500            -1.023612           0.169687            0.169687            -1.023612           
1.077500            -0.713886           -0.107334           -0.107334           -0.713886           
1.078500            -0.405953           -0.379143           -0.379143           -0.405953           
1.079500            -0.101299           -0.644400           -0.644400           -0.101299           
1.080500            0.198610            -0.901801           -0.901801           0.198610            
1.081500            0.492331            -1.150077           -1.150077           0.492331            
1.082500            0.778454            -1.388009           -1.388009           0.778454            
1.083500            1.055608            -1.614426           -1.614426           1.055608            
1.084500            1.322467            -1.828213           -1.828213           1.322467            
1.085500            1.577759            -2.028321           -2.028321           1.577759            
1.086500            1.820266            -2.213767           -2.213767           1.820266            
1.087500            2.048839            -2.383637           -2.383637           2.048839            
1.088500            2.262393            -2.537100           -2.537100           2.262393            
1.089500            2.459922            -2.673399           -2.673399           2.459922            
1.090500            2.640497            -2.791867           -2.791867           2.640497            
1.091500            2.803274            -2.891922           -2.891922           2.803274            
1.092500            2.947496            -2.973073           -2.973073           2.947496            
1.093500            3.072498            -3.034920           -3.034920           3.072498            
1.094500            3.177708            -3.077161           -3.077161           3.177708            
1.095500            3.262653            -3.099588           -3.099588           3.262653            
1.096500            3.326958            -3.102091           -3.102091           3.326958            
1.097500            3.370350            -3.084657           -3.084657           3.370350            
1.098500            3.392657            -3.047371           -3.047371           3.392657            
1.099500            3.393810            -2.990415           -2.990415           3.393810            
1.100500            3.373844            -2.914068           -2.914068           3.373844            
1.101500            3.332896            -2.818703           -2.818703           3.332896            
1.102500            3.271205            -2.704786           -2.704786           3.271205            
1.103500            3.189110            -2.572873           -2.572873           3.189110            
1.104500            3.087050            -2.423610           -2.423610           3.087050            
1.105500            2.965559            -2.257726           -2.257726           2.965559            
1.106500            2.825266            -2.076032           -2.076032           2.825266            
1.107500            2.666890            -1.879415           -1.879415           2.666890            
1.108500            2.491237            -1.668835           -1.668835           2.491237            
1.109500            2.299195            -1.445321           -1.445321           2.299195            
1.110500            2.091733            -1.209963           -1.209963           2.091733            
1.111500            1.869890            -0.963911           -0.963911           1.869890            
1.112500            1.634776            -0.708365           -0.708365           1.634776            
1.113500            1.387563            -0.444571           -0.444571           1.387563            
1.114500            1.129480            -0.173817           -0.173817           1.129480            
1.115500            0.861807            0.102578            0.102578            0.861807            
1.116500            0.585870            0.383267            0.383267            0.585870            
1.117500            0.303029            0.666881            0.666881            0.303029            
1.118500            0.014682            0.952039            0.952039            0.014682            
1.119500            -0.277755           1.237353            1.237353            -0.277755           
1.120500            -0.572844           1.521433            1.521433            -0.572844           
1.121500            -0.869139           1.802896            1.802896            -0.869139           
1.122500            -1.165188           2.080374            2.080374            -1.165188           
1.123500            -1.459544           2.352516            2.352516            -1.459544           
1.124500            -1.750771           2.618001            2.618001            -1.750771           
1.125500            -2.037451           2.875538            2.875538            -2.037451           
1.126500            -2.318188           3.123876            3.123876            -2.318188           
1.127500            -2.591621           3.361809            3.361809            -2.591621           
1.128500            -2.856423           3.588184            3.588184            -2.856423           
1.129500            -3.111314           3.801902            3.801902            -3.111314           
1.130500            -3.355065           4.001929            4.001929            -3.355065           
1.131500            -3.586501           4.187295            4.187295            -3.586501           
1.132500            -3.804511           4.357105            4.357105            -3.804511           
1.133500            -4.008050           4.510537            4.510537            -4.008050           
1.134500            -4.196148           4.646852            4.646852            -4.196148           
1.135500            -4.367909           4.765393            4.765393            -4.367909           
1.136500            -4.522521           4.865590            4.865590            -4.522521           
1.137500            -4.659256           4.946963            4.946963            -4.659256           
1.138500            -4.777474           5.009123            5.009123            -4.777474           
1.139500            -4.876628           5.051776            5.051776            -4.876628           
1.140500            -4.956265           5.074723            5.074723            -4.956265           
1.141500            -5.016029           5.077860            5.077860            -5.016029           
1.142500            -5.055660           5.061180            5.061180            -5.055660           
1.143500            -5.074998           5.024772            5.024772            -5.074998           
1.144500            -5.073983           4.968822            4.968822            -5.073983           
1.145500            -5.052656           4.893611            4.893611            -5.052656           
1.146500            -5.011156           4.799513            4.799513            -5.011156           
1.147500            -4.949720           4.686993            4.686993            -4.949720           
1.148500            -4.868686           4.556608            4.556608            -4.868686           
1.149500            -4.768483           4.408998            4.408998            -4.768483           
1.150500            -4.649636           4.244890            4.244890            -4.649636           
1.151500            -4.512762           4.065088            4.065088            -4.512762           
1.152500            -4.358564           3.870475            3.870475            -4.358564           
1.153500            -4.187828           3.662003            3.662003            -4.187828           
1.154500            -4.001423           3.440692            3.440692            -4.001423           
1.155500            -3.800292           3.207624            3.207624            -3.800292           
1.156500            -3.585448           2.963938            2.963938            -3.585448           
1.157500            -3.357973           2.710823            2.710823            -3.357973           
1.158500            -3.119008           2.449513            2.449513            -3.119008           
1.159500            -2.869748           2.181283            2.181283            -2.869748           
1.160500            -2.611439           1.907439            1.907439            -2.611439           
1.161500            -2.345369           1.629315            1.629315            -2.345369           
1.162500            -2.072863           1.348265            1.348265            -2.072863           
1.163500            -1.795275           1.065655            1.065655            -1.795275           
1.164500            -1.513983           0.782859            0.782859            -1.513983           
1.165500            -1.230383           0.501251            0.501251            -1.230383           
1.166500            -0.945878           0.222198            0.222198            -0.945878           
1.167500            -0.661876           -0.052945           -0.052945           -0.661876           
1.168500            -0.379781           -0.322845           -0.322845           -0.379781           
1.169500            -0.100984           -0.586194           -0.586194           -0.100984           
1.170500            0.173139            -0.841717           -0.841717           0.173139            
1.171500            0.441238            -1.088176           -1.088176           0.441238            
1.172500            0.701994            -1.324381           -1.324381           0.701994            
1.173500            0.954124            -1.549191           -1.549191           0.954124            
1.174500            1.196391            -1.761522           -1.761522           1.196391            
1.175500            1.427605            -1.960349           -1.960349           1.427605            
1.176500            1.646634            -2.144716           -2.144716           1.646634            
1.177500            1.852405            -2.313737           -2.313737           1.852405            
1.178500            2.043911            -2.466601           -2.466601           2.043911            
1.179500            2.220218            -2.602576           -2.602576           2.220218            
1.180500            2.380466            -2.721014           -2.721014           2.380466            
1.181500            2.523874            -2.821352           -2.821352           2.523874            
1.182500            2.649746            -2.903114           -2.903114           2.649746            
1.183500            2.757472            -2.965916           -2.965916           2.757472            
1.184500            2.846530            -3.009467           -3.009467           2.846530            
1.185500            2.916493            -3.033569           -3.033569           2.916493            
1.186500            2.967026            -3.038119           -3.038119           2.967026            
1.187500            2.997889            -3.023110           -3.023110           2.997889            
1.188500            3.008942            -2.988628           -2.988628           3.008942            
1.189500            3.000137            -2.934856           -2.934856           3.000137            
1.190500            2.971529            -2.862069           -2.862069           2.971529            
1.191500            2.923266            -2.770636           -2.770636           2.923266            
1.192500            2.855595            -2.661015           -2.661015           2.855595            
1.193500            2.768856            -2.533754           -2.533754           2.768856            
1.194500            2.663482            -2.389484           -2.389484           2.663482            
1.195500            2.539999            -2.228920           -2.228920           2.539999            
1.196500            2.399021            -2.052855           -2.052855           2.399021            
1.197500            2.241245            -1.862158           -1.862158           2.241245            
1.198500            2.067452            -1.657767           -1.657767           2.067452            
1.199500            1.878500            -1.440688           -1.440688           1.878500            
1.200500            1.675321            -1.211986           -1.211986           1.675321            
1.201500            1.458916            -0.972782           -0.972782           1.458916            
1.202500            1.230351            -0.724249           -0.724249           1.230351            
1.203500            0.990748            -0.467603           -0.467603           0.990748            
1.204500            0.741286            -0.204099           -0.204099           0.741286            
1.205500            0.483187            0.064975            0.064975            0.483187            
1.206500            0.217720            0.338306            0.338306            0.217720            
1.207500            -0.053815           0.614560            0.614560            -0.053815           
1.208500            -0.330088           0.892391            0.892391            -0.330088           
1.209500            -0.609746           1.170446            1.170446            -0.609746           
1.210500            -0.891422           1.447370            1.447370            -0.891422           
1.211500            -1.173737           1.721818            1.721818            -1.173737           
1.212500            -1.455312           1.992455            1.992455            -1.455312           
1.213500            -1.734773           2.257968            2.257968            -1.734773           
1.214500            -2.010754           2.517067            2.517067            -2.010754           
1.215500            -2.281911           2.768498            2.768498            -2.281911           
1.216500            -2.546921           3.011042            3.011042            -2.546921           
1.217500            -2.804494           3.243527            3.243527            -2.804494           
1.218500            -3.053375           3.464828            3.464828            -3.053375           
1.219500            -3.292353           3.673877            3.673877            -3.292353           
1.220500            -3.520268           3.869668            3.869668            -3.520268           
1.221500            -3.736012           4.051257            4.051257            -3.736012           
1.222500            -3.938538           4.217772            4.217772            -3.938538           
1.223500            -4.126865           4.368415            4.368415            -4.126865           
1.224500            -4.300080           4.502466            4.502466            -4.300080           
1.225500            -4.457345           4.619287            4.619287            -4.457345           
1.226500            -4.597902           4.718321            4.718321            -4.597902           
1.227500            -4.721072           4.799104            4.799104            -4.721072           
1.228500            -4.826264           4.861256            4.861256            -4.826264           
1.229500            -4.912972           4.904491            4.904491            -4.912972           
1.230500            -4.980782           4.928615            4.928615            -4.980782           
1.231500            -5.029374           4.933527            4.933527            -5.029374           
1.232500            -5.058519           4.919218            4.919218            -5.058519           
1.233500            -5.068084           4.885777            4.885777            -5.068084           
1.234500            -5.058031           4.833382            4.833382            -5.058031           
1.235500            -5.028419           4.762306            4.762306            -5.028419           
1.236500            -4.979401           4.672911            4.672911            -4.979401           
1.237500            -4.911224           4.565649            4.565649            -4.911224           
1.238500            -4.824230           4.441060            4.441060            -4.824230           
1.239500            -4.718850           4.299764            4.299764            -4.718850           
1.240500            -4.595606           4.142468            4.142468            -4.595606           
1.241500            -4.455105           3.969951            3.969951            -4.455105           
1.242500            -4.298040           3.783068            3.783068            -4.298040           
1.243500            -4.125183           3.582745            3.582745            -4.125183           
1.244500            -3.937380           3.369969            3.369969            -3.937380           
1.245500            -3.735553           3.145790            3.145790            -3.735553           
1.246500            -3.520690           2.911312            2.911312            -3.520690           
1.247500            -3.293841           2.667689            2.667689            -3.293841           
1.248500            -3.056114           2.416116            2.416116            -3.056114           
1.249500            -2.808670           2.157830            2.157830            -2.808670           
1.250500            -2.552716           1.894096            1.894096            -2.552716           
1.251500            -2.289499           1.626207            1.626207            -2.289499           
1.252500            -2.020301           1.355474            1.355474            -2.020301           
1.253500            -1.746433           1.083222            1.083222            -1.746433           
1.254500            -1.469225           0.810780            0.810780            -1.469225           
1.255500            -1.190026           0.539481            0.539481            -1.190026           
1.256500            -0.910192           0.270647            0.270647            -0.910192           
1.257500            -0.631079           0.005589            0.005589            -0.631079           
1.258500            -0.354043           -0.254400           -0.254400           -0.354043           
1.259500            -0.080424           -0.508057           -0.508057           -0.080424           
1.260500            0.188451            -0.754147           -0.754147           0.188451            
1.261500            0.451282            -0.991475           -0.991475           0.451282            
1.262500            0.706799            -1.218888           -1.218888           0.706799            
1.263500            0.953767            -1.435284           -1.435284           0.953767            
1.264500            1.190996            -1.639616           -1.639616           1.190996            
1.265500            1.417342            -1.830895           -1.830895           1.417342            
1.266500            1.631715            -2.008198           -2.008198           1.631715            
1.267500            1.833086            -2.170670           -2.170670           1.833086            
1.268500            2.020489            -2.317530           -2.317530           2.020489            
1.269500            2.193025            -2.448074           -2.448074           2.193025            
1.270500            2.349870            -2.561677           -2.561677           2.349870            
1.271500            2.490276            -2.657799           -2.657799           2.490276            
1.272500            2.613577            -2.735985           -2.735985           2.613577            
1.273500            2.719189            -2.795869           -2.795869           2.719189            
1.274500            2.806615            -2.837173           -2.837173           2.806615            
1.275500            2.875447            -2.859711           -2.859711           2.875447            
1.276500            2.925368            -2.863390           -2.863390           2.925368            
1.277500            2.956153            -2.848208           -2.848208           2.956153            
1.278500            2.967671            -2.814255           -2.814255           2.967671            
1.279500            2.959883            -2.761714           -2.761714           2.959883            
1.280500            2.932845            -2.690858           -2.690858           2.932845            
1.281500            2.886708            -2.602051           -2.602051           2.886708            
1.282500            2.821715            -2.495741           -2.495741           2.821715            
1.283500            2.738198            -2.372466           -2.372466           2.738198            
1.284500            2.636583            -2.232843           -2.232843           2.636583            
1.285500            2.517380            -2.077569           -2.077569           2.517380            
1.286500            2.381188            -1.907420           -1.907420           2.381188            
1.287500            2.228685            -1.723241           -1.723241           2.228685            
1.288500            2.060630            -1.525947           -1.525947           2.060630            
1.289500            1.877855            -1.316515           -1.316515           1.877855            
1.290500            1.681265            -1.095982           -1.095982           1.681265            
1.291500            1.471831            -0.865439           -0.865439           1.471831            
1.292500            1.250585            -0.626024           -0.626024           1.250585            
1.293500            1.018616            -0.378919           -0.378919           1.018616            
1.294500            0.777065            -0.125341           -0.125341           0.777065            
1.295500            0.527119            0.133459            0.133459            0.527119            
1.296500            0.270003            0.396210            0.396210            0.270003            
1.297500            0.006979            0.661618            0.661618            0.006979            
1.298500            -0.260666           0.928378            0.928378            -0.260666           
1.299500            -0.531623           1.195182            1.195182            -0.531623           
1.300500            -0.804566           1.460718            1.460718            -0.804566           
1.301500            -1.078162           1.723685            1.723685            -1.078162           
1.302500            -1.351075           1.982794            1.982794            -1.351075           
1.303500            -1.621974           2.236775            2.236775            -1.621974           
1.304500            -1.889538           2.484385            2.484385            -1.889538           
1.305500            -2.152465           2.724413            2.724413            -2.152465           
1.306500            -2.409475           2.955685            2.955685            -2.409475           
1.307500            -2.659317           3.177072            3.177072            -2.659317           
1.308500            -2.900777           3.387493            3.387493            -2.900777           
1.309500            -3.132684           3.585922            3.585922            -3.132684           
1.310500            -3.353913           3.771393            3.771393            -3.353913           
1.311500            -3.563390           3.943003            3.943003            -3.563390           
1.312500            -3.760103           4.099918            4.099918            -3.760103           
1.313500            -3.943100           4.241377            4.241377            -3.943100           
1.314500            -4.111497           4.366694            4.366694            -4.111497           
1.315500            -4.264483           4.475266            4.475266            -4.264483           
1.316500            -4.401321           4.566567            4.566567            -4.401321           
1.317500            -4.521354           4.640162            4.640162            -4.521354           
1.318500            -4.624009           4.695698            4.695698            -4.624009           
1.319500            -4.708794           4.732915            4.732915            -4.708794           
1.320500            -4.775309           4.751640            4.751640            -4.775309           
1.321500            -4.823240           4.751793            4.751793            -4.823240           
1.322500            -4.852366           4.733384            4.733384            -4.852366           
1.323500            -4.862557           4.696515            4.696515            -4.862557           
1.324500            -4.853774           4.641378            4.641378            -4.853774           
1.325500            -4.826072           4.568254            4.568254            -4.826072           
1.326500            -4.779599           4.477514            4.477514            -4.779599           
1.327500            -4.714592           4.369613            4.369613            -4.714592           
1.328500            -4.631381           4.245093            4.245093            -4.631381           
1.329500            -4.530382           4.104575            4.104575            -4.530382           
1.330500            -4.412099           3.948760            3.948760            -4.412099           
1.331500            -4.277120           3.778422            3.778422            -4.277120           
1.332500            -4.126113           3.594407            3.594407            -4.126113           
1.333500            -3.959824           3.397628            3.397628            -3.959824           
1.334500            -3.779074           3.189061            3.189061            -3.779074           
1.335500            -3.584753           2.969737            2.969737            -3.584753           
1.336500            -3.377816           2.740743            2.740743            -3.377816           
1.337500            -3.159282           2.503210            2.503210            -3.159282           
1.338500            -2.930223           2.258312            2.258312            -2.930223           
1.339500            -2.691762           2.007259            2.007259            -2.691762           
1.340500            -2.445068           1.751290            1.751290            -2.445068           
1.341500            -2.191349           1.491667            1.491667            -2.191349           
1.342500            -1.931848           1.229672            1.229672            -1.931848           
1.343500            -1.667834           0.966596            0.966596            -1.667834           
1.344500            -1.400597           0.703736            0.703736            -1.400597           
1.345500            -1.131443           0.442387            0.442387            -1.131443           
1.346500            -0.861686           0.183835            0.183835            -0.861686           
1.347500            -0.592643           -0.070645           -0.070645           -0.592643           
1.348500            -0.325627           -0.319802           -0.319802           -0.325627           
1.349500            -0.061938           -0.562409           -0.562409           -0.061938           
1.350500            0.197137            -0.797273           -0.797273           0.197137            
1.351500            0.450337            -1.023239           -1.023239           0.450337            
1.352500            0.696429            -1.239197           -1.239197           0.696429            
1.353500            0.934217            -1.444084           -1.444084           0.934217            
1.354500            1.162543            -1.636894           -1.636894           1.162543            
1.355500            1.380298            -1.816681           -1.816681           1.380298            
1.356500            1.586425            -1.982561           -1.982561           1.586425            
1.357500            1.779923            -2.133721           -2.133721           1.779923            
1.358500            1.959854            -2.269420           -2.269420           1.959854            
1.359500            2.125346            -2.388993           -2.388993           2.125346            
1.360500            2.275597            -2.491854           -2.491854           2.275597            
1.361500            2.409883            -2.577499           -2.577499           2.409883            
1.362500            2.527553            -2.645512           -2.645512           2.527553            
1.363500            2.628042            -2.695561           -2.695561           2.628042            
1.364500            2.710865            -2.727402           -2.727402           2.710865            
1.365500            2.775627            -2.740883           -2.740883           2.775627            
1.366500            2.822018            -2.735941           -2.735941           2.822018            
1.367500            2.849820            -2.712605           -2.712605           2.849820            
1.368500            2.858904            -2.670993           -2.670993           2.858904            
1.369500            2.849233            -2.611313           -2.611313           2.849233            
1.370500            2.820862            -2.533865           -2.533865           2.820862            
1.371500            2.773935            -2.439032           -2.439032           2.773935            
1.372500            2.708688            -2.327286           -2.327286           2.708688            
1.373500            2.625446            -2.199181           -2.199181           2.625446            
1.374500            2.524622            -2.055352           -2.055352           2.524622            
1.375500            2.406714            -1.896511           -1.896511           2.406714            
1.376500            2.272301            -1.723445           -1.723445           2.272301            
1.377500            2.122045            -1.537010           -1.537010           2.122045            
1.378500            1.956685            -1.338129           -1.338129           1.956685            
1.379500            1.777030            -1.127784           -1.127784           1.777030            
1.380500            1.583962            -0.907017           -0.907017           1.583962            
1.381500            1.378426            -0.676919           -0.676919           1.378426            
1.382500            1.161428            -0.438628           -0.438628           1.161428            
1.383500            0.934029            -0.193322           -0.193322           0.934029            
1.384500            0.697340            0.057785            0.057785            0.697340            
1.385500            0.452518            0.313452            0.313452            0.452518            
1.386500            0.200758            0.572415            0.572415            0.200758            
1.387500            -0.056711           0.833391            0.833391            -0.056711           
1.388500            -0.318632           1.095092            1.095092            -0.318632           
1.389500            -0.583729           1.356220            1.356220            -0.583729           
1.390500            -0.850708           1.615485            1.615485            -0.850708           
1.391500            -1.118270           1.871602            1.871602            -1.118270           
1.392500            -1.385110           2.123303            2.123303            -1.385110           
1.393500            -1.649929           2.369342            2.369342            -1.649929           
1.394500            -1.911437           2.608499            2.608499            -1.911437           
1.395500            -2.168363           2.839588            2.839588            -2.168363           
1.396500            -2.419456           3.061464            3.061464            -2.419456           
1.397500            -2.663495           3.273024            3.273024            -2.663495           
1.398500            -2.899295           3.473219            3.473219            -2.899295           
1.399500            -3.125709           3.661052            3.661052            -3.125709           
1.400500            -3.341638           3.835590            3.835590            -3.341638           
1.401500            -3.546033           3.995963            3.995963            -3.546033           
1.402500            -3.737904           4.141371            4.141371            -3.737904           
1.403500            -3.916319           4.271087            4.271087            -3.916319           
1.404500            -4.080414           4.384462            4.384462            -4.080414           
1.405500            -4.229396           4.480926            4.480926            -4.229396           
1.406500            -4.362542           4.559994            4.559994            -4.362542           
1.407500            -4.479211           4.621263            4.621263            -4.479211           
1.408500            -4.578838           4.664422            4.664422            -4.578838           
1.409500            -4.660946           4.689246            4.689246            -4.660946           
1.410500            -4.725139           4.695600            4.695600            -4.725139           
1.411500            -4.771112           4.683441            4.683441            -4.771112           
1.412500            -4.798645           4.652818            4.652818            -4.798645           
1.413500            -4.807612           4.603869            4.603869            -4.807612           
1.414500            -4.797974           4.536823            4.536823            -4.797974           
1.415500            -4.769786           4.451999            4.451999            -4.769786           
1.416500            -4.723191           4.349802            4.349802            -4.723191           
1.417500            -4.658422           4.230726            4.230726            -4.658422           
1.418500            -4.575800           4.095344            4.095344            -4.575800           
1.419500            -4.475735           3.944313            3.944313            -4.475735           
1.420500            -4.358721           3.778366            3.778366            -4.358721           
1.421500            -4.225332           3.598311            3.598311            -4.225332           
1.422500            -4.076226           3.405024            3.405024            -4.076226           
1.423500            -3.912134           3.199449            3.199449            -3.912134           
1.424500            -3.733862           2.982589            2.982589            -3.733862           
1.425500            -3.542283           2.755506            2.755506            -3.542283           
1.426500            -3.338336           2.519309            2.519309            -3.338336           
1.427500            -3.123021           2.275157            2.275157            -3.123021           
1.428500            -2.897391           2.024246            2.024246            -2.897391           
1.429500            -2.662550           1.767807            1.767807            -2.662550           
1.430500            -2.419648           1.507100            1.507100            -2.419648           
1.431500            -2.169872           1.243406            1.243406            -2.169872           
1.432500            -1.914444           0.978022            0.978022            -1.914444           
1.433500            -1.654613           0.712255            0.712255            -1.654613           
1.434500            -1.391647           0.447414            0.447414            -1.391647           
1.435500            -1.126834           0.184805            0.184805            -1.126834           
1.436500            -0.861466           -0.074276           -0.074276           -0.861466           
1.437500            -0.596841           -0.328547           -0.328547           -0.596841           
1.438500            -0.334250           -0.576753           -0.576753           -0.334250           
1.439500            -0.074977           -0.817663           -0.817663           -0.074977           
1.440500            0.179711            -1.050084           -1.050084           0.179711            
1.441500            0.428571            -1.272861           -1.272861           0.428571            
1.442500            0.670387            -1.484887           -1.484887           0.670387            
1.443500            0.903978            -1.685107           -1.685107           0.903978            
1.444500            1.128203            -1.872520           -1.872520           1.128203            
1.445500            1.341967            -2.046190           -2.046190           1.341967            
1.446500            1.544224            -2.205245           -2.205245           1.544224            
1.447500            1.733989            -2.348886           -2.348886           1.733989            
1.448500            1.910332            -2.476388           -2.476388           1.910332            
1.449500            2.072392            -2.587103           -2.587103           2.072392            
1.450500            2.219377            -2.680466           -2.680466           2.219377            
1.451500            2.350568            -2.755996           -2.755996           2.350568            
1.452500            2.465324            -2.813299           -2.813299           2.465324            
1.453500            2.563083            -2.852069           -2.852069           2.563083            
1.454500            2.643365            -2.872091           -2.872091           2.643365            
1.455500            2.705778            -2.873242           -2.873242           2.705778            
1.456500            2.750014            -2.855490           -2.855490           2.750014            
1.457500            2.775856            -2.818897           -2.818897           2.775856            
1.458500            2.783175            -2.763615           -2.763615           2.783175            
1.459500            2.771933            -2.689890           -2.689890           2.771933            
1.460500            2.742182            -2.598057           -2.598057           2.742182            
1.461500            2.694065            -2.488540           -2.488540           2.694065            
1.462500            2.627813            -2.361850           -2.361850           2.627813            
1.463500            2.543747            -2.218583           -2.218583           2.543747            
1.464500            2.442275            -2.059415           -2.059415           2.442275            
1.465500            2.323887            -1.885102           -1.885102           2.323887            
1.466500            2.189160            -1.696475           -1.696475           2.189160            
1.467500            2.038746            -1.494434           -1.494434           2.038746            
1.468500            1.873377            -1.279947           -1.279947           1.873377            
