bin                 q                   two_theta           Fx                  Icoh               
54                  0.545000            7.662188            3.427541            833.735487         
55                  0.555000            7.802995            2.402781            641.688529         
56                  0.565000            7.943813            0.790512            341.246132         
57                  0.575000            8.084643            -0.976304           13.246140          
58                  0.585000            8.225485            -2.464179           -261.957111        
59                  0.595000            8.366340            -3.342129           -423.531029        
60                  0.605000            8.507208            -3.454355           -443.394455        
61                  0.615000            8.648088            -2.846746           -330.792742        
62                  0.625000            8.788982            -1.743099           -127.576589        
63                  0.635000            8.929888            -0.479207           104.197393         
64                  0.645000            9.070809            0.587243            298.952405         
65                  0.655000            9.211743            1.167902            404.288007         
66                  0.665000            9.352691            1.113687            393.595693         
67                  0.675000            9.493653            0.447051            271.667772         
68                  0.685000            9.634630            -0.649996           72.204669          
69                  0.695000            9.775621            -1.887573           -151.844910        
70                  0.705000            9.916627            -2.945185           -342.447065        
71                  0.715000            10.057648           -3.554515           -451.465455        
72                  0.725000            10.198685           -3.566885           -452.695567        
73                  0.735000            10.339736           -2.988888           -348.025158        
74                  0.745000            10.480804           -1.977945           -166.333299        
75                  0.755000            10.621888           -0.799699           44.421414          
76                  0.765000            10.762987           0.241404            229.791702         
77                  0.775000            10.904103           0.880514            342.862855         
78                  0.785000            11.045236           0.959966            356.163924         
79                  0.795000            11.186385           0.469193            268.515207         
80                  0.805000            11.327552           -0.452793           105.162699         
81                  0.815000            11.468736           -1.552762           -88.760851         
82                  0.825000            11.609937           -2.527456           -259.754950        
83                  0.835000            11.751156           -3.100508           -359.542776        
84                  0.845000            11.892393           -3.092933           -357.342431        
85                  0.855000            12.033647           -2.469657           -247.778479        
86                  0.865000            12.174921           -1.350504           -52.488294         
87                  0.875000            12.316213           0.017174            184.962309         
88                  0.885000            12.457523           1.317665            409.598289         
89                  0.895000            12.598853           2.243470            568.410176         
90                  0.905000            12.740202           2.570651            623.317413         
91                  0.915000            12.881570           2.214553            560.562100         
92                  0.925000            13.022958           1.252227            394.247401         
93                  0.935000            13.164366           -0.094108           163.154835         
94                  0.945000            13.305795           -1.508833           -78.403599         
95                  0.955000            13.447243           -2.657712           -273.509407        
96                  0.965000            13.588712           -3.267872           -376.246209        
97                  0.975000            13.730202           -3.193892           -362.741465        
98                  0.985000            13.871713           -2.454094           -237.005560        
99                  0.995000            14.013245           -1.228215           -30.172042         
100                 1.005000            14.154799           0.183274            206.691900         
101                 1.015000            14.296374           1.428840            414.517594         
102                 1.025000            14.437972           2.188329            540.109593         
103                 1.035000            14.579591           2.248907            548.714012         
104                 1.045000            14.721233           1.556710            432.346922         
105                 1.055000            14.862898           0.232042            211.948150         
106                 1.065000            15.004585           -1.455557           -67.131420         
107                 1.075000            15.146295           -3.146749           -345.255307        
108                 1.085000            15.288029           -4.472763           -561.898127        
109                 1.095000            15.429786           -5.138306           -669.237934        
110                 1.105000            15.571567           -4.988130           -642.851485        
111                 1.115000            15.713372           -4.042187           -487.113743        
112                 1.125000            15.855202           -2.491590           -234.137664        
113                 1.135000            15.997055           -0.656548           63.427071          
114                 1.145000            16.138934           1.083904            344.032243         
115                 1.155000            16.280837           2.374342            550.630000         
116                 1.165000            16.422766           2.958964            642.812403         
117                 1.175000            16.564719           2.734357            605.021478         
118                 1.185000            16.706699           1.767763            449.107943         
119                 1.195000            16.848704           0.277566            210.832360         
120                 1.205000            16.990735           -1.418669           -58.724629         
121                 1.215000            17.132793           -2.976100           -304.761566        
122                 1.225000            17.274877           -4.097826           -480.674763        
123                 1.235000            17.416988           -4.596483           -557.627979        
124                 1.245000            17.559126           -4.428942           -529.733545        
125                 1.255000            17.701291           -3.697337           -413.877381        
126                 1.265000            17.843484           -2.617570           -244.475282        
127                 1.275000            17.985704           -1.463823           -64.590754         
128                 1.285000            18.127952           -0.502781           84.384111          
129                 1.295000            18.270228           0.066865            172.049111         
130                 1.305000            18.412533           0.155891            185.220232         
131                 1.315000            18.554867           -0.201790           129.771647         
132                 1.325000            18.697229           -0.865219           27.887880          
133                 1.335000            18.839621           -1.627127           -88.397098         
134                 1.345000            18.982042           -2.268581           -185.661354        
135                 1.355000            19.124492           -2.613894           -237.444776        
136                 1.365000            19.266972           -2.572595           -230.489731        
137                 1.375000            19.409483           -2.158793           -167.459651        
138                 1.385000            19.552023           -1.484022           -65.621999         
139                 1.395000            19.694595           -0.726176           48.027667          
140                 1.405000            19.837197           -0.082864           143.881534         
141                 1.415000            19.979830           0.278959            197.258240         
142                 1.425000            20.122494           0.264598            194.502301         
143                 1.435000            20.265190           -0.125592           136.187401         
144                 1.445000            20.407917           -0.797452           36.712574          
145                 1.455000            20.550677           -1.587574           -79.521625         
146                 1.465000            20.693469           -2.304719           -184.339494        
147                 1.475000            20.836293           -2.777649           -252.837229        
148                 1.485000            20.979151           -2.897469           -269.500304        
149                 1.495000            21.122041           -2.644095           -231.900452        
150                 1.505000            21.264964           -2.090449           -151.098047        
151                 1.515000            21.407921           -1.383480           -48.693934         
152                 1.525000            21.550911           -0.706834           48.705887          
153                 1.535000            21.693936           -0.234415           116.226199         
154                 1.545000            21.836994           -0.086328           136.992679         
155                 1.555000            21.980088           -0.298056           106.395780         
156                 1.565000            22.123215           -0.810558           33.304783          
157                 1.575000            22.266378           -1.483836           -62.066993         
158                 1.585000            22.409576           -2.130896           -153.132985        
159                 1.595000            22.552810           -2.564015           -213.542349        
160                 1.605000            22.696079           -2.642222           -223.833254        
161                 1.615000            22.839384           -2.308496           -176.521491        
162                 1.625000            22.982726           -1.607519           -78.382384         
163                 1.635000            23.126103           -0.679347           50.655512          
164                 1.645000            23.269518           0.269980            181.789093         
165                 1.655000            23.412969           1.014441            283.828942         
166                 1.665000            23.556458           1.360195            330.411641         
167                 1.675000            23.699984           1.191916            306.272714         
168                 1.685000            23.843548           0.502466            211.123032         
169                 1.695000            23.987150           -0.601187           60.212864          
170                 1.705000            24.130790           -1.917594           -118.581722        
171                 1.715000            24.274469           -3.191948           -290.528103        
172                 1.725000            24.418186           -4.169826           -421.395060        
173                 1.735000            24.561943           -4.651717           -484.775030        
174                 1.745000            24.705738           -4.536283           -467.754426        
175                 1.755000            24.849574           -3.842752           -373.684917        
176                 1.765000            24.993449           -2.707410           -221.452594        
177                 1.775000            25.137364           -1.354872           -41.414714         
178                 1.785000            25.281319           -0.050368           131.097627         
179                 1.795000            25.425315           0.956616            263.288485         
180                 1.805000            25.569352           1.485105            331.788530         
181                 1.815000            25.713430           1.460441            327.450964         
182                 1.825000            25.857549           0.929024            257.044558         
183                 1.835000            26.001710           0.046985            141.518714         
184                 1.845000            26.145912           -0.954641           11.257463          
185                 1.855000            26.290157           -1.820561           -100.620670        
186                 1.865000            26.434445           -2.326749           -165.458081        
187                 1.875000            26.578774           -2.328922           -165.207689        
188                 1.885000            26.723147           -1.793686           -96.244108         
189                 1.895000            26.867564           -0.805882           29.937526          
190                 1.905000            27.012023           0.449247            189.236303         
191                 1.915000            27.156527           1.725063            350.094919         
192                 1.925000            27.301074           2.765319            480.160795         
193                 1.935000            27.445666           3.357729            553.039629         
194                 1.945000            27.590302           3.378075            553.729124         
195                 1.955000            27.734983           2.815739            481.621914         
196                 1.965000            27.879709           1.775506            350.492014         
197                 1.975000            28.024481           0.455476            185.513867         
198                 1.985000            28.169298           -0.894150           17.973493          
199                 1.995000            28.314161           -2.022751           -121.206924        
200                 2.005000            28.459071           -2.730728           -207.786700        
201                 2.015000            28.604026           -2.910165           -229.076793        
202                 2.025000            28.749029           -2.566439           -186.386188        
203                 2.035000            28.894079           -1.816426           -94.570951         
204                 2.045000            29.039176           -0.863685           21.200787          
205                 2.055000            29.184320           0.044400            130.801971         
206                 2.065000            29.329513           0.669022            205.540655         
207                 2.075000            29.474753           0.831484            224.324020         
208                 2.085000            29.620042           0.453701            178.376994         
209                 2.095000            29.765380           -0.420404           73.587548          
210                 2.105000            29.910767           -1.627013           -69.990338         
211                 2.115000            30.056203           -2.908004           -221.405283        
212                 2.125000            30.201689           -3.955575           -344.259849        
213                 2.135000            30.347224           -4.467933           -403.354240        
214                 2.145000            30.492810           -4.206016           -371.317358        
215                 2.155000            30.638446           -3.040998           -234.026824        
216                 2.165000            30.784133           -0.983950           6.159276           
217                 2.175000            30.929871           1.807829            329.944796         
218                 2.185000            31.075660           5.049201            703.509279         
219                 2.195000            31.221500           8.367432            1083.392040        
220                 2.205000            31.367393           11.357619           1423.024370        
221                 2.215000            31.513338           13.644096           1679.814599        
222                 2.225000            31.659335           14.937632           1821.609359        
223                 2.235000            31.805385           15.079008           1831.474724        
224                 2.245000            31.951488           14.061941           1710.038165        
225                 2.255000            32.097644           12.031844           1475.052478        
226                 2.265000            32.243854           9.261003            1158.312092        
227                 2.275000            32.390118           6.104678            800.489772         
228                 2.285000            32.536436           2.945714            444.793664         
229                 2.295000            32.682809           0.137053            130.516273         
230                 2.305000            32.829237           -2.048410           -112.468174        
231                 2.315000            32.975720           -3.452626           -267.397076        
232                 2.325000            33.122258           -4.046739           -331.981212        
233                 2.335000            33.268852           -3.923546           -317.331928        
234                 2.345000            33.415502           -3.270482           -244.775352        
235                 2.355000            33.562208           -2.328847           -141.229157        
236                 2.365000            33.708971           -1.347219           -34.038681         
237                 2.375000            33.855791           -0.537649           53.779256          
238                 2.385000            34.002668           -0.042378           107.060241         
239                 2.395000            34.149603           0.083542            120.230741         
240                 2.405000            34.296596           -0.128444           97.072504          
241                 2.415000            34.443646           -0.577731           48.709662          
242                 2.425000            34.590756           -1.124001           -9.653099          
243                 2.435000            34.737924           -1.622048           -62.498508         
244                 2.445000            34.885152           -1.954546           -97.469853         
245                 2.455000            35.032438           -2.056087           -107.853583        
246                 2.465000            35.179785           -1.923983           -93.618382         
247                 2.475000            35.327192           -1.614273           -60.884115         
248                 2.485000            35.474659           -1.224644           -20.034036         
249                 2.495000            35.622187           -0.868698           17.034658          
250                 2.505000            35.769776           -0.647736           39.861717          
251                 2.515000            35.917426           -0.626561           41.899842          
252                 2.525000            36.065138           -0.818677           21.972162          
253                 2.535000            36.212912           -1.183993           -15.583535         
254                 2.545000            36.360748           -1.639209           -62.071087         
255                 2.555000            36.508647           -2.078170           -106.583712        
256                 2.565000            36.656609           -2.397199           -138.615505        
257                 2.575000            36.804634           -2.519417           -150.515774        
258                 2.585000            36.952723           -2.412356           -139.216905        
259                 2.595000            37.100876           -2.094840           -106.848508        
260                 2.605000            37.249093           -1.631701           -60.119318         
261                 2.615000            37.397375           -1.117762           -8.640091          
262                 2.625000            37.545722           -0.655049           37.392714          
263                 2.635000            37.694134           -0.328773           69.588857          
264                 2.645000            37.842612           -0.187831           83.259862          
265                 2.655000            37.991155           -0.234467           78.374263          
266                 2.665000            38.139765           -0.425463           59.361536          
267                 2.675000            38.288442           -0.684420           33.835157          
268                 2.685000            38.437186           -0.921985           10.567227          
269                 2.695000            38.585997           -1.058933           -2.773426          
270                 2.705000            38.734876           -1.046334           -1.554398          
271                 2.715000            38.883822           -0.877756           14.695484          
272                 2.725000            39.032837           -0.590417           42.245272          
273                 2.735000            39.181921           -0.255022           74.207832          
274                 2.745000            39.331074           0.043175            102.401160         
275                 2.755000            39.480296           0.227229            119.545542         
276                 2.765000            39.629588           0.249390            121.227821         
277                 2.775000            39.778950           0.104481            107.117408         
278                 2.785000            39.928383           -0.167901           81.103763          
279                 2.795000            40.077887           -0.493259           50.297705          
280                 2.805000            40.227461           -0.781918           23.132579          
281                 2.815000            40.377107           -0.953692           7.042359           
282                 2.825000            40.526825           -0.961131           6.319978           
283                 2.835000            40.676616           -0.805023           20.735073          
284                 2.845000            40.826479           -0.537593           45.316893          
285                 2.855000            40.976414           -0.251739           71.423467          
286                 2.865000            41.126424           -0.058278           88.889726          
287                 2.875000            41.276507           -0.056341           88.755722          
288                 2.885000            41.426664           -0.304252           65.896386          
289                 2.895000            41.576895           -0.798566           20.856735          
290                 2.905000            41.727201           -1.467453           -39.646313         
291                 2.915000            41.877583           -2.181390           -103.792252        
292                 2.925000            42.028040           -2.779993           -157.151981        
293                 2.935000            42.178573           -3.109631           -186.096955        
294                 2.945000            42.329182           -3.063334           -181.342990        
295                 2.955000            42.479868           -2.613194           -140.755363        
296                 2.965000            42.630631           -1.826480           -70.654044         
297                 2.975000            42.781471           -0.859874           14.838225          
298                 2.985000            42.932389           0.068944            96.427628          
299                 2.995000            43.083386           0.727809            153.812906         
300                 3.005000            43.234461           0.925400            170.535146         
301                 3.015000            43.385615           0.563248            138.439776         
302                 3.025000            43.536848           -0.328002           60.681230          
303                 3.035000            43.688161           -1.577965           -47.549695         
304                 3.045000            43.839554           -2.896406           -160.943889        
305                 3.055000            43.991028           -3.922118           -248.442062        
306                 3.065000            44.142582           -4.292686           -279.302960        
307                 3.075000            44.294218           -3.721890           -229.699282        
308                 3.085000            44.445936           -2.068848           -88.478434         
309                 3.095000            44.597736           0.616292            139.180874         
310                 3.105000            44.749618           4.081339            431.114932         
311                 3.115000            44.901583           7.900386            750.844780         
312                 3.125000            45.053632           11.538224           1053.219628        
313                 3.135000            45.205764           14.440050           1292.060886        
314                 3.145000            45.357980           16.130048           1428.390521        
315                 3.155000            45.510281           16.299949           1437.662192        
316                 3.165000            45.662667           14.870050           1314.567336        
317                 3.175000            45.815138           12.010120           1074.435656        
318                 3.185000            45.967695           8.115223            750.902646         
319                 3.195000            46.120339           3.740297            390.244023         
320                 3.205000            46.273068           -0.494602           43.429947          
321                 3.215000            46.425885           -4.010621           -242.603295        
322                 3.225000            46.578790           -6.367972           -432.820503        
323                 3.235000            46.731782           -7.337004           -509.631952        
324                 3.245000            46.884862           -6.929509           -475.123695        
325                 3.255000            47.038031           -5.385189           -349.643235        
326                 3.265000            47.191290           -3.117005           -167.124192        
327                 3.275000            47.344638           -0.627086           31.844431          
328                 3.285000            47.498076           1.589735            207.793424         
329                 3.295000            47.651604           3.135771            329.470177         
330                 3.305000            47.805223           3.776721            378.930669         
331                 3.315000            47.958934           3.472648            353.755185         
332                 3.325000            48.112736           2.369517            266.128128         
333                 3.335000            48.266631           0.755220            139.159843         
334                 3.345000            48.420618           -1.009075           1.359547           
335                 3.355000            48.574698           -2.566982           -119.511960        
336                 3.365000            48.728872           -3.637986           -201.929806        
337                 3.375000            48.883140           -4.067592           -234.368029        
338                 3.385000            49.037502           -3.847654           -216.697029        
339                 3.395000            49.191960           -3.104778           -159.107376        
340                 3.405000            49.346512           -2.061485           -78.975572         
341                 3.415000            49.501161           -0.980295           3.508421           
342                 3.425000            49.655905           -0.103858           69.927196          
343                 3.435000            49.810747           0.395740            107.437772         
344                 3.445000            49.965685           0.448195            111.031564         
345                 3.455000            50.120722           0.091343            83.883257          
346                 3.465000            50.275856           -0.546929           35.863192          
347                 3.475000            50.431089           -1.285434           -19.313425         
348                 3.485000            50.586421           -1.935553           -67.558884         
349                 3.495000            50.741853           -2.345235           -97.678977         
350                 3.505000            50.897385           -2.431272           -103.708987        
351                 3.515000            51.053017           -2.193262           -85.856271         
352                 3.525000            51.208750           -1.707280           -49.934762         
353                 3.535000            51.364585           -1.102025           -5.529956          
354                 3.545000            51.520522           -0.524147           36.589755          
355                 3.555000            51.676561           -0.101559           67.157113          
356                 3.565000            51.832703           0.086439            80.544855          
357                 3.575000            51.988949           0.025475            75.883992          
358                 3.585000            52.145298           -0.234359           56.952878          
359                 3.595000            52.301752           -0.594858           30.929967          
360                 3.605000            52.458311           -0.937278           6.367800           
361                 3.615000            52.614976           -1.154029           -9.086093          
362                 3.625000            52.771746           -1.176612           -10.658548         
363                 3.635000            52.928623           -0.993149           2.355895           
364                 3.645000            53.085607           -0.651473           26.442287          
365                 3.655000            53.242698           -0.247337           54.762447          
366                 3.665000            53.399897           0.099201            78.863865          
367                 3.675000            53.557205           0.273478            90.779720          
368                 3.685000            53.714622           0.194946            85.021296          
369                 3.695000            53.872149           -0.161700           60.003876          
370                 3.705000            54.029785           -0.757758           18.590520          
371                 3.715000            54.187533           -1.495929           -32.352454         
372                 3.725000            54.345391           -2.238503           -83.269876         
373                 3.735000            54.503361           -2.834143           -123.795814        
374                 3.745000            54.661444           -3.147348           -144.778740        
375                 3.755000            54.819639           -3.084353           -140.025161        
376                 3.765000            54.977947           -2.610279           -107.416426        
377                 3.775000            55.136370           -1.754516           -49.207504         
378                 3.785000            55.294907           -0.603963           28.498078          
379                 3.795000            55.453558           0.713640            116.930290         
380                 3.805000            55.612326           2.052230            206.203005         
381                 3.815000            55.771209           3.270851            286.896790         
382                 3.825000            55.930209           4.253451            351.369543         
383                 3.835000            56.089327           4.921811            394.586173         
384                 3.845000            56.248562           5.240262            414.389769         
385                 3.855000            56.407915           5.212840            411.268649         
386                 3.865000            56.567388           4.875065            387.774291         
387                 3.875000            56.726979           4.283318            347.793049         
388                 3.885000            56.886691           3.504716            295.863623         
389                 3.895000            57.046524           2.609511            236.672149         
390                 3.905000            57.206478           1.666779            174.769587         
391                 3.915000            57.366554           0.742807            114.469391         
392                 3.925000            57.526752           -0.099341           59.823042          
393                 3.935000            57.687073           -0.800914           14.553659          
394                 3.945000            57.847518           -1.310661           -18.143018         
395                 3.955000            58.008087           -1.590543           -35.955613         
396                 3.965000            58.168781           -1.623180           -37.917102         
397                 3.975000            58.329600           -1.419083           -24.843263         
398                 3.985000            58.490546           -1.021161           0.410328           
399                 3.995000            58.651618           -0.504093           33.019732          
400                 4.005000            58.812817           0.032887            66.677367          
401                 4.015000            58.974144           0.479742            94.476772          
402                 4.025000            59.135600           0.734064            110.074435         
403                 4.035000            59.297185           0.720862            108.913350         
404                 4.045000            59.458900           0.409456            89.244759          
405                 4.055000            59.620745           -0.176628           52.697186          
406                 4.065000            59.782721           -0.959759           4.217870           
407                 4.075000            59.944829           -1.819324           -48.662769         
408                 4.085000            60.107070           -2.612490           -97.144571         
409                 4.095000            60.269443           -3.200953           -132.812904        
410                 4.105000            60.431950           -3.478407           -149.307186        
411                 4.115000            60.594591           -3.392944           -143.650522        
412                 4.125000            60.757368           -2.959351           -116.942873        
413                 4.135000            60.920280           -2.258209           -74.244085         
414                 4.145000            61.083328           -1.421413           -23.641225         
415                 4.155000            61.246513           -0.606649           25.329373          
416                 4.165000            61.409836           0.034115            63.590420          
417                 4.175000            61.573298           0.385664            84.367578          
418                 4.185000            61.736898           0.393475            84.578671          
419                 4.195000            61.900638           0.075358            65.467502          
420                 4.205000            62.064519           -0.481923           32.338340          
421                 4.215000            62.228540           -1.140584           -6.562437          
422                 4.225000            62.392704           -1.740709           -41.788251         
423                 4.235000            62.557010           -2.134099           -64.693407         
424                 4.245000            62.721459           -2.215960           -69.271460         
425                 4.255000            62.886053           -1.947694           -53.441977         
426                 4.265000            63.050790           -1.365888           -19.513371         
427                 4.275000            63.215674           -0.575535           26.275636          
428                 4.285000            63.380703           0.271162            75.038108          
429                 4.295000            63.545880           1.005991            117.073387         
430                 4.305000            63.711204           1.479420            143.868467         
431                 4.315000            63.876676           1.591538            149.849438         
432                 4.325000            64.042297           1.312865            133.523533         
433                 4.335000            64.208068           0.690805            97.784756          
434                 4.345000            64.373990           -0.159438           49.333869          
435                 4.355000            64.540063           -1.077405           -2.652150          
436                 4.365000            64.706288           -1.888587           -48.314671         
437                 4.375000            64.872667           -2.437817           -78.998414         
438                 4.385000            65.039198           -2.618083           -88.847146         
439                 4.395000            65.205885           -2.389198           -75.803770         
440                 4.405000            65.372726           -1.782981           -41.843017         
441                 4.415000            65.539724           -0.894578           7.570470           
442                 4.425000            65.706878           0.137685            64.647682          
443                 4.435000            65.874190           1.159223            120.795149         
444                 4.445000            66.041660           2.027166            168.164923         
445                 4.455000            66.209289           2.633764            200.927174         
446                 4.465000            66.377079           2.920990            216.038938         
447                 4.475000            66.545029           2.884262            213.406212         
448                 4.485000            66.713142           2.565683            195.473303         
449                 4.495000            66.881416           2.039392            166.391813         
450                 4.505000            67.049854           1.393073            130.996730         
451                 4.515000            67.218456           0.710104            93.834769          
452                 4.525000            67.387223           0.056188            58.450182          
453                 4.535000            67.556156           -0.527191           27.049124          
454                 4.545000            67.725256           -1.022035           0.558094           
455                 4.555000            67.894524           -1.427269           -21.008288         
456                 4.565000            68.063960           -1.749168           -38.025749         
457                 4.575000            68.233565           -1.992125           -50.766193         
458                 4.585000            68.403340           -2.152757           -59.088202         
459                 4.595000            68.573287           -2.219172           -62.404454         
460                 4.605000            68.743406           -2.175587           -59.930282         
461                 4.615000            68.913697           -2.010799           -51.130118         
462                 4.625000            69.084162           -1.727795           -36.214588         
463                 4.635000            69.254803           -1.351199           -16.517504         
464                 4.645000            69.425618           -0.929699           5.394612           
465                 4.655000            69.596611           -0.531756           25.962485          
466                 4.665000            69.767781           -0.234624           41.214201          
467                 4.675000            69.939129           -0.108605           47.581171          
468                 4.685000            70.110657           -0.199903           42.771129          
469                 4.695000            70.282365           -0.516254           26.484839          
470                 4.705000            70.454254           -1.019234           0.779377           
471                 4.715000            70.626326           -1.625995           -30.053559         
472                 4.725000            70.798580           -2.221183           -60.123638         
473                 4.735000            70.971019           -2.677511           -83.004768         
474                 4.745000            71.143644           -2.881346           -93.032190         
475                 4.755000            71.316454           -2.758190           -86.572093         
476                 4.765000            71.489452           -2.292503           -62.986495         
477                 4.775000            71.662637           -1.537108           -25.060394         
478                 4.785000            71.836012           -0.609214           21.244516          
479                 4.795000            72.009578           0.327255            67.713194          
480                 4.805000            72.183334           1.090564            105.341000         
481                 4.815000            72.357283           1.516319            126.081592         
482                 4.825000            72.531425           1.492291            124.549462         
483                 4.835000            72.705761           0.986004            99.337459          
484                 4.845000            72.880293           0.059140            53.666845          
485                 4.855000            73.055021           -1.134908           -4.797229          
486                 4.865000            73.229947           -2.370974           -64.979504         
487                 4.875000            73.405072           -3.386891           -114.131648        
488                 4.885000            73.580396           -3.927521           -139.988483        
489                 4.895000            73.755921           -3.790490           -132.970918        
490                 4.905000            73.931648           -2.865496           -88.041888         
491                 4.915000            74.107578           -1.159904           -5.872770          
492                 4.925000            74.283712           1.194395            106.907520         
493                 4.935000            74.460052           3.954702            238.450800         
494                 4.945000            74.636598           6.800074            373.313191         
495                 4.955000            74.813352           9.377663            494.706744         
496                 4.965000            74.990314           11.355352           587.011619         
497                 4.975000            75.167486           12.472033           638.135487         
498                 4.985000            75.344869           12.577266           641.333225         
499                 4.995000            75.522465           11.653834           596.193052         
500                 5.005000            75.700274           9.819632            508.637792         
501                 5.015000            75.878298           7.308797            389.956066         
502                 5.025000            76.056537           4.435437            255.038515         
503                 5.035000            76.234994           1.546125            120.120891         
504                 5.045000            76.413669           -1.030974           0.408023           
505                 5.055000            76.592563           -3.032158           -92.040531         
506                 5.065000            76.771679           -4.292311           -149.839968        
507                 5.075000            76.951016           -4.762192           -171.011294        
508                 5.085000            77.130577           -4.506984           -158.841304        
509                 5.095000            77.310362           -3.687362           -120.945250        
510                 5.105000            77.490373           -2.527120           -67.732684         
511                 5.115000            77.670612           -1.273435           -10.562953         
512                 5.125000            77.851079           -0.156662           40.090410          
513                 5.135000            78.031776           0.643792            76.170498          
514                 5.145000            78.212704           1.022412            93.039102          
515                 5.155000            78.393864           0.956491            89.831386          
516                 5.165000            78.575258           0.500723            69.162445          
517                 5.175000            78.756888           -0.230378           36.294372          
518                 5.185000            78.938754           -1.088173           -2.045616          
519                 5.195000            79.120858           -1.918634           -38.963058         
520                 5.205000            79.303202           -2.588960           -68.579075         
521                 5.215000            79.485786           -3.007742           -86.909092         
522                 5.225000            79.668613           -3.135893           -92.319753         
523                 5.235000            79.851683           -2.987427           -85.531548         
524                 5.245000            80.034998           -2.621019           -69.217076         
525                 5.255000            80.218560           -2.124804           -47.309720         
526                 5.265000            80.402370           -1.597776           -24.174731         
527                 5.275000            80.586429           -1.131337           -3.800437          
528                 5.285000            80.770739           -0.794117           10.856003          
529                 5.295000            80.955302           -0.622194           18.278297          
530                 5.305000            81.140119           -0.615650           18.520616          
531                 5.315000            81.325192           -0.741184           13.074228          
532                 5.325000            81.510521           -0.939541           4.529380           
533                 5.335000            81.696109           -1.135939           -3.886161          
534                 5.345000            81.881958           -1.251566           -8.806589          
535                 5.355000            82.068068           -1.214439           -7.192790          
536                 5.365000            82.254442           -0.968442           3.287764           
537                 5.375000            82.441081           -0.479927           23.990588          
538                 5.385000            82.627987           0.258255            55.136591          
539                 5.395000            82.815160           1.225119            95.758089          
540                 5.405000            83.002604           2.372061            143.736206         
541                 5.415000            83.190320           3.625389            195.922052         
542                 5.425000            83.378309           4.890886            248.341342         
543                 5.435000            83.566573           6.060553            296.486675         
544                 5.445000            83.755114           7.021608            335.698980         
545                 5.455000            83.943933           7.667517            361.627535         
546                 5.465000            84.133033           7.910364            370.738021         
547                 5.475000            84.322414           7.693280            360.814860         
548                 5.485000            84.512080           7.001134            331.384560         
549                 5.495000            84.702031           5.867486            283.978237         
550                 5.505000            84.892269           4.375904            222.159585         
551                 5.515000            85.082797           2.654413            151.271368         
552                 5.525000            85.273616           0.862837            77.896605          
553                 5.535000            85.464728           -0.825885           9.082847           
