bin                 q                   two_theta           Fx                  Icoh               
167                 0.167500            2.353304            -7.233740           -1206.156262       
168                 0.168500            2.367355            -7.281320           -1215.359209       
169                 0.169500            2.381407            -7.324651           -1223.732465       
170                 0.170500            2.395459            -7.363756           -1231.280691       
171                 0.171500            2.409510            -7.398660           -1238.008880       
172                 0.172500            2.423562            -7.429390           -1243.922354       
173                 0.173500            2.437614            -7.455974           -1249.026756       
174                 0.174500            2.451666            -7.478442           -1253.328052       
175                 0.175500            2.465717            -7.496825           -1256.832523       
176                 0.176500            2.479769            -7.511157           -1259.546763       
177                 0.177500            2.493821            -7.521472           -1261.477671       
178                 0.178500            2.507873            -7.527806           -1262.632452       
179                 0.179500            2.521925            -7.530197           -1263.018609       
180                 0.180500            2.535977            -7.528684           -1262.643936       
181                 0.181500            2.550029            -7.523309           -1261.516519       
182                 0.182500            2.564081            -7.514114           -1259.644727       
183                 0.183500            2.578133            -7.501141           -1257.037208       
184                 0.184500            2.592185            -7.484436           -1253.702882       
185                 0.185500            2.606238            -7.464046           -1249.650940       
186                 0.186500            2.620290            -7.440019           -1244.890834       
187                 0.187500            2.634342            -7.412403           -1239.432274       
188                 0.188500            2.648394            -7.381249           -1233.285221       
189                 0.189500            2.662447            -7.346609           -1226.459884       
190                 0.190500            2.676499            -7.308535           -1218.966710       
191                 0.191500            2.690552            -7.267083           -1210.816381       
192                 0.192500            2.704604            -7.222306           -1202.019808       
193                 0.193500            2.718657            -7.174262           -1192.588124       
194                 0.194500            2.732709            -7.123008           -1182.532677       
195                 0.195500            2.746762            -7.068603           -1171.865025       
196                 0.196500            2.760815            -7.011107           -1160.596930       
197                 0.197500            2.774867            -6.950581           -1148.740352       
198                 0.198500            2.788920            -6.887085           -1136.307439       
199                 0.199500            2.802973            -6.820683           -1123.310524       
200                 0.200500            2.817026            -6.751439           -1109.762118       
201                 0.201500            2.831078            -6.679417           -1095.674902       
202                 0.202500            2.845131            -6.604683           -1081.061721       
203                 0.203500            2.859184            -6.527302           -1065.935578       
204                 0.204500            2.873237            -6.447342           -1050.309625       
205                 0.205500            2.887290            -6.364870           -1034.197158       
206                 0.206500            2.901343            -6.279956           -1017.611609       
207                 0.207500            2.915396            -6.192667           -1000.566541       
208                 0.208500            2.929450            -6.103074           -983.075637        
209                 0.209500            2.943503            -6.011247           -965.152699        
210                 0.210500            2.957556            -5.917257           -946.811633        
211                 0.211500            2.971609            -5.821177           -928.066451        
212                 0.212500            2.985663            -5.723076           -908.931255        
213                 0.213500            2.999716            -5.623029           -889.420237        
214                 0.214500            3.013769            -5.521108           -869.547667        
215                 0.215500            3.027823            -5.417387           -849.327890        
216                 0.216500            3.041876            -5.311938           -828.775313        
217                 0.217500            3.055930            -5.204836           -807.904406        
218                 0.218500            3.069984            -5.096156           -786.729687        
219                 0.219500            3.084037            -4.985971           -765.265718        
220                 0.220500            3.098091            -4.874357           -743.527099        
221                 0.221500            3.112145            -4.761388           -721.528460        
222                 0.222500            3.126198            -4.647139           -699.284453        
223                 0.223500            3.140252            -4.531686           -676.809745        
224                 0.224500            3.154306            -4.415104           -654.119013        
225                 0.225500            3.168360            -4.297467           -631.226933        
226                 0.226500            3.182414            -4.178852           -608.148177        
227                 0.227500            3.196468            -4.059333           -584.897402        
228                 0.228500            3.210522            -3.938985           -561.489248        
229                 0.229500            3.224576            -3.817883           -537.938327        
230                 0.230500            3.238631            -3.696102           -514.259216        
231                 0.231500            3.252685            -3.573717           -490.466454        
232                 0.232500            3.266739            -3.450803           -466.574529        
233                 0.233500            3.280793            -3.327432           -442.597879        
234                 0.234500            3.294848            -3.203680           -418.550878        
235                 0.235500            3.308902            -3.079619           -394.447833        
236                 0.236500            3.322957            -2.955323           -370.302977        
237                 0.237500            3.337011            -2.830865           -346.130463        
238                 0.238500            3.351066            -2.706316           -321.944355        
239                 0.239500            3.365120            -2.581750           -297.758626        
240                 0.240500            3.379175            -2.457236           -273.587146        
241                 0.241500            3.393230            -2.332847           -249.443681        
242                 0.242500            3.407284            -2.208653           -225.341882        
243                 0.243500            3.421339            -2.084722           -201.295285        
244                 0.244500            3.435394            -1.961125           -177.317298        
245                 0.245500            3.449449            -1.837929           -153.421201        
246                 0.246500            3.463504            -1.715203           -129.620134        
247                 0.247500            3.477559            -1.593014           -105.927100        
248                 0.248500            3.491614            -1.471428           -82.354948         
249                 0.249500            3.505669            -1.350510           -58.916380         
250                 0.250500            3.519725            -1.230326           -35.623933         
251                 0.251500            3.533780            -1.110938           -12.489984         
252                 0.252500            3.547835            -0.992412           10.473261          
253                 0.253500            3.561890            -0.874807           33.253772          
254                 0.254500            3.575946            -0.758187           55.839696          
255                 0.255500            3.590001            -0.642611           78.219369          
256                 0.256500            3.604057            -0.528138           100.381312         
257                 0.257500            3.618112            -0.414828           122.314244         
258                 0.258500            3.632168            -0.302737           144.007081         
259                 0.259500            3.646224            -0.191923           165.448942         
260                 0.260500            3.660279            -0.082440           186.629157         
261                 0.261500            3.674335            0.025658            207.537264         
262                 0.262500            3.688391            0.132317            228.163020         
263                 0.263500            3.702447            0.237485            248.496401         
264                 0.264500            3.716503            0.341111            268.527608         
265                 0.265500            3.730559            0.443145            288.247068         
266                 0.266500            3.744615            0.543539            307.645443         
267                 0.267500            3.758671            0.642245            326.713627         
268                 0.268500            3.772727            0.739217            345.442753         
269                 0.269500            3.786783            0.834411            363.824195         
270                 0.270500            3.800840            0.927781            381.849573         
271                 0.271500            3.814896            1.019287            399.510755         
272                 0.272500            3.828953            1.108886            416.799857         
273                 0.273500            3.843009            1.196540            433.709249         
274                 0.274500            3.857066            1.282208            450.231559         
275                 0.275500            3.871122            1.365854            466.359671         
276                 0.276500            3.885179            1.447442            482.086728         
277                 0.277500            3.899235            1.526937            497.406138         
278                 0.278500            3.913292            1.604307            512.311572         
279                 0.279500            3.927349            1.679518            526.796968         
280                 0.280500            3.941406            1.752541            540.856532         
281                 0.281500            3.955463            1.823347            554.484738         
282                 0.282500            3.969520            1.891907            567.676332         
283                 0.283500            3.983577            1.958195            580.426334         
284                 0.284500            3.997634            2.022187            592.730033         
285                 0.285500            4.011691            2.083858            604.582996         
286                 0.286500            4.025748            2.143187            615.981064         
287                 0.287500            4.039806            2.200153            626.920354         
288                 0.288500            4.053863            2.254736            637.397258         
289                 0.289500            4.067920            2.306918            647.408446         
290                 0.290500            4.081978            2.356684            656.950866         
291                 0.291500            4.096035            2.404017            666.021742         
292                 0.292500            4.110093            2.448905            674.618574         
293                 0.293500            4.124151            2.491336            682.739142         
294                 0.294500            4.138208            2.531297            690.381499         
295                 0.295500            4.152266            2.568781            697.543977         
296                 0.296500            4.166324            2.603778            704.225183         
297                 0.297500            4.180382            2.636283            710.423999         
298                 0.298500            4.194440            2.666291            716.139580         
299                 0.299500            4.208498            2.693797            721.371355         
300                 0.300500            4.222556            2.718800            726.119026         
301                 0.301500            4.236614            2.741298            730.382564         
302                 0.302500            4.250672            2.761292            734.162210         
303                 0.303500            4.264731            2.778784            737.458472         
304                 0.304500            4.278789            2.793778            740.272126         
305                 0.305500            4.292847            2.806277            742.604210         
306                 0.306500            4.306906            2.816287            744.456027         
307                 0.307500            4.320965            2.823817            745.829137         
308                 0.308500            4.335023            2.828875            746.725362         
309                 0.309500            4.349082            2.831470            747.146776         
310                 0.310500            4.363141            2.831614            747.095711         
311                 0.311500            4.377199            2.829320            746.574744         
312                 0.312500            4.391258            2.824602            745.586707         
313                 0.313500            4.405317            2.817474            744.134672         
314                 0.314500            4.419376            2.807953            742.221956         
315                 0.315500            4.433435            2.796058            739.852115         
316                 0.316500            4.447494            2.781806            737.028943         
317                 0.317500            4.461554            2.765218            733.756465         
318                 0.318500            4.475613            2.746315            730.038937         
319                 0.319500            4.489672            2.725120            725.880842         
320                 0.320500            4.503732            2.701656            721.286885         
321                 0.321500            4.517791            2.675949            716.261990         
322                 0.322500            4.531851            2.648024            710.811298         
323                 0.323500            4.545910            2.617908            704.940160         
324                 0.324500            4.559970            2.585630            698.654137         
325                 0.325500            4.574030            2.551218            691.958991         
326                 0.326500            4.588090            2.514703            684.860687         
327                 0.327500            4.602149            2.476117            677.365381         
328                 0.328500            4.616209            2.435490            669.479424         
329                 0.329500            4.630269            2.392858            661.209353         
330                 0.330500            4.644330            2.348254            652.561886         
331                 0.331500            4.658390            2.301713            643.543919         
332                 0.332500            4.672450            2.253271            634.162524         
333                 0.333500            4.686510            2.202965            624.424937         
334                 0.334500            4.700571            2.150833            614.338562         
335                 0.335500            4.714631            2.096915            603.910960         
336                 0.336500            4.728692            2.041248            593.149846         
337                 0.337500            4.742752            1.983874            582.063085         
338                 0.338500            4.756813            1.924834            570.658685         
339                 0.339500            4.770874            1.864169            558.944796         
340                 0.340500            4.784934            1.801922            546.929698         
341                 0.341500            4.798995            1.738136            534.621805         
342                 0.342500            4.813056            1.672856            522.029650         
343                 0.343500            4.827117            1.606125            509.161887         
344                 0.344500            4.841178            1.537988            496.027284         
345                 0.345500            4.855240            1.468492            482.634714         
346                 0.346500            4.869301            1.397682            468.993157         
347                 0.347500            4.883362            1.325606            455.111687         
348                 0.348500            4.897423            1.252311            440.999470         
349                 0.349500            4.911485            1.177843            426.665760         
350                 0.350500            4.925546            1.102253            412.119891         
351                 0.351500            4.939608            1.025588            397.371273         
352                 0.352500            4.953670            0.947896            382.429385         
353                 0.353500            4.967732            0.869229            367.303773         
354                 0.354500            4.981793            0.789634            352.004040         
355                 0.355500            4.995855            0.709163            336.539842         
356                 0.356500            5.009917            0.627865            320.920884         
357                 0.357500            5.023979            0.545791            305.156914         
358                 0.358500            5.038041            0.462992            289.257717         
359                 0.359500            5.052104            0.379518            273.233107         
360                 0.360500            5.066166            0.295421            257.092927         
361                 0.361500            5.080228            0.210752            240.847038         
362                 0.362500            5.094291            0.125562            224.505317         
363                 0.363500            5.108353            0.039902            208.077651         
364                 0.364500            5.122416            -0.046176           191.573930         
365                 0.365500            5.136479            -0.132620           175.004042         
366                 0.366500            5.150541            -0.219380           158.377870         
367                 0.367500            5.164604            -0.306404           141.705282         
368                 0.368500            5.178667            -0.393640           124.996130         
369                 0.369500            5.192730            -0.481038           108.260243         
370                 0.370500            5.206793            -0.568546           91.507422          
371                 0.371500            5.220856            -0.656113           74.747434          
372                 0.372500            5.234919            -0.743689           57.990005          
373                 0.373500            5.248983            -0.831223           41.244821          
374                 0.374500            5.263046            -0.918664           24.521517          
375                 0.375500            5.277110            -1.005963           7.829672           
376                 0.376500            5.291173            -1.093070           -8.821191          
377                 0.377500            5.305237            -1.179936           -25.421615         
378                 0.378500            5.319300            -1.266510           -41.962212         
379                 0.379500            5.333364            -1.352745           -58.433668         
380                 0.380500            5.347428            -1.438592           -74.826748         
381                 0.381500            5.361492            -1.524003           -91.132300         
382                 0.382500            5.375556            -1.608930           -107.341261        
383                 0.383500            5.389620            -1.693327           -123.444659        
384                 0.384500            5.403684            -1.777147           -139.433623        
385                 0.385500            5.417749            -1.860343           -155.299380        
386                 0.386500            5.431813            -1.942871           -171.033266        
387                 0.387500            5.445877            -2.024685           -186.626727        
388                 0.388500            5.459942            -2.105740           -202.071324        
389                 0.389500            5.474006            -2.185994           -217.358736        
390                 0.390500            5.488071            -2.265402           -232.480766        
391                 0.391500            5.502136            -2.343922           -247.429344        
392                 0.392500            5.516201            -2.421512           -262.196532        
393                 0.393500            5.530266            -2.498132           -276.774526        
394                 0.394500            5.544331            -2.573740           -291.155660        
395                 0.395500            5.558396            -2.648296           -305.332411        
396                 0.396500            5.572461            -2.721763           -319.297404        
397                 0.397500            5.586526            -2.794100           -333.043410        
398                 0.398500            5.600592            -2.865272           -346.563354        
399                 0.399500            5.614657            -2.935240           -359.850318        
400                 0.400500            5.628722            -3.003970           -372.897543        
401                 0.401500            5.642788            -3.071426           -385.698430        
402                 0.402500            5.656854            -3.137574           -398.246549        
403                 0.403500            5.670919            -3.202381           -410.535635        
404                 0.404500            5.684985            -3.265814           -422.559596        
405                 0.405500            5.699051            -3.327841           -434.312512        
406                 0.406500            5.713117            -3.388432           -445.788640        
407                 0.407500            5.727183            -3.447557           -456.982417        
408                 0.408500            5.741250            -3.505187           -467.888459        
409                 0.409500            5.755316            -3.561295           -478.501566        
410                 0.410500            5.769382            -3.615853           -488.816724        
411                 0.411500            5.783449            -3.668836           -498.829105        
412                 0.412500            5.797515            -3.720218           -508.534071        
413                 0.413500            5.811582            -3.769975           -517.927176        
414                 0.414500            5.825649            -3.818085           -527.004166        
415                 0.415500            5.839715            -3.864525           -535.760982        
416                 0.416500            5.853782            -3.909275           -544.193761        
417                 0.417500            5.867849            -3.952314           -552.298837        
418                 0.418500            5.881916            -3.993624           -560.072741        
419                 0.419500            5.895983            -4.033187           -567.512207        
420                 0.420500            5.910051            -4.070986           -574.614166        
421                 0.421500            5.924118            -4.107004           -581.375755        
422                 0.422500            5.938186            -4.141228           -587.794309        
423                 0.423500            5.952253            -4.173644           -593.867368        
424                 0.424500            5.966321            -4.204238           -599.592677        
425                 0.425500            5.980388            -4.233000           -604.968183        
426                 0.426500            5.994456            -4.259919           -609.992038        
427                 0.427500            6.008524            -4.284985           -614.662599        
428                 0.428500            6.022592            -4.308191           -618.978428        
429                 0.429500            6.036660            -4.329529           -622.938292        
430                 0.430500            6.050728            -4.348992           -626.541161        
431                 0.431500            6.064796            -4.366576           -629.786211        
432                 0.432500            6.078865            -4.382276           -632.672821        
433                 0.433500            6.092933            -4.396090           -635.200576        
434                 0.434500            6.107002            -4.408016           -637.369262        
435                 0.435500            6.121070            -4.418052           -639.178868        
436                 0.436500            6.135139            -4.426199           -640.629585        
437                 0.437500            6.149208            -4.432458           -641.721803        
438                 0.438500            6.163277            -4.436831           -642.456116        
439                 0.439500            6.177346            -4.439322           -642.833311        
440                 0.440500            6.191415            -4.439936           -642.854379        
441                 0.441500            6.205484            -4.438677           -642.520501        
442                 0.442500            6.219553            -4.435552           -641.833057        
443                 0.443500            6.233622            -4.430568           -640.793619        
444                 0.444500            6.247692            -4.423735           -639.403950        
445                 0.445500            6.261761            -4.415061           -637.666005        
446                 0.446500            6.275831            -4.404556           -635.581925        
447                 0.447500            6.289901            -4.392234           -633.154039        
448                 0.448500            6.303971            -4.378105           -630.384859        
