bin                 q                   two_theta           Fx                  Icoh               
44                  0.445000            6.254727            -2.294741           -236.223762        
45                  0.455000            6.395427            -4.288224           -612.770411        
46                  0.465000            6.536137            -5.432677           -827.879797        
47                  0.475000            6.676856            -5.491034           -837.584627        
48                  0.485000            6.817586            -4.493806           -648.582297        
49                  0.495000            6.958326            -2.720809           -314.405720        
50                  0.505000            7.099077            -0.624739           79.297284          
51                  0.515000            7.239838            1.283067            436.441961         
52                  0.525000            7.380610            2.556271            673.735728         
53                  0.535000            7.521394            2.917016            739.909435         
54                  0.545000            7.662188            2.315545            626.569125         
55                  0.555000            7.802995            0.933465            368.438885         
56                  0.565000            7.943813            -0.868046           33.358763          
57                  0.575000            8.084643            -2.640864           -295.190744        
58                  0.585000            8.225485            -3.959951           -538.604280        
59                  0.595000            8.366340            -4.524061           -641.721862        
60                  0.605000            8.507208            -4.223517           -585.115405        
61                  0.615000            8.648088            -3.160020           -388.403230        
62                  0.625000            8.788982            -1.615358           -104.131154        
63                  0.635000            8.929888            0.021880            195.984361         
64                  0.645000            9.070809            1.352807            438.904102         
65                  0.655000            9.211743            2.064214            567.809303         
66                  0.665000            9.352691            2.001139            555.168495         
67                  0.675000            9.493653            1.199425            408.363794         
68                  0.685000            9.634630            -0.128339           166.783788         
69                  0.695000            9.775621            -1.648772           -108.640873        
70                  0.705000            9.916627            -2.990979           -350.714477        
71                  0.715000            10.057648           -3.836502           -502.263324        
72                  0.725000            10.198685           -3.994240           -529.512027        
73                  0.735000            10.339736           -3.442869           -429.447406        
74                  0.745000            10.480804           -2.331488           -229.600453        
75                  0.755000            10.621888           -0.939472           19.465079          
76                  0.765000            10.762987           0.393786            256.937655         
77                  0.775000            10.904103           1.351652            426.600511         
78                  0.785000            11.045236           1.715416            490.123482         
79                  0.795000            11.186385           1.414082            435.676176         
80                  0.805000            11.327552           0.537515            279.946836         
81                  0.815000            11.468736           -0.689245           63.284139          
82                  0.825000            11.609937           -1.963366           -160.669396        
83                  0.835000            11.751156           -2.978759           -338.208413        
84                  0.845000            11.892393           -3.499484           -428.410377        
85                  0.855000            12.033647           -3.414470           -412.534750        
86                  0.865000            12.174921           -2.760915           -297.829422        
87                  0.875000            12.316213           -1.711527           -114.999411        
88                  0.885000            12.457523           -0.529576           89.868406          
89                  0.895000            12.598853           0.496674            266.826499         
90                  0.905000            12.740202           1.123914            374.171255         
91                  0.915000            12.881570           1.211191            388.211140         
92                  0.925000            13.022958           0.751302            308.422555         
93                  0.935000            13.164366           -0.130776           156.888530         
94                  0.945000            13.305795           -1.211250           -27.681521         
95                  0.955000            13.447243           -2.223898           -199.760352        
96                  0.965000            13.588712           -2.925374           -318.174016        
97                  0.975000            13.730202           -3.153498           -355.910585        
98                  0.985000            13.871713           -2.864618           -306.243415        
99                  0.995000            14.013245           -2.141514           -183.794968        
100                 1.005000            14.154799           -1.170565           -20.420941         
101                 1.015000            14.296374           -0.194344           142.956142         
102                 1.025000            14.437972           0.548388            266.489423         
103                 1.035000            14.579591           0.880551            321.029865         
104                 1.045000            14.721233           0.728524            294.920755         
105                 1.055000            14.862898           0.138062            196.396495         
106                 1.065000            15.004585           -0.739003           51.115359          
107                 1.075000            15.146295           -1.683509           -104.460504        
108                 1.085000            15.288029           -2.463318           -232.141718        
109                 1.095000            15.429786           -2.889876           -301.297966        
110                 1.105000            15.571567           -2.863255           -296.109829        
111                 1.115000            15.713372           -2.395014           -219.084542        
112                 1.125000            15.855202           -1.603719           -90.072943         
113                 1.135000            15.997055           -0.684683           58.874976          
114                 1.145000            16.138934           0.138362            191.485107         
115                 1.155000            16.280837           0.667701            276.083422         
116                 1.165000            16.422766           0.778965            293.128336         
117                 1.175000            16.564719           0.450064            239.668528         
118                 1.185000            16.706699           -0.234949           129.721700         
119                 1.195000            16.848704           -1.107619           -9.428609          
120                 1.205000            16.990735           -1.956785           -144.041294        
121                 1.215000            17.132793           -2.579909           -242.130923        
122                 1.225000            17.274877           -2.831534           -281.086464        
123                 1.235000            17.416988           -2.657293           -252.882710        
124                 1.245000            17.559126           -2.105525           -165.688562        
125                 1.255000            17.701291           -1.314079           -41.565856         
126                 1.265000            17.843484           -0.475859           89.104620          
127                 1.275000            17.985704           0.208258            195.063978         
128                 1.285000            18.127952           0.577664            251.661538         
129                 1.295000            18.270228           0.549808            246.594941         
130                 1.305000            18.412533           0.138671            182.570199         
131                 1.315000            18.554867           -0.550212           76.314329          
132                 1.325000            18.697229           -1.346579           -45.741803         
133                 1.335000            18.839621           -2.057343           -154.003749        
134                 1.345000            18.982042           -2.513280           -222.863486        
135                 1.355000            19.124492           -2.609218           -236.736112        
136                 1.365000            19.266972           -2.328228           -193.564831        
137                 1.375000            19.409483           -1.744249           -105.012493        
138                 1.385000            19.552023           -1.002892           6.632821           
139                 1.395000            19.694595           -0.285347           114.026207         
140                 1.405000            19.837197           0.235669            191.423263         
141                 1.415000            19.979830           0.437259            220.811620         
142                 1.425000            20.122494           0.275119            196.062880         
143                 1.435000            20.265190           -0.206963           124.155407         
144                 1.445000            20.407917           -0.888863           23.238114          
145                 1.455000            20.550677           -1.604003           -81.935887         
146                 1.465000            20.693469           -2.179939           -166.060877        
147                 1.475000            20.836293           -2.479783           -209.340620        
148                 1.485000            20.979151           -2.434557           -202.114880        
149                 1.495000            21.122041           -2.058860           -146.976554        
150                 1.505000            21.264964           -1.446340           -57.925491         
151                 1.515000            21.407921           -0.746334           43.180392          
152                 1.525000            21.550911           -0.127507           131.978688         
153                 1.535000            21.693936           0.262677            187.452212         
154                 1.545000            21.836994           0.332927            196.875027         
155                 1.555000            21.980088           0.069293            158.697699         
156                 1.565000            22.123215           -0.462328           82.726593          
157                 1.575000            22.266378           -1.132717           -12.393972         
158                 1.585000            22.409576           -1.780706           -103.749598        
159                 1.595000            22.552810           -2.251796           -169.654533        
160                 1.605000            22.696079           -2.434759           -194.764178        
161                 1.615000            22.839384           -2.287587           -173.601189        
162                 1.625000            22.982726           -1.846783           -111.692475        
163                 1.635000            23.126103           -1.217992           -24.092625         
164                 1.645000            23.269518           -0.550399           68.311450          
165                 1.655000            23.412969           -0.001123           143.806021         
166                 1.665000            23.556458           0.301891            184.967300         
167                 1.675000            23.699984           0.289744            182.687091         
168                 1.685000            23.843548           -0.031725           138.182891         
169                 1.695000            23.987150           -0.583969           62.556302          
170                 1.705000            24.130790           -1.234805           -25.956037         
171                 1.715000            24.274469           -1.829922           -106.359479        
172                 1.725000            24.418186           -2.229315           -159.859973        
173                 1.735000            24.561943           -2.340110           -174.240757        
174                 1.745000            24.705738           -2.138150           -146.648200        
175                 1.755000            24.849574           -1.673408           -84.162336         
176                 1.765000            24.993449           -1.058057           -2.048800          
177                 1.775000            25.137364           -0.440082           79.875906          
178                 1.785000            25.281319           0.031429            141.907464         
179                 1.795000            25.425315           0.241274            169.063853         
180                 1.805000            25.569352           0.135388            154.588305         
181                 1.815000            25.713430           -0.265858           101.556123         
182                 1.825000            25.857549           -0.871331           22.234871          
183                 1.835000            26.001710           -1.538948           -64.643227         
184                 1.845000            26.145912           -2.107192           -138.072957        
185                 1.855000            26.290157           -2.431303           -179.490169        
186                 1.865000            26.434445           -2.416129           -176.962170        
187                 1.875000            26.578774           -2.038380           -127.935715        
188                 1.885000            26.723147           -1.353397           -39.949137         
189                 1.895000            26.867564           -0.484938           70.837012          
190                 1.905000            27.012023           0.399879            182.965872         
191                 1.915000            27.156527           1.125134            274.149822         
192                 1.925000            27.301074           1.542880            325.926489         
193                 1.935000            27.445666           1.564387            327.528030         
194                 1.945000            27.590302           1.179357            278.162660         
195                 1.955000            27.734983           0.459080            187.245311         
196                 1.965000            27.879709           -0.457116           72.539648          
197                 1.975000            28.024481           -1.389430           -43.402439         
198                 1.985000            28.169298           -2.153628           -137.780568        
199                 1.995000            28.314161           -2.598385           -192.154924        
200                 2.005000            28.459071           -2.636490           -196.210593        
201                 2.015000            28.604026           -2.263737           -149.935956        
202                 2.025000            28.749029           -1.561656           -63.784996         
203                 2.035000            28.894079           -0.683348           43.220492          
204                 2.045000            29.039176           0.175134            147.105487         
205                 2.055000            29.184320           0.812742            223.612000         
206                 2.065000            29.329513           1.063830            253.070226         
207                 2.075000            29.474753           0.833590            224.576770         
208                 2.085000            29.620042           0.121926            138.704214         
209                 2.095000            29.765380           -0.968927           8.217433           
210                 2.105000            29.910767           -2.244983           -143.388473        
211                 2.115000            30.056203           -3.448148           -285.343418        
212                 2.125000            30.201689           -4.296881           -384.524684        
213                 2.135000            30.347224           -4.533500           -411.063253        
214                 2.145000            30.492810           -3.970483           -343.718243        
215                 2.155000            30.638446           -2.527984           -174.116580        
216                 2.165000            30.784133           -0.255962           90.886585          
217                 2.175000            30.929871           2.663448            429.189519         
218                 2.185000            31.075660           5.934654            805.866569         
219                 2.195000            31.221500           9.186369            1177.739262        
220                 2.205000            31.367393           12.023211           1499.445199        
221                 2.215000            31.513338           14.083446           1730.087933        
222                 2.225000            31.659335           15.093846           1839.423774        
223                 2.235000            31.805385           14.912761           1812.580569        
224                 2.245000            31.951488           13.554036           1652.510357        
225                 2.255000            32.097644           11.187349           1379.726031        
226                 2.265000            32.243854           8.114273            1029.309477        
227                 2.275000            32.390118           4.723433            645.633975         
228                 2.285000            32.536436           1.431772            275.638437         
229                 2.295000            32.682809           -1.378543           -38.247131         
230                 2.305000            32.829237           -3.417054           -264.349053        
231                 2.315000            32.975720           -4.526170           -386.124190        
232                 2.325000            33.122258           -4.699575           -403.934570        
233                 2.335000            33.268852           -4.074865           -333.952828        
234                 2.345000            33.415502           -2.902019           -204.441245        
235                 2.355000            33.562208           -1.493692           -50.120185         
236                 2.365000            33.708971           -0.166623           94.315556          
237                 2.375000            33.855791           0.814934            200.329639         
238                 2.385000            34.002668           1.283332            250.208242         
239                 2.395000            34.149603           1.191310            239.436982         
240                 2.405000            34.296596           0.611539            176.429441         
241                 2.415000            34.443646           -0.287107           79.769980          
242                 2.425000            34.590756           -1.281057           -26.381092         
243                 2.435000            34.737924           -2.142328           -117.723513        
244                 2.445000            34.885152           -2.687068           -174.957253        
245                 2.455000            35.032438           -2.812413           -187.585238        
246                 2.465000            35.179785           -2.514394           -155.646283        
247                 2.475000            35.327192           -1.883790           -89.102360         
248                 2.485000            35.474659           -1.081606           -5.109355          
249                 2.495000            35.622187           -0.300147           76.154326          
250                 2.505000            35.769776           0.281319            136.136746         
251                 2.515000            35.917426           0.536392            162.000163         
252                 2.525000            36.065138           0.418144            149.263248         
253                 2.535000            36.212912           -0.033084           102.459631         
254                 2.545000            36.360748           -0.701921           33.732519          
255                 2.555000            36.508647           -1.426958           -40.249116         
256                 2.565000            36.656609           -2.039444           -102.298381        
257                 2.575000            36.804634           -2.402598           -138.697624        
258                 2.585000            36.952723           -2.442431           -142.249078        
259                 2.595000            37.100876           -2.163143           -113.711183        
260                 2.605000            37.249093           -1.643815           -61.332269         
261                 2.615000            37.397375           -1.017567           1.357909           
262                 2.625000            37.545722           -0.438421           58.934910          
263                 2.635000            37.694134           -0.043942           97.816330          
264                 2.645000            37.842612           0.077399            109.454558         
265                 2.655000            37.991155           -0.093609           92.237938          
266                 2.665000            38.139765           -0.503840           51.673798          
267                 2.675000            38.288442           -1.042377           -1.155111          
268                 2.685000            38.437186           -1.568929           -52.454616         
269                 2.695000            38.585997           -1.949034           -89.185164         
270                 2.705000            38.734876           -2.087403           -102.275571        
271                 2.715000            38.883822           -1.951198           -88.801852         
272                 2.725000            39.032837           -1.577605           -52.609471         
273                 2.735000            39.181921           -1.063856           -3.243287          
274                 2.745000            39.331074           -0.542267           46.533452          
275                 2.755000            39.480296           -0.146500           84.003372          
276                 2.765000            39.629588           0.022492            99.723418          
277                 2.775000            39.778950           -0.077713           89.909038          
278                 2.785000            39.928383           -0.419980           57.376176          
279                 2.795000            40.077887           -0.914295           10.802350          
280                 2.805000            40.227461           -1.430628           -37.511533         
281                 2.815000            40.377107           -1.832371           -74.818997         
282                 2.825000            40.526825           -2.011953           -91.244055         
283                 2.835000            40.676616           -1.919555           -82.390028         
284                 2.845000            40.826479           -1.577375           -50.562834         
285                 2.855000            40.976414           -1.075430           -4.270478          
286                 2.865000            41.126424           -0.549441           43.908100          
287                 2.875000            41.276507           -0.145979           80.574547          
288                 2.885000            41.426664           0.016532            95.073926          
289                 2.895000            41.576895           -0.119004           82.456615          
290                 2.905000            41.727201           -0.529890           45.050300          
291                 2.915000            41.877583           -1.115386           -7.821356          
292                 2.925000            42.028040           -1.719281           -61.983334         
293                 2.935000            42.178573           -2.168597           -101.953933        
294                 2.945000            42.329182           -2.319385           -115.049270        
295                 2.955000            42.479868           -2.098232           -95.023207         
296                 2.965000            42.630631           -1.528477           -44.279542         
297                 2.975000            42.781471           -0.733273           26.004858          
298                 2.985000            42.932389           0.087150            98.028000          
299                 2.995000            43.083386           0.700438            151.415146         
300                 3.005000            43.234461           0.900024            168.319684         
301                 3.015000            43.385615           0.562861            138.406062         
302                 3.025000            43.536848           -0.307045           62.498499          
303                 3.035000            43.688161           -1.561034           -46.086533         
304                 3.045000            43.839554           -2.920622           -163.029482        
305                 3.055000            43.991028           -4.024210           -257.204863        
306                 3.065000            44.142582           -4.497784           -296.847301        
307                 3.075000            44.294218           -4.035771           -256.458084        
308                 3.085000            44.445936           -2.475009           -122.986935        
309                 3.095000            44.597736           0.154728            100.098012         
310                 3.105000            44.749618           3.616071            391.851758         
311                 3.115000            44.901583           7.490643            716.384242         
312                 3.125000            45.053632           11.243734           1028.535959        
313                 3.135000            45.205764           14.315741           1281.676734        
314                 3.145000            45.357980           16.223029           1436.131434        
315                 3.155000            45.510281           16.648305           1466.566004        
316                 3.165000            45.662667           15.502236           1366.844084        
317                 3.175000            45.815138           12.943464           1151.355581        
318                 3.185000            45.967695           9.352452            852.523072         
319                 3.195000            46.120339           5.263868            514.961926         
320                 3.205000            46.273068           1.270626            187.443390         
321                 3.215000            46.425885           -2.081587           -85.755294         
322                 3.225000            46.578790           -4.388640           -272.423810        
323                 3.235000            46.731782           -5.452934           -357.467733        
324                 3.245000            46.884862           -5.306996           -344.523564        
325                 3.255000            47.038031           -4.192268           -253.944159        
326                 3.265000            47.191290           -2.498813           -117.697505        
327                 3.275000            47.344638           -0.679460           27.670993          
328                 3.285000            47.498076           0.843289            148.511417         
329                 3.295000            47.651604           1.758424            220.448536         
330                 3.305000            47.805223           1.919680            232.430906         
331                 3.315000            47.958934           1.361355            187.754202         
332                 3.325000            48.112736           0.275421            102.028830         
333                 3.335000            48.266631           -1.043129           -1.293912          
334                 3.345000            48.420618           -2.269294           -96.737358         
335                 3.355000            48.574698           -3.122738           -162.628610        
336                 3.365000            48.728872           -3.427849           -185.681213        
337                 3.375000            48.883140           -3.146842           -163.408903        
338                 3.385000            49.037502           -2.380064           -103.970490        
339                 3.395000            49.191960           -1.335135           -23.631204         
340                 3.405000            49.346512           -0.273414           57.457255          
341                 3.415000            49.501161           0.553063            120.118475         
342                 3.425000            49.655905           0.959475            150.524626         
343                 3.435000            49.810747           0.868017            143.116501         
344                 3.445000            49.965685           0.321333            101.479294         
345                 3.455000            50.120722           -0.532400           37.072796          
346                 3.465000            50.275856           -1.478182           -33.794440         
347                 3.475000            50.431089           -2.286899           -93.975902         
348                 3.485000            50.586421           -2.769413           -129.521015        
349                 3.495000            50.741853           -2.819516           -132.805597        
350                 3.505000            50.897385           -2.436250           -104.076480        
351                 3.515000            51.053017           -1.721117           -51.117322         
352                 3.525000            51.208750           -0.851598           12.816836          
353                 3.535000            51.364585           -0.037802           72.259075          
354                 3.545000            51.520522           0.527321            113.194515         
355                 3.555000            51.676561           0.712564            126.275885         
356                 3.565000            51.832703           0.477797            108.870949         
357                 3.575000            51.988949           -0.118277           65.513327          
358                 3.585000            52.145298           -0.933141           6.705693           
359                 3.595000            52.301752           -1.774269           -53.601109         
360                 3.605000            52.458311           -2.443607           -101.242277        
361                 3.615000            52.614976           -2.782421           -125.037455        
362                 3.625000            52.771746           -2.706474           -119.239618        
363                 3.635000            52.928623           -2.223936           -84.714620         
364                 3.645000            53.085607           -1.432533           -28.633495         
365                 3.655000            53.242698           -0.497167           37.203075          
366                 3.665000            53.399897           0.386526            98.993159          
367                 3.675000            53.557205           1.034321            143.910084         
368                 3.685000            53.714622           1.312018            162.775155         
369                 3.695000            53.872149           1.162443            151.873166         
370                 3.705000            54.029785           0.615662            113.571206         
371                 3.715000            54.187533           -0.218916           55.676308          
372                 3.725000            54.345391           -1.175960           -10.261130         
373                 3.735000            54.503361           -2.067431           -71.283519         
374                 3.745000            54.661444           -2.718258           -115.484675        
375                 3.755000            54.819639           -2.997153           -134.091093        
376                 3.765000            54.977947           -2.836921           -122.790134        
377                 3.775000            55.136370           -2.241319           -82.122871         
378                 3.785000            55.294907           -1.278616           -16.972818         
379                 3.795000            55.453558           -0.064751           64.635276          
380                 3.805000            55.612326           1.259255            153.098306         
381                 3.815000            55.771209           2.550431            238.804966         
382                 3.825000            55.930209           3.683091            313.416336         
383                 3.835000            56.089327           4.561366            370.677572         
384                 3.845000            56.248562           5.124298            406.722262         
385                 3.855000            56.407915           5.344660            419.956922         
386                 3.865000            56.567388           5.223901            410.693079         
387                 3.875000            56.726979           4.785972            380.713019         
388                 3.885000            56.886691           4.072250            332.915078         
389                 3.895000            57.046524           3.138597            271.104305         
390                 3.905000            57.206478           2.054208            199.903286         
391                 3.915000            57.366554           0.900797            124.686320         
392                 3.925000            57.526752           -0.229830           51.411130          
393                 3.935000            57.687073           -1.241431           -13.754602         
394                 3.945000            57.847518           -2.042840           -65.045957         
395                 3.955000            58.008087           -2.560474           -97.893581         
396                 3.965000            58.168781           -2.751579           -109.748471        
397                 3.975000            58.329600           -2.615016           -100.735132        
398                 3.985000            58.490546           -2.196295           -73.928274         
399                 3.995000            58.651618           -1.584416           -35.107412         
400                 4.005000            58.812817           -0.899754           8.046994           
401                 4.015000            58.974144           -0.274358           47.218270          
402                 4.025000            59.135600           0.171940            74.956580          
403                 4.035000            59.297185           0.354805            86.115661          
404                 4.045000            59.458900           0.242900            78.904053          
405                 4.055000            59.620745           -0.134676           55.293668          
406                 4.065000            59.782721           -0.693323           20.657132          
407                 4.075000            59.944829           -1.309875           -17.326763         
408                 4.085000            60.107070           -1.848404           -50.291348         
409                 4.095000            60.269443           -2.189562           -70.986756         
410                 4.105000            60.431950           -2.257059           -74.876875         
411                 4.115000            60.594591           -2.035256           -61.166615         
412                 4.125000            60.757368           -1.573624           -33.014772         
413                 4.135000            60.920280           -0.976678           3.134551           
414                 4.145000            61.083328           -0.381257           38.970245          
415                 4.155000            61.246513           0.074027            66.176516          
416                 4.165000            61.409836           0.280411            78.325284          
417                 4.175000            61.573298           0.184491            72.369130          
418                 4.185000            61.736898           -0.198363           49.387805          
419                 4.195000            61.900638           -0.786034           14.405237          
420                 4.205000            62.064519           -1.447024           -24.697190         
421                 4.215000            62.228540           -2.029553           -58.938662         
422                 4.225000            62.392704           -2.395996           -80.278922         
423                 4.235000            62.557010           -2.454915           -83.480453         
424                 4.245000            62.721459           -2.183328           -67.366315         
425                 4.255000            62.886053           -1.633907           -35.177856         
426                 4.265000            63.050790           -0.925120           6.064062           
427                 4.275000            63.215674           -0.216157           47.067007          
428                 4.285000            63.380703           0.328053            78.319537          
429                 4.295000            63.545880           0.574103            92.237609          
430                 4.305000            63.711204           0.451363            84.927972          
431                 4.315000            63.876676           -0.029848           57.171942          
432                 4.325000            64.042297           -0.777437           14.402059          
433                 4.335000            64.208068           -1.634576           -34.335551         
434                 4.345000            64.373990           -2.411159           -78.217801         
435                 4.355000            64.540063           -2.923079           -106.889798        
436                 4.365000            64.706288           -3.030953           -112.638822        
437                 4.375000            64.872667           -2.670007           -92.033493         
438                 4.385000            65.039198           -1.864753           -46.681549         
439                 4.395000            65.205885           -0.725336           17.048890          
440                 4.405000            65.372726           0.573615            89.276739          
441                 4.415000            65.539724           1.827060            158.550947         
442                 4.425000            65.706878           2.839307            214.073060         
443                 4.435000            65.874190           3.461090            247.732878         
444                 4.445000            66.041660           3.616349            255.541888         
445                 4.455000            66.209289           3.313471            238.188493         
446                 4.465000            66.377079           2.639146            200.633949         
447                 4.475000            66.545029           1.736820            150.874425         
448                 4.485000            66.713142           0.774863            98.167051          
449                 4.495000            66.881416           -0.088331           51.119672          
450                 4.505000            67.049854           -0.734802           16.055087          
451                 4.515000            67.218456           -1.106750           -4.018469          
452                 4.525000            67.387223           -1.211904           -9.647326          
453                 4.535000            67.556156           -1.114213           -4.382137          
454                 4.545000            67.725256           -0.912824           6.388523           
455                 4.555000            67.894524           -0.714780           16.918326          
456                 4.565000            68.063960           -0.608056           22.539829          
457                 4.575000            68.233565           -0.641164           20.728452          
458                 4.585000            68.403340           -0.813776           11.566354          
459                 4.595000            68.573287           -1.080070           -2.471573          
460                 4.605000            68.743406           -1.363473           -17.325629         
461                 4.615000            68.913697           -1.578801           -28.532514         
462                 4.625000            69.084162           -1.656158           -32.478144         
463                 4.635000            69.254803           -1.560676           -27.411870         
464                 4.645000            69.425618           -1.303235           -13.975853         
465                 4.655000            69.596611           -0.939545           4.876666           
466                 4.665000            69.767781           -0.557769           24.553302          
467                 4.675000            69.939129           -0.257554           39.923624          
468                 4.685000            70.110657           -0.125461           46.587218          
469                 4.695000            70.282365           -0.212593           42.006673          
470                 4.705000            70.454254           -0.519836           26.233291          
471                 4.715000            70.626326           -0.994421           2.045157           
472                 4.725000            70.798580           -1.538963           -25.550063         
473                 4.735000            70.971019           -2.031339           -50.351520         
474                 4.745000            71.143644           -2.351267           -66.321880         
475                 4.755000            71.316454           -2.407876           -68.970267         
476                 4.765000            71.489452           -2.162161           -56.455944         
477                 4.775000            71.662637           -1.639214           -30.161703         
478                 4.785000            71.836012           -0.927142           5.405701           
479                 4.795000            72.009578           -0.162336           43.391464          
480                 4.805000            72.183334           0.496392            75.907429          
481                 4.815000            72.357283           0.899942            95.634353          
482                 4.825000            72.531425           0.941060            97.397115          
483                 4.835000            72.705761           0.580047            79.397331          
484                 4.845000            72.880293           -0.141304           43.849030          
485                 4.855000            73.055021           -1.100696           -3.126186          
486                 4.865000            73.229947           -2.111668           -52.349850         
487                 4.875000            73.405072           -2.952821           -93.049344         
488                 4.885000            73.580396           -3.405068           -114.684637        
489                 4.895000            73.755921           -3.290499           -108.822730        
490                 4.905000            73.931648           -2.506092           -70.732210         
491                 4.915000            74.107578           -1.046310           -0.417115          
492                 4.925000            74.283712           0.989527            97.095617          
493                 4.935000            74.460052           3.406637            212.274998         
494                 4.945000            74.636598           5.939725            332.336876         
495                 4.955000            74.813352           8.289679            443.032700         
496                 4.965000            74.990314           10.166339           530.695967         
497                 4.975000            75.167486           11.330679           584.226937         
498                 4.985000            75.344869           11.629849           596.708641         
499                 4.995000            75.522465           11.019719           566.407985         
500                 5.005000            75.700274           9.571474            497.013733         
501                 5.015000            75.878298           7.461353            397.082290         
502                 5.025000            76.056537           4.945167            278.783480         
503                 5.035000            76.234994           2.321551            156.143522         
504                 5.045000            76.413669           -0.110410           43.055478          
505                 5.055000            76.592563           -2.092797           -48.641712         
506                 5.065000            76.771679           -3.443453           -110.729941        
507                 5.075000            76.951016           -4.078498           -139.597322        
508                 5.085000            77.130577           -4.019582           -136.507705        
509                 5.095000            77.310362           -3.385075           -107.131801        
510                 5.105000            77.490373           -2.366910           -60.431607         
511                 5.115000            77.670612           -1.196991           -7.088723          
512                 5.125000            77.851079           -0.108687           42.264813          
513                 5.135000            78.031776           0.700372            78.727930          
514                 5.145000            78.212704           1.098259            96.458119          
515                 5.155000            78.393864           1.036787            93.441126          
516                 5.165000            78.575258           0.554945            71.593390          
517                 5.175000            78.756888           -0.232491           36.199872          
518                 5.185000            78.938754           -1.158898           -5.199362          
519                 5.195000            79.120858           -2.037964           -44.269725         
520                 5.205000            79.303202           -2.698345           -73.430357         
521                 5.215000            79.485786           -3.014771           -87.220033         
522                 5.225000            79.668613           -2.930211           -83.246689         
523                 5.235000            79.851683           -2.465332           -62.562729         
524                 5.245000            80.034998           -1.713766           -29.411011         
525                 5.255000            80.218560           -0.824182           9.602510           
526                 5.265000            80.402370           0.027520            46.753850          
527                 5.275000            80.586429           0.670854            74.637384          
528                 5.285000            80.770739           0.972446            87.537527          
529                 5.295000            80.955302           0.861185            82.495633          
530                 5.305000            81.140119           0.342507            59.889763          
531                 5.315000            81.325192           -0.500615           23.433305          
532                 5.325000            81.510521           -1.520009           -20.399421         
533                 5.335000            81.696109           -2.525761           -63.414713         
534                 5.345000            81.881958           -3.316732           -97.026335         
535                 5.355000            82.068068           -3.713016           -113.643736        
536                 5.365000            82.254442           -3.585028           -107.895435        
537                 5.375000            82.441081           -2.874678           -77.496999         
538                 5.385000            82.627987           -1.605488           -23.638380         
539                 5.395000            82.815160           0.119559            49.152811          
540                 5.405000            83.002604           2.131736            133.631966         
541                 5.415000            83.190320           4.219397            220.830748         
542                 5.425000            83.378309           6.156269            301.263205         
543                 5.435000            83.566573           7.730981            366.164813         
544                 5.445000            83.755114           8.773731            408.592737         
545                 5.455000            83.943933           9.176660            424.247744         
546                 5.465000            84.133033           8.905610            411.926301         
547                 5.475000            84.322414           8.002217            373.566705         
548                 5.485000            84.512080           6.576594            313.906874         
549                 5.495000            84.702031           4.791985            239.817234         
550                 5.505000            84.892269           2.843588            159.405688         
551                 5.515000            85.082797           0.934324            81.011345          
552                 5.525000            85.273616           -0.749498           12.209692          
553                 5.535000            85.464728           -2.059758           -41.054536         
