bin                 q                   two_theta           Fx                  Icoh               
43                  4.350000            64.457008           -0.609255           23.820359          
44                  4.450000            66.125455           1.513327            139.708772         
45                  4.550000            67.809869           -1.218438           -9.909604          
46                  4.650000            69.511092           -0.372415           34.247661          
47                  4.750000            71.230025           -1.660910           -31.486744         
48                  4.850000            72.967632           -0.999869           1.797267           
49                  4.950000            74.724949           5.070515            290.537800         
50                  5.050000            76.503089           2.580481            167.491404         
51                  5.150000            78.303255           -1.712491           -30.198938         
52                  5.250000            80.126748           -1.645263           -26.365707         
53                  5.350000            81.974980           0.084321            48.200078          
54                  5.450000            83.849488           4.163531            216.513614         
55                  5.550000            85.751950           1.206675            91.330070          
56                  5.650000            87.684204           -2.697755           -64.910764         
57                  5.750000            89.648271           0.029093            41.648032          
58                  5.850000            91.646386           -0.838769           8.167341           
59                  5.950000            93.681023           -1.511733           -16.539153         
60                  6.050000            95.754942           -0.400432           23.568416          
61                  6.150000            97.871231           -1.779568           -24.870890         
62                  6.250000            100.033367          0.322647            47.137725          
63                  6.350000            102.245291          1.084502            71.307730          
64                  6.450000            104.511496          -2.064995           -32.074910         
65                  6.550000            106.837144          -0.531776           17.131935          
66                  6.650000            109.228214          3.289576            134.469751         
67                  6.750000            111.691700          1.943872            90.922759          
68                  6.850000            114.235862          -2.243938           -34.072844         
69                  6.950000            116.870581          -0.428862           18.843093          
70                  7.050000            119.607841          2.831335            109.777820         
71                  7.150000            122.462410          -0.919424           4.711313           
72                  7.250000            125.452841          -1.587157           -13.166487         
73                  7.350000            128.602990          2.168011            85.243152          
74                  7.450000            131.944412          0.598140            43.313360          
75                  7.550000            135.520355          -1.696866           -14.811294         
76                  7.650000            139.392905          -0.495752           14.845780          
77                  7.750000            143.656950          -0.104830           23.875748          
78                  7.850000            148.471148          -1.571331           -10.719896         
79                  7.950000            154.141230          0.261255            31.247096          
80                  8.050000            161.435884          2.091961            71.282867          
81                  8.150000            175.319565          -1.888855           -16.745809         
82                  8.250000            -1.000000           0.165117            27.299050          
83                  8.350000            -1.000000           4.156235            109.593713         
84                  8.450000            -1.000000           -0.927537           4.007567           
85                  8.550000            -1.000000           -0.895556           4.596599           
86                  8.650000            -1.000000           0.193375            25.664223          
87                  8.750000            -1.000000           -2.642932           -28.677432         
88                  8.850000            -1.000000           0.440209            29.193735          
89                  8.950000            -1.000000           -1.060066           1.365023           
90                  9.050000            -1.000000           -1.801822           -11.793002         
91                  9.150000            -1.000000           3.421422            79.132676          
92                  9.250000            -1.000000           0.136215            21.669695          
93                  9.350000            -1.000000           -0.861472           4.660231           
94                  9.450000            -1.000000           1.803691            47.859286          
95                  9.550000            -1.000000           -0.700031           7.070559           
96                  9.650000            -1.000000           0.346354            23.197539          
97                  9.750000            -1.000000           0.356443            22.867397          
98                  9.850000            -1.000000           -1.075870           1.087418           
99                  9.950000            -1.000000           0.229110            20.070742          
100                 10.050000           -1.000000           -0.605055           7.775367           
101                 10.150000           -1.000000           1.211429            32.932629          
102                 10.250000           -1.000000           1.858616            41.064763          
103                 10.350000           -1.000000           -1.240694           -1.162125          
104                 10.450000           -1.000000           -0.033075           14.644540          
105                 10.550000           -1.000000           0.090120            15.916424          
106                 10.650000           -1.000000           -1.650140           -6.191962          
107                 10.750000           -1.000000           -0.641633           6.298298           
108                 10.850000           -1.000000           -0.575618           6.961585           
109                 10.950000           -1.000000           -0.494339           7.773021           
110                 11.050000           -1.000000           0.495803            18.996390          
111                 11.150000           -1.000000           -0.070894           12.222256          
112                 11.250000           -1.000000           0.081660            13.650729          
113                 11.350000           -1.000000           1.831086            32.256618          
114                 11.450000           -1.000000           1.015594            22.967381          
115                 11.550000           -1.000000           -0.255957           9.323060           
116                 11.650000           -1.000000           0.459148            16.385349          
117                 11.750000           -1.000000           -1.747662           -5.888236          
118                 11.850000           -1.000000           -1.630104           -4.628637          
119                 11.950000           -1.000000           2.293432            32.899411          
120                 12.050000           -1.000000           0.943525            19.610092          
121                 12.150000           -1.000000           -0.092408           9.718692           
122                 12.250000           -1.000000           0.778701            17.341623          
123                 12.350000           -1.000000           -1.179541           -0.247272          
124                 12.450000           -1.000000           -1.047380           0.890510           
125                 12.550000           -1.000000           -0.810509           2.868852           
126                 12.650000           -1.000000           -0.884319           2.192393           
127                 12.750000           -1.000000           0.991959            17.398772          
128                 12.850000           -1.000000           0.505652            13.174758          
129                 12.950000           -1.000000           -0.207642           7.333442           
130                 13.050000           -1.000000           0.486207            12.505244          
131                 13.150000           -1.000000           0.582164            12.978848          
132                 13.250000           -1.000000           0.133710            9.412865           
133                 13.350000           -1.000000           -0.427596           5.161017           
134                 13.450000           -1.000000           -0.077819           7.539144           
135                 13.550000           -1.000000           -0.574593           3.925124           
136                 13.650000           -1.000000           -0.007750           7.720243           
137                 13.750000           -1.000000           1.499637            17.688962          
138                 13.850000           -1.000000           -0.491090           4.232550           
139                 13.950000           -1.000000           -1.261075           -0.836676          
140                 14.050000           -1.000000           -0.571699           3.547868           
141                 14.150000           -1.000000           -0.359576           4.796902           
142                 14.250000           -1.000000           1.810262            17.990467          
143                 14.350000           -1.000000           0.960266            12.545898          
144                 14.450000           -1.000000           -0.614912           3.006992           
145                 14.550000           -1.000000           0.544810            9.674601           
146                 14.650000           -1.000000           -0.577064           3.099016           
147                 14.750000           -1.000000           -0.954933           0.918986           
148                 14.850000           -1.000000           0.538325            9.113097           
149                 14.950000           -1.000000           0.759617            10.143763          
150                 15.050000           -1.000000           0.562919            8.915170           
151                 15.150000           -1.000000           -0.307026           4.208463           
152                 15.250000           -1.000000           -0.890924           1.129094           
153                 15.350000           -1.000000           -1.152488           -0.219343          
154                 15.450000           -1.000000           -0.939635           0.833193           
155                 15.550000           -1.000000           0.332356            7.023390           
156                 15.650000           -1.000000           0.437299            7.403724           
157                 15.750000           -1.000000           0.652236            8.290196           
158                 15.850000           -1.000000           0.843374            9.036125           
159                 15.950000           -1.000000           -0.325581           3.537661           
160                 16.050000           -1.000000           -0.475913           2.797338           
161                 16.150000           -1.000000           -0.076595           4.513767           
162                 16.250000           -1.000000           0.701723            7.827096           
163                 16.350000           -1.000000           1.347901            10.469109          
164                 16.450000           -1.000000           -0.039741           4.440420           
165                 16.550000           -1.000000           -1.046193           0.181585           
166                 16.650000           -1.000000           -0.354398           3.004291           
167                 16.750000           -1.000000           0.499012            6.392491           
168                 16.850000           -1.000000           -0.053662           4.095966           
169                 16.950000           -1.000000           -0.864792           0.857068           
170                 17.050000           -1.000000           0.351528            5.524255           
171                 17.150000           -1.000000           0.251295            5.056935           
172                 17.250000           -1.000000           -1.217907           -0.516613          
173                 17.350000           -1.000000           -0.154714           3.404055           
174                 17.450000           -1.000000           1.016953            7.605786           
175                 17.550000           -1.000000           0.702849            6.367753           
176                 17.650000           -1.000000           -0.247724           2.917910           
177                 17.750000           -1.000000           -1.365684           -1.017771          
178                 17.850000           -1.000000           -0.581541           1.682727           
179                 17.950000           -1.000000           0.940505            6.805513           
180                 18.050000           -1.000000           1.067824            7.133060           
181                 18.150000           -1.000000           0.318286            4.564772           
182                 18.250000           -1.000000           -0.622920           1.442927           
183                 18.350000           -1.000000           -0.389283           2.168631           
184                 18.450000           -1.000000           0.725601            5.661210           
185                 18.550000           -1.000000           0.779572            5.751849           
186                 18.650000           -1.000000           -0.213321           2.616205           
187                 18.750000           -1.000000           -1.035592           0.079945           
188                 18.850000           -1.000000           -0.714931           1.038129           
189                 18.950000           -1.000000           -0.207899           2.524204           
190                 19.050000           -1.000000           -0.059215           2.924628           
191                 19.150000           -1.000000           1.018010            5.997445           
192                 19.250000           -1.000000           0.941631            5.702850           
193                 19.350000           -1.000000           -0.725025           0.933537           
194                 19.450000           -1.000000           -0.201396           2.377626           
195                 19.550000           -1.000000           0.783419            5.055517           
196                 19.650000           -1.000000           0.017107            2.910414           
197                 19.750000           -1.000000           -0.591118           1.240441           
198                 19.850000           -1.000000           -1.091557           -0.104384          
199                 19.950000           -1.000000           -0.360302           1.813283           
