bin                 q                   two_theta           Fx                  Icoh               
70                  0.705000            9.916627            -2.945148           -342.440414        
71                  0.715000            10.057648           -3.554504           -451.463604        
72                  0.725000            10.198685           -3.566902           -452.698634        
73                  0.735000            10.339736           -2.988928           -348.032359        
74                  0.745000            10.480804           -1.978000           -166.343130        
75                  0.755000            10.621888           -0.799758           44.410851          
76                  0.765000            10.762987           0.241351            229.782301         
77                  0.775000            10.904103           0.880477            342.856129         
78                  0.785000            11.045236           0.959948            356.160722         
79                  0.795000            11.186385           0.469195            268.515587         
80                  0.805000            11.327552           -0.452774           105.165967         
81                  0.815000            11.468736           -1.552734           -88.755938         
82                  0.825000            11.609937           -2.527427           -259.749881        
83                  0.835000            11.751156           -3.100486           -359.538947        
84                  0.845000            11.892393           -3.092924           -357.340839        
85                  0.855000            12.033647           -2.469663           -247.779526        
86                  0.865000            12.174921           -1.350524           -52.491728         
87                  0.875000            12.316213           0.017145            184.957306         
88                  0.885000            12.457523           1.317633            409.592900         
89                  0.895000            12.598853           2.243443            568.405667         
90                  0.905000            12.740202           2.570636            623.314853         
91                  0.915000            12.881570           2.214553            560.562130         
92                  0.925000            13.022958           1.252242            394.250110         
93                  0.935000            13.164366           -0.094079           163.159753         
94                  0.945000            13.305795           -1.508797           -78.397382         
95                  0.955000            13.447243           -2.657674           -273.503040        
96                  0.965000            13.588712           -3.267841           -376.240829        
97                  0.975000            13.730202           -3.193872           -362.737972        
98                  0.985000            13.871713           -2.454088           -237.004438        
99                  0.995000            14.013245           -1.228222           -30.173282         
100                 1.005000            14.154799           0.183256            206.688771         
101                 1.015000            14.296374           1.428815            414.513400         
102                 1.025000            14.437972           2.188303            540.105319         
103                 1.035000            14.579591           2.248887            548.710602         
104                 1.045000            14.721233           1.556699            432.345092         
105                 1.055000            14.862898           0.232042            211.948259         
106                 1.065000            15.004585           -1.455545           -67.129416         
107                 1.075000            15.146295           -3.146728           -345.251824        
108                 1.085000            15.288029           -4.472736           -561.893851        
109                 1.095000            15.429786           -5.138280           -669.233672        
110                 1.105000            15.571567           -4.988108           -642.848008        
111                 1.115000            15.713372           -4.042174           -487.111648        
112                 1.125000            15.855202           -2.491587           -234.137283        
113                 1.135000            15.997055           -0.656556           63.425707          
114                 1.145000            16.138934           1.083886            344.029379         
115                 1.155000            16.280837           2.374318            550.626086         
116                 1.165000            16.422766           2.958936            642.807994         
117                 1.175000            16.564719           2.734330            605.017133         
118                 1.185000            16.706699           1.767740            449.104135         
119                 1.195000            16.848704           0.277547            210.829417         
120                 1.205000            16.990735           -1.418681           -58.726547         
121                 1.215000            17.132793           -2.976106           -304.762458        
122                 1.225000            17.274877           -4.097826           -480.674752        
123                 1.235000            17.416988           -4.596478           -557.627261        
124                 1.245000            17.559126           -4.428934           -529.732343        
125                 1.255000            17.701291           -3.697327           -413.875908        
126                 1.265000            17.843484           -2.617560           -244.473710        
127                 1.275000            17.985704           -1.463813           -64.589208         
128                 1.285000            18.127952           -0.502771           84.385553          
129                 1.295000            18.270228           0.066874            172.050406         
130                 1.305000            18.412533           0.155899            185.221365         
131                 1.315000            18.554867           -0.201783           129.772616         
132                 1.325000            18.697229           -0.865213           27.888697          
133                 1.335000            18.839621           -1.627123           -88.396412         
134                 1.345000            18.982042           -2.268577           -185.660771        
135                 1.355000            19.124492           -2.613890           -237.444258        
136                 1.365000            19.266972           -2.572592           -230.489242        
137                 1.375000            19.409483           -2.158790           -167.459161        
138                 1.385000            19.552023           -1.484018           -65.621498         
139                 1.395000            19.694595           -0.726173           48.028166          
140                 1.405000            19.837197           -0.082861           143.881987         
141                 1.415000            19.979830           0.278961            197.258581         
142                 1.425000            20.122494           0.264599            194.502453         
143                 1.435000            20.265190           -0.125593           136.187295         
144                 1.445000            20.407917           -0.797455           36.712172          
145                 1.455000            20.550677           -1.587578           -79.522314         
146                 1.465000            20.693469           -2.304725           -184.340408        
147                 1.475000            20.836293           -2.777656           -252.838256        
148                 1.485000            20.979151           -2.897476           -269.501300        
149                 1.495000            21.122041           -2.644101           -231.901273        
150                 1.505000            21.264964           -2.090452           -151.098577        
151                 1.515000            21.407921           -1.383481           -48.694120         
152                 1.525000            21.550911           -0.706833           48.706020          
153                 1.535000            21.693936           -0.234413           116.226546         
154                 1.545000            21.836994           -0.086325           136.993074         
155                 1.555000            21.980088           -0.298055           106.396030         
156                 1.565000            22.123215           -0.810558           33.304714          
157                 1.575000            22.266378           -1.483839           -62.067495         
158                 1.585000            22.409576           -2.130903           -153.133938        
159                 1.595000            22.552810           -2.564024           -213.543660        
160                 1.605000            22.696079           -2.642232           -223.834734        
161                 1.615000            22.839384           -2.308506           -176.522882        
162                 1.625000            22.982726           -1.607526           -78.383415         
163                 1.635000            23.126103           -0.679350           50.655071          
164                 1.645000            23.269518           0.269982            181.789380         
165                 1.655000            23.412969           1.014448            283.829964         
166                 1.665000            23.556458           1.360207            330.413272         
167                 1.675000            23.699984           1.191930            306.274713         
168                 1.685000            23.843548           0.502482            211.125088         
169                 1.695000            23.987150           -0.601174           60.214660          
170                 1.705000            24.130790           -1.917584           -118.580449        
171                 1.715000            24.274469           -3.191944           -290.527506        
172                 1.725000            24.418186           -4.169827           -421.395157        
173                 1.735000            24.561943           -4.651722           -484.775703        
174                 1.745000            24.705738           -4.536290           -467.755451        
175                 1.755000            24.849574           -3.842761           -373.686019        
176                 1.765000            24.993449           -2.707417           -221.453510        
177                 1.775000            25.137364           -1.354876           -41.415253         
178                 1.785000            25.281319           -0.050369           131.097540         
179                 1.795000            25.425315           0.956618            263.288797         
180                 1.805000            25.569352           1.485110            331.789076         
181                 1.815000            25.713430           1.460445            327.451510         
182                 1.825000            25.857549           0.929027            257.044865         
183                 1.835000            26.001710           0.046984            141.518601         
184                 1.845000            26.145912           -0.954645           11.256860          
185                 1.855000            26.290157           -1.820569           -100.621698        
186                 1.865000            26.434445           -2.326759           -165.459337        
187                 1.875000            26.578774           -2.328931           -165.208884        
188                 1.885000            26.723147           -1.793693           -96.244924         
189                 1.895000            26.867564           -0.805883           29.937363          
190                 1.905000            27.012023           0.449252            189.236954         
191                 1.915000            27.156527           1.725074            350.096387         
192                 1.925000            27.301074           2.765336            480.162907         
193                 1.935000            27.445666           3.357749            553.042062         
194                 1.945000            27.590302           3.378094            553.731464         
195                 1.955000            27.734983           2.815753            481.623730         
196                 1.965000            27.879709           1.775514            350.492948         
197                 1.975000            28.024481           0.455475            185.513707         
198                 1.985000            28.169298           -0.894160           17.972215          
199                 1.995000            28.314161           -2.022769           -121.209143        
200                 2.005000            28.459071           -2.730751           -207.789514        
201                 2.015000            28.604026           -2.910190           -229.079758        
202                 2.025000            28.749029           -2.566461           -186.388838        
203                 2.035000            28.894079           -1.816442           -94.572892         
204                 2.045000            29.039176           -0.863693           21.199804          
205                 2.055000            29.184320           0.044401            130.802010         
206                 2.065000            29.329513           0.669030            205.541591         
207                 2.075000            29.474753           0.831496            224.325570         
208                 2.085000            29.620042           0.453715            178.378786         
209                 2.095000            29.765380           -0.420390           73.589194          
210                 2.105000            29.910767           -1.627003           -69.989153         
211                 2.115000            30.056203           -2.907999           -221.404745        
212                 2.125000            30.201689           -3.955576           -344.259983        
213                 2.135000            30.347224           -4.467938           -403.354908        
214                 2.145000            30.492810           -4.206024           -371.318303        
215                 2.155000            30.638446           -3.041006           -234.027730        
216                 2.165000            30.784133           -0.983955           6.158713           
217                 2.175000            30.929871           1.807829            329.944796         
218                 2.185000            31.075660           5.049206            703.509934         
219                 2.195000            31.221500           8.367443            1083.393292        
220                 2.205000            31.367393           11.357634           1423.026028        
221                 2.215000            31.513338           13.644112           1679.816379        
222                 2.225000            31.659335           14.937646           1821.610945        
223                 2.235000            31.805385           15.079017           1831.475834        
224                 2.245000            31.951488           14.061945           1710.038609        
225                 2.255000            32.097644           12.031841           1475.052193        
226                 2.265000            32.243854           9.260995            1158.311151        
227                 2.275000            32.390118           6.104665            800.488364         
228                 2.285000            32.536436           2.945700            444.792053         
229                 2.295000            32.682809           0.137040            130.514741         
230                 2.305000            32.829237           -2.048421           -112.469384        
231                 2.315000            32.975720           -3.452633           -267.397806        
232                 2.325000            33.122258           -4.046741           -331.981411        
233                 2.335000            33.268852           -3.923544           -317.331657        
234                 2.345000            33.415502           -3.270476           -244.774762        
235                 2.355000            33.562208           -2.328841           -141.228450        
236                 2.365000            33.708971           -1.347213           -34.038064         
237                 2.375000            33.855791           -0.537646           53.779616          
238                 2.385000            34.002668           -0.042378           107.060246         
239                 2.395000            34.149603           0.083538            120.230383         
240                 2.405000            34.296596           -0.128450           97.071854          
241                 2.415000            34.443646           -0.577738           48.708853          
242                 2.425000            34.590756           -1.124008           -9.653906          
243                 2.435000            34.737924           -1.622055           -62.499158         
244                 2.445000            34.885152           -1.954550           -97.470226         
245                 2.455000            35.032438           -2.056087           -107.853617        
246                 2.465000            35.179785           -1.923980           -93.618077         
247                 2.475000            35.327192           -1.614267           -60.883524         
248                 2.485000            35.474659           -1.224637           -20.033251         
249                 2.495000            35.622187           -0.868689           17.035531          
250                 2.505000            35.769776           -0.647727           39.862581          
251                 2.515000            35.917426           -0.626554           41.900621          
252                 2.525000            36.065138           -0.818671           21.972812          
253                 2.535000            36.212912           -1.183988           -15.583034         
254                 2.545000            36.360748           -1.639206           -62.070733         
255                 2.555000            36.508647           -2.078168           -106.583499        
256                 2.565000            36.656609           -2.397198           -138.615431        
257                 2.575000            36.804634           -2.519418           -150.515849        
258                 2.585000            36.952723           -2.412358           -139.217148        
259                 2.595000            37.100876           -2.094844           -106.848942        
260                 2.605000            37.249093           -1.631707           -60.119952         
261                 2.615000            37.397375           -1.117770           -8.640913          
262                 2.625000            37.545722           -0.655059           37.391749          
263                 2.635000            37.694134           -0.328784           69.587832          
264                 2.645000            37.842612           -0.187841           83.258888          
265                 2.655000            37.991155           -0.234475           78.373463          
266                 2.665000            38.139765           -0.425468           59.361028          
267                 2.675000            38.288442           -0.684422           33.835026          
268                 2.685000            38.437186           -0.921982           10.567510          
269                 2.695000            38.585997           -1.058926           -2.772754          
270                 2.705000            38.734876           -1.046324           -1.553421          
271                 2.715000            38.883822           -0.877744           14.696632          
272                 2.725000            39.032837           -0.590404           42.246434          
273                 2.735000            39.181921           -0.255011           74.208854          
274                 2.745000            39.331074           0.043183            102.401918         
275                 2.755000            39.480296           0.227234            119.545965         
276                 2.765000            39.629588           0.249391            121.227901         
277                 2.775000            39.778950           0.104479            107.117201         
278                 2.785000            39.928383           -0.167905           81.103371          
279                 2.795000            40.077887           -0.493264           50.297252          
280                 2.805000            40.227461           -0.781922           23.132186          
281                 2.815000            40.377107           -0.953695           7.042115           
282                 2.825000            40.526825           -0.961131           6.319920           
283                 2.835000            40.676616           -0.805022           20.735181          
284                 2.845000            40.826479           -0.537590           45.317091          
285                 2.855000            40.976414           -0.251737           71.423645          
286                 2.865000            41.126424           -0.058278           88.889765          
287                 2.875000            41.276507           -0.056343           88.755522          
288                 2.885000            41.426664           -0.304257           65.895890          
289                 2.895000            41.576895           -0.798575           20.855947          
290                 2.905000            41.727201           -1.467464           -39.647324         
291                 2.915000            41.877583           -2.181403           -103.793362        
292                 2.925000            42.028040           -2.780005           -157.153034        
293                 2.935000            42.178573           -3.109641           -186.097788        
294                 2.945000            42.329182           -3.063340           -181.343466        
295                 2.955000            42.479868           -2.613195           -140.755399        
296                 2.965000            42.630631           -1.826475           -70.653621         
297                 2.975000            42.781471           -0.859865           14.839050          
298                 2.985000            42.932389           0.068956            96.428739          
299                 2.995000            43.083386           0.727823            153.814143         
300                 3.005000            43.234461           0.925414            170.536333         
301                 3.015000            43.385615           0.563260            138.440756         
302                 3.025000            43.536848           -0.327994           60.681887          
303                 3.035000            43.688161           -1.577962           -47.549417         
304                 3.045000            43.839554           -2.896407           -160.943977        
305                 3.055000            43.991028           -3.922123           -248.442443        
306                 3.065000            44.142582           -4.292693           -279.303513        
307                 3.075000            44.294218           -3.721897           -229.699865        
308                 3.085000            44.445936           -2.068853           -88.478908         
309                 3.095000            44.597736           0.616289            139.180619         
310                 3.105000            44.749618           4.081339            431.114958         
311                 3.115000            44.901583           7.900390            750.845092         
312                 3.125000            45.053632           11.538230           1053.220175        
313                 3.135000            45.205764           14.440058           1292.061570        
314                 3.145000            45.357980           16.130057           1428.391217        
315                 3.155000            45.510281           16.299956           1437.662769        
316                 3.165000            45.662667           14.870054           1314.567677        
317                 3.175000            45.815138           12.010120           1074.435682        
318                 3.185000            45.967695           8.115219            750.902323         
319                 3.195000            46.120339           3.740289            390.243372         
320                 3.205000            46.273068           -0.494613           43.429035          
321                 3.215000            46.425885           -4.010634           -242.604362        
322                 3.225000            46.578790           -6.367985           -432.821598        
323                 3.235000            46.731782           -7.337016           -509.632946        
324                 3.245000            46.884862           -6.929519           -475.124479        
325                 3.255000            47.038031           -5.385195           -349.643729        
326                 3.265000            47.191290           -3.117007           -167.124360        
327                 3.275000            47.344638           -0.627084           31.844580          
328                 3.285000            47.498076           1.589740            207.793839         
329                 3.295000            47.651604           3.135778            329.470774         
330                 3.305000            47.805223           3.776730            378.931349         
331                 3.315000            47.958934           3.472656            353.755846         
332                 3.325000            48.112736           2.369524            266.128683         
333                 3.335000            48.266631           0.755225            139.160235         
334                 3.345000            48.420618           -1.009073           1.359752           
335                 3.355000            48.574698           -2.566981           -119.511926        
336                 3.365000            48.728872           -3.637987           -201.929898        
337                 3.375000            48.883140           -4.067594           -234.368177        
338                 3.385000            49.037502           -3.847656           -216.697159        
339                 3.395000            49.191960           -3.104778           -159.107419        
340                 3.405000            49.346512           -2.061483           -78.975483         
341                 3.415000            49.501161           -0.980292           3.508657           
342                 3.425000            49.655905           -0.103853           69.927559          
343                 3.435000            49.810747           0.395746            107.438210         
344                 3.445000            49.965685           0.448201            111.032003         
345                 3.455000            50.120722           0.091348            83.883614          
346                 3.465000            50.275856           -0.546926           35.863392          
347                 3.475000            50.431089           -1.285434           -19.313433         
348                 3.485000            50.586421           -1.935556           -67.559119         
349                 3.495000            50.741853           -2.345241           -97.679419         
350                 3.505000            50.897385           -2.431280           -103.709578        
351                 3.515000            51.053017           -2.193271           -85.856927         
352                 3.525000            51.208750           -1.707289           -49.935384         
353                 3.535000            51.364585           -1.102032           -5.530449          
354                 3.545000            51.520522           -0.524151           36.589465          
355                 3.555000            51.676561           -0.101559           67.157064          
356                 3.565000            51.832703           0.086442            80.545047          
357                 3.575000            51.988949           0.025481            75.884383          
358                 3.585000            52.145298           -0.234352           56.953391          
359                 3.595000            52.301752           -0.594850           30.930508          
360                 3.605000            52.458311           -0.937272           6.368268           
361                 3.615000            52.614976           -1.154024           -9.085781          
362                 3.625000            52.771746           -1.176611           -10.658448         
363                 3.635000            52.928623           -0.993151           2.355764           
364                 3.645000            53.085607           -0.651478           26.441946          
365                 3.655000            53.242698           -0.247344           54.761952          
366                 3.665000            53.399897           0.099193            78.863298          
367                 3.675000            53.557205           0.273470            90.779169          
368                 3.685000            53.714622           0.194940            85.020847          
369                 3.695000            53.872149           -0.161704           60.003594          
370                 3.705000            54.029785           -0.757759           18.590441          
371                 3.715000            54.187533           -1.495927           -32.352326         
372                 3.725000            54.345391           -2.238498           -83.269568         
373                 3.735000            54.503361           -2.834136           -123.795378        
374                 3.745000            54.661444           -3.147341           -144.778240        
375                 3.755000            54.819639           -3.084346           -140.024665        
376                 3.765000            54.977947           -2.610273           -107.415993        
377                 3.775000            55.136370           -1.754511           -49.207177         
378                 3.785000            55.294907           -0.603961           28.498275          
379                 3.795000            55.453558           0.713641            116.930354         
380                 3.805000            55.612326           2.052229            206.202951         
381                 3.815000            55.771209           3.270849            286.896646         
382                 3.825000            55.930209           4.253448            351.369342         
383                 3.835000            56.089327           4.921808            394.585948         
384                 3.845000            56.248562           5.240258            414.389550         
385                 3.855000            56.407915           5.212837            411.268458         
386                 3.865000            56.567388           4.875062            387.774142         
387                 3.875000            56.726979           4.283317            347.792946         
388                 3.885000            56.886691           3.504715            295.863563         
389                 3.895000            57.046524           2.609511            236.672126         
390                 3.905000            57.206478           1.666779            174.769590         
391                 3.915000            57.366554           0.742807            114.469408         
392                 3.925000            57.526752           -0.099341           59.823063          
393                 3.935000            57.687073           -0.800914           14.553673          
394                 3.945000            57.847518           -1.310661           -18.143018         
395                 3.955000            58.008087           -1.590544           -35.955630         
396                 3.965000            58.168781           -1.623181           -37.917133         
397                 3.975000            58.329600           -1.419083           -24.843301         
398                 3.985000            58.490546           -1.021161           0.410295           
399                 3.995000            58.651618           -0.504094           33.019721          
400                 4.005000            58.812817           0.032888            66.677392          
401                 4.015000            58.974144           0.479743            94.476845          
402                 4.025000            59.135600           0.734066            110.074562         
403                 4.035000            59.297185           0.720865            108.913529         
404                 4.045000            59.458900           0.409460            89.244973          
405                 4.055000            59.620745           -0.176624           52.697411          
406                 4.065000            59.782721           -0.959756           4.218073           
407                 4.075000            59.944829           -1.819322           -48.662623         
408                 4.085000            60.107070           -2.612489           -97.144512         
409                 4.095000            60.269443           -3.200954           -132.812953        
410                 4.105000            60.431950           -3.478410           -149.307348        
411                 4.115000            60.594591           -3.392948           -143.650782        
412                 4.125000            60.757368           -2.959356           -116.943199        
413                 4.135000            60.920280           -2.258215           -74.244432         
414                 4.145000            61.083328           -1.421418           -23.641543         
415                 4.155000            61.246513           -0.606653           25.329133          
416                 4.165000            61.409836           0.034113            63.590291          
417                 4.175000            61.573298           0.385664            84.367577          
418                 4.185000            61.736898           0.393477            84.578790          
419                 4.195000            61.900638           0.075362            65.467709          
420                 4.205000            62.064519           -0.481918           32.338589          
421                 4.215000            62.228540           -1.140580           -6.562200          
422                 4.225000            62.392704           -1.740706           -41.788078         
423                 4.235000            62.557010           -2.134098           -64.693335         
424                 4.245000            62.721459           -2.215961           -69.271505         
425                 4.255000            62.886053           -1.947697           -53.442131         
426                 4.265000            63.050790           -1.365891           -19.513599         
427                 4.275000            63.215674           -0.575539           26.275383          
428                 4.285000            63.380703           0.271158            75.037888          
429                 4.295000            63.545880           1.005989            117.073252         
430                 4.305000            63.711204           1.479420            143.868454         
431                 4.315000            63.876676           1.591540            149.849562         
432                 4.325000            64.042297           1.312870            133.523782         
433                 4.335000            64.208068           0.690811            97.785097          
434                 4.345000            64.373990           -0.159431           49.334251          
435                 4.355000            64.540063           -1.077398           -2.651781          
436                 4.365000            64.706288           -1.888582           -48.314364         
437                 4.375000            64.872667           -2.437813           -78.998203         
438                 4.385000            65.039198           -2.618082           -88.847046         
439                 4.395000            65.205885           -2.389198           -75.803773         
440                 4.405000            65.372726           -1.782983           -41.843096         
441                 4.415000            65.539724           -0.894580           7.570347           
442                 4.425000            65.706878           0.137682            64.647550          
443                 4.435000            65.874190           1.159221            120.795034         
444                 4.445000            66.041660           2.027164            168.164834         
445                 4.455000            66.209289           2.633763            200.927105         
446                 4.465000            66.377079           2.920989            216.038866         
447                 4.475000            66.545029           2.884260            213.406109         
448                 4.485000            66.713142           2.565681            195.473142         
449                 4.495000            66.881416           2.039388            166.391578         
450                 4.505000            67.049854           1.393067            130.996422         
451                 4.515000            67.218456           0.710098            93.834412          
452                 4.525000            67.387223           0.056182            58.449816          
453                 4.535000            67.556156           -0.527197           27.048800          
454                 4.545000            67.725256           -1.022039           0.557864           
455                 4.555000            67.894524           -1.427271           -21.008384         
456                 4.565000            68.063960           -1.749167           -38.025690         
457                 4.575000            68.233565           -1.992121           -50.765983         
458                 4.585000            68.403340           -2.152751           -59.087872         
459                 4.595000            68.573287           -2.219165           -62.404055         
460                 4.605000            68.743406           -2.175579           -59.929876         
461                 4.615000            68.913697           -2.010793           -51.129763         
462                 4.625000            69.084162           -1.727790           -36.214330         
463                 4.635000            69.254803           -1.351196           -16.517365         
464                 4.645000            69.425618           -0.929699           5.394635           
465                 4.655000            69.596611           -0.531757           25.962422          
466                 4.665000            69.767781           -0.234626           41.214095          
467                 4.675000            69.939129           -0.108607           47.581074          
468                 4.685000            70.110657           -0.199904           42.771082          
469                 4.695000            70.282365           -0.516253           26.484869          
470                 4.705000            70.454254           -1.019231           0.779485           
471                 4.715000            70.626326           -1.625992           -30.053396         
472                 4.725000            70.798580           -2.221180           -60.123462         
473                 4.735000            70.971019           -2.677508           -83.004628         
474                 4.745000            71.143644           -2.881345           -93.032133         
475                 4.755000            71.316454           -2.758191           -86.572149         
476                 4.765000            71.489452           -2.292507           -62.986670         
477                 4.775000            71.662637           -1.537113           -25.060665         
478                 4.785000            71.836012           -0.609221           21.244195          
479                 4.795000            72.009578           0.327248            67.712881          
480                 4.805000            72.183334           1.090559            105.340757         
481                 4.815000            72.357283           1.516316            126.081468         
482                 4.825000            72.531425           1.492292            124.549482         
483                 4.835000            72.705761           0.986008            99.337616          
484                 4.845000            72.880293           0.059145            53.667103          
485                 4.855000            73.055021           -1.134902           -4.796930          
486                 4.865000            73.229947           -2.370969           -64.979234         
487                 4.875000            73.405072           -3.386888           -114.131471        
488                 4.885000            73.580396           -3.927520           -139.988446        
489                 4.895000            73.755921           -3.790493           -132.971036        
490                 4.905000            73.931648           -2.865501           -88.042144         
491                 4.915000            74.107578           -1.159911           -5.873117          
492                 4.925000            74.283712           1.194387            106.907150         
493                 4.935000            74.460052           3.954696            238.450481         
494                 4.945000            74.636598           6.800070            373.312987         
495                 4.955000            74.813352           9.377662            494.706695         
496                 4.965000            74.990314           11.355354           587.011733         
497                 4.975000            75.167486           12.472038           638.135739         
498                 4.985000            75.344869           12.577273           641.333563         
499                 4.995000            75.522465           11.653841           596.193407         
500                 5.005000            75.700274           9.819639            508.638094         
501                 5.015000            75.878298           7.308801            389.956261         
502                 5.025000            76.056537           4.435438            255.038574         
503                 5.035000            76.234994           1.546123            120.120817         
504                 5.045000            76.413669           -1.030978           0.407848           
505                 5.055000            76.592563           -3.032163           -92.040753         
506                 5.065000            76.771679           -4.292316           -149.840175        
507                 5.075000            76.951016           -4.762195           -171.011432        
508                 5.085000            77.130577           -4.506985           -158.841337        
509                 5.095000            77.310362           -3.687360           -120.945170        
510                 5.105000            77.490373           -2.527116           -67.732511         
511                 5.115000            77.670612           -1.273430           -10.562733         
512                 5.125000            77.851079           -0.156657           40.090622          
513                 5.135000            78.031776           0.643795            76.170647          
514                 5.145000            78.212704           1.022413            93.039149          
515                 5.155000            78.393864           0.956490            89.831316          
516                 5.165000            78.575258           0.500719            69.162274          
517                 5.175000            78.756888           -0.230383           36.294140          
518                 5.185000            78.938754           -1.088178           -2.045852          
519                 5.195000            79.120858           -1.918638           -38.963238         
520                 5.205000            79.303202           -2.588962           -68.579151         
521                 5.215000            79.485786           -3.007740           -86.909040         
522                 5.225000            79.668613           -3.135889           -92.319581         
523                 5.235000            79.851683           -2.987421           -85.531292         
524                 5.245000            80.034998           -2.621012           -69.216795         
525                 5.255000            80.218560           -2.124799           -47.309484         
526                 5.265000            80.402370           -1.597773           -24.174603         
527                 5.275000            80.586429           -1.131338           -3.800458          
528                 5.285000            80.770739           -0.794122           10.855821          
529                 5.295000            80.955302           -0.622201           18.277981          
530                 5.305000            81.140119           -0.615659           18.520220          
531                 5.315000            81.325192           -0.741194           13.073828          
532                 5.325000            81.510521           -0.939548           4.529054           
533                 5.335000            81.696109           -1.135944           -3.886348          
534                 5.345000            81.881958           -1.251567           -8.806600          
535                 5.355000            82.068068           -1.214435           -7.192625          
536                 5.365000            82.254442           -0.968435           3.288071           
537                 5.375000            82.441081           -0.479918           23.990971          
538                 5.385000            82.627987           0.258264            55.136972          
539                 5.395000            82.815160           1.225126            95.758390          
540                 5.405000            83.002604           2.372065            143.736371         
541                 5.415000            83.190320           3.625389            195.922056         
542                 5.425000            83.378309           4.890883            248.341196         
543                 5.435000            83.566573           6.060547            296.486426         
544                 5.445000            83.755114           7.021601            335.698698         
545                 5.455000            83.943933           7.667511            361.627297         
546                 5.465000            84.133033           7.910361            370.737892         
547                 5.475000            84.322414           7.693280            360.814880         
548                 5.485000            84.512080           7.001138            331.384734         
549                 5.495000            84.702031           5.867493            283.978531         
550                 5.505000            84.892269           4.375913            222.159932         
551                 5.515000            85.082797           2.654421            151.271687         
552                 5.525000            85.273616           0.862842            77.896816          
553                 5.535000            85.464728           -0.825884           9.082888           
