q            ff_group_dir ff_group_fit H            O            C            
8.7500       0.5810       0.5979       0.0246       1.7214       1.4287       
8.8500       0.5085       0.5690       0.0237       1.7071       1.4203       
8.9500       0.4334       0.5391       0.0228       1.6933       1.4119       
9.0500       0.3560       0.5087       0.0220       1.6800       1.4036       
9.1500       0.2766       0.4779       0.0212       1.6671       1.3953       
9.2500       0.1958       0.4470       0.0204       1.6546       1.3870       
9.3500       0.1140       0.4163       0.0197       1.6426       1.3787       
9.4500       0.0318       0.3859       0.0190       1.6310       1.3705       
9.5500       -0.0500      0.3560       0.0183       1.6197       1.3623       
9.6500       -0.1306      0.3268       0.0177       1.6087       1.3541       
9.7500       -0.2092      0.2984       0.0170       1.5981       1.3459       
9.8500       -0.2849      0.2708       0.0165       1.5878       1.3377       
9.9500       -0.3568      0.2443       0.0159       1.5778       1.3295       
10.0500      -0.4240      0.2188       0.0154       1.5680       1.3213       
10.1500      -0.4857      0.1944       0.0148       1.5585       1.3131       
10.2500      -0.5411      0.1711       0.0144       1.5493       1.3049       
10.3500      -0.5895      0.1490       0.0139       1.5403       1.2967       
10.4500      -0.6304      0.1281       0.0134       1.5315       1.2885       
10.5500      -0.6633      0.1083       0.0130       1.5229       1.2803       
10.6500      -0.6878      0.0898       0.0126       1.5145       1.2722       
10.7500      -0.7038      0.0723       0.0122       1.5062       1.2640       
10.8500      -0.7113      0.0560       0.0118       1.4982       1.2558       
10.9500      -0.7104      0.0408       0.0114       1.4902       1.2476       
11.0500      -0.7014      0.0267       0.0111       1.4825       1.2394       
11.1500      -0.6846      0.0136       0.0107       1.4748       1.2312       
11.2500      -0.6605      0.0014       0.0104       1.4673       1.2230       
11.3500      -0.6297      -0.0098      0.0101       1.4600       1.2148       
11.4500      -0.5929      -0.0201      0.0097       1.4527       1.2066       
11.5500      -0.5508      -0.0296      0.0094       1.4455       1.1984       
11.6500      -0.5041      -0.0383      0.0092       1.4384       1.1902       
11.7500      -0.4536      -0.0462      0.0089       1.4314       1.1820       
11.8500      -0.4001      -0.0535      0.0086       1.4245       1.1738       
11.9500      -0.3443      -0.0601      0.0084       1.4177       1.1656       
12.0500      -0.2870      -0.0661      0.0081       1.4109       1.1574       
12.1500      -0.2288      -0.0715      0.0079       1.4042       1.1492       
12.2500      -0.1705      -0.0764      0.0076       1.3976       1.1410       
12.3500      -0.1126      -0.0809      0.0074       1.3910       1.1329       
12.4500      -0.0556      -0.0849      0.0072       1.3845       1.1247       
12.5500      -0.0002      -0.0885      0.0070       1.3780       1.1165       
12.6500      0.0533       -0.0917      0.0068       1.3715       1.1084       
12.7500      0.1044       -0.0946      0.0066       1.3651       1.1003       
12.8500      0.1528       -0.0972      0.0064       1.3588       1.0921       
12.9500      0.1981       -0.0995      0.0062       1.3524       1.0840       
13.0500      0.2400       -0.1015      0.0060       1.3461       1.0759       
13.1500      0.2783       -0.1033      0.0058       1.3398       1.0678       
13.2500      0.3127       -0.1050      0.0057       1.3336       1.0598       
13.3500      0.3430       -0.1064      0.0055       1.3273       1.0517       
13.4500      0.3690       -0.1077      0.0053       1.3211       1.0437       
13.5500      0.3906       -0.1088      0.0052       1.3149       1.0357       
13.6500      0.4077       -0.1098      0.0050       1.3087       1.0277       
13.7500      0.4202       -0.1106      0.0049       1.3025       1.0197       
13.8500      0.4280       -0.1114      0.0048       1.2964       1.0118       
13.9500      0.4311       -0.1121      0.0046       1.2902       1.0038       
14.0500      0.4297       -0.1127      0.0045       1.2841       0.9959       
14.1500      0.4238       -0.1132      0.0044       1.2780       0.9880       
14.2500      0.4136       -0.1136      0.0043       1.2718       0.9802       
14.3500      0.3992       -0.1140      0.0041       1.2657       0.9723       
14.4500      0.3810       -0.1143      0.0040       1.2596       0.9645       
14.5500      0.3592       -0.1146      0.0039       1.2535       0.9567       
14.6500      0.3342       -0.1149      0.0038       1.2474       0.9490       
14.7500      0.3064       -0.1151      0.0037       1.2414       0.9413       
14.8500      0.2763       -0.1153      0.0036       1.2353       0.9336       
14.9500      0.2443       -0.1154      0.0035       1.2292       0.9259       
15.0500      0.2108       -0.1156      0.0034       1.2231       0.9183       
15.1500      0.1764       -0.1157      0.0033       1.2171       0.9107       
15.2500      0.1414       -0.1158      0.0033       1.2110       0.9031       
15.3500      0.1065       -0.1159      0.0032       1.2049       0.8956       
15.4500      0.0719       -0.1160      0.0031       1.1989       0.8881       
15.5500      0.0381       -0.1160      0.0030       1.1928       0.8806       
15.6500      0.0055       -0.1161      0.0029       1.1868       0.8732       
15.7500      -0.0257      -0.1161      0.0029       1.1808       0.8658       
15.8500      -0.0552      -0.1162      0.0028       1.1747       0.8584       
15.9500      -0.0828      -0.1162      0.0027       1.1687       0.8511       
16.0500      -0.1084      -0.1162      0.0027       1.1627       0.8438       
16.1500      -0.1318      -0.1163      0.0026       1.1566       0.8366       
16.2500      -0.1529      -0.1163      0.0026       1.1506       0.8294       
16.3500      -0.1718      -0.1163      0.0025       1.1446       0.8222       
16.4500      -0.1885      -0.1163      0.0025       1.1386       0.8151       
16.5500      -0.2030      -0.1163      0.0024       1.1326       0.8080       
16.6500      -0.2153      -0.1163      0.0024       1.1266       0.8010       
16.7500      -0.2256      -0.1163      0.0023       1.1206       0.7940       
16.8500      -0.2338      -0.1164      0.0023       1.1146       0.7870       
16.9500      -0.2400      -0.1164      0.0022       1.1086       0.7801       
17.0500      -0.2444      -0.1164      0.0022       1.1027       0.7732       
17.1500      -0.2469      -0.1164      0.0021       1.0967       0.7664       
17.2500      -0.2475      -0.1164      0.0021       1.0908       0.7596       
