type                Na_Na               Na_Cl               Cl_Na               Cl_Cl               
4.805000            2.610148            -5.325012           -5.325012           2.610148            
4.815000            3.137144            -5.466919           -5.466919           3.137144            
4.825000            3.662588            -5.413981           -5.413981           3.662588            
4.835000            4.183792            -5.167157           -5.167157           4.183792            
4.845000            4.696925            -4.734820           -4.734820           4.696925            
4.855000            5.196734            -4.132200           -4.132200           5.196734            
4.865000            5.676392            -3.380537           -3.380537           5.676392            
4.875000            6.127494            -2.506008           -2.506008           6.127494            
4.885000            6.540206            -1.538487           -1.538487           6.540206            
4.895000            6.903575            -0.510197           -0.510197           6.903575            
4.905000            7.205971            0.545663            0.545663            7.205971            
4.915000            7.435667            1.596266            1.596266            7.435667            
4.925000            7.581482            2.610404            2.610404            7.581482            
4.935000            7.633494            3.559584            3.559584            7.633494            
4.945000            7.583732            4.418950            4.418950            7.583732            
4.955000            7.426839            5.167963            5.167963            7.426839            
4.965000            7.160626            5.790868            5.790868            7.160626            
4.975000            6.786496            6.276906            6.276906            6.786496            
4.985000            6.309698            6.620307            6.620307            6.309698            
4.995000            5.739373            6.820076            6.820076            5.739373            
5.005000            5.088393            6.879596            6.879596            5.088393            
5.015000            4.372984            6.806097            6.806097            4.372984            
5.025000            3.612142            6.610028            6.610028            3.612142            
5.035000            2.826878            6.304366            6.304366            2.826878            
5.045000            2.039312            5.903922            5.903922            2.039312            
5.055000            1.271683            5.424661            5.424661            1.271683            
5.065000            0.545309            4.883081            4.883081            0.545309            
5.075000            -0.120421           4.295676            4.295676            -0.120421           
5.085000            -0.708990           3.678491            3.678491            -0.708990           
5.095000            -1.207547           3.046780            3.046780            -1.207547           
5.105000            -1.607526           2.414778            2.414778            -1.607526           
5.115000            -1.905029           1.795553            1.795553            -1.905029           
5.125000            -2.100964           1.200955            1.200955            -2.100964           
5.135000            -2.200904           0.641619            0.641619            -2.200904           
5.145000            -2.214688           0.127010            0.127010            -2.214688           
5.155000            -2.155773           -0.334507           -0.334507           -2.155773           
5.165000            -2.040366           -0.735610           -0.735610           -2.040366           
5.175000            -1.886398           -1.069968           -1.069968           -1.886398           
5.185000            -1.712385           -1.332234           -1.332234           -1.712385           
5.195000            -1.536244           -1.518077           -1.518077           -1.536244           
5.205000            -1.374146           -1.624247           -1.624247           -1.374146           
5.215000            -1.239463           -1.648694           -1.648694           -1.239463           
5.225000            -1.141881           -1.590704           -1.590704           -1.141881           
5.235000            -1.086739           -1.451053           -1.451053           -1.086739           
5.245000            -1.074640           -1.232157           -1.232157           -1.074640           
5.255000            -1.101354           -0.938199           -0.938199           -1.101354           
5.265000            -1.158046           -0.575208           -0.575208           -1.158046           
5.275000            -1.231805           -0.151075           -0.151075           -1.231805           
5.285000            -1.306457           0.324505            0.324505            -1.306457           
5.295000            -1.363623           0.840188            0.840188            -1.363623           
5.305000            -1.383960           1.383223            1.383223            -1.383960           
5.315000            -1.348514           1.939790            1.939790            -1.348514           
5.325000            -1.240108           2.495419            2.495419            -1.240108           
5.335000            -1.044675           3.035480            3.035480            -1.044675           
5.345000            -0.752468           3.545712            3.545712            -0.752468           
5.355000            -0.359038           4.012776            4.012776            -0.359038           
5.365000            0.134045            4.424794            4.424794            0.134045            
5.375000            0.718827            4.771847            4.771847            0.718827            
5.385000            1.380960            5.046399            5.046399            1.380960            
5.395000            2.100086            5.243623            5.243623            2.100086            
5.405000            2.850591            5.361599            5.361599            2.850591            
5.415000            3.602714            5.401376            5.401376            3.602714            
5.425000            4.323949            5.366881            5.366881            4.323949            
5.435000            4.980681            5.264680            5.264680            4.980681            
5.445000            5.539961            5.103598            5.103598            5.539961            
5.455000            5.971328            4.894216            4.894216            5.971328            
5.465000            6.248587            4.648269            4.648269            6.248587            
5.475000            6.351423            4.377975            4.377975            6.351423            
5.485000            6.266770            4.095346            4.095346            6.266770            
5.495000            5.989844            3.811496            3.811496            5.989844            
5.505000            5.524774            3.536015            3.536015            5.524774            
5.515000            4.884784            3.276422            3.276422            4.884784            
5.525000            4.091896            3.037750            3.037750            4.091896            
5.535000            3.176166            2.822278            2.822278            3.176166            
5.545000            2.174469            2.629439            2.629439            2.174469            
5.555000            1.128896            2.455898            2.455898            1.128896            
5.565000            0.084828            2.295823            2.295823            0.084828            
5.575000            -0.911206           2.141308            2.141308            -0.911206           
5.585000            -1.813797           1.982950            1.982950            -1.813797           
5.595000            -2.580906           1.810528            1.810528            -2.580906           
5.605000            -3.176010           1.613769            1.613769            -3.176010           
5.615000            -3.569997           1.383127            1.383127            -3.569997           
5.625000            -3.742732           1.110553            1.110553            -3.742732           
5.635000            -3.684186           0.790197            0.790197            -3.684186           
5.645000            -3.395075           0.419001            0.419001            -3.395075           
5.655000            -2.886967           -0.002863           -0.002863           -2.886967           
5.665000            -2.181830           -0.471727           -0.471727           -2.181830           
5.675000            -1.311061           -0.980366           -0.980366           -1.311061           
5.685000            -0.314021           -1.518148           -1.518148           -0.314021           
5.695000            0.763844            -2.071392           -2.071392           0.763844            
5.705000            1.873205            -2.623915           -2.623915           1.873205            
5.715000            2.963256            -3.157755           -3.157755           2.963256            
5.725000            3.984206            -3.654019           -3.654019           3.984206            
5.735000            4.889735            -4.093814           -4.093814           4.889735            
5.745000            5.639261            -4.459228           -4.459228           5.639261            
5.755000            6.199929            -4.734273           -4.734273           6.199929            
5.765000            6.548190            -4.905776           -4.905776           6.548190            
5.775000            6.670908            -4.964139           -4.964139           6.670908            
5.785000            6.565924            -4.903933           -4.903933           6.565924            
5.795000            6.242045            -4.724292           -4.724292           6.242045            
5.805000            5.718474            -4.429087           -4.429087           5.718474            
5.815000            5.023696            -4.026851           -4.026851           5.023696            
5.825000            4.193886            -3.530474           -3.530474           4.193886            
5.835000            3.270935            -2.956668           -2.956668           3.270935            
5.845000            2.300181            -2.325243           -2.325243           2.300181            
5.855000            1.327989            -1.658210           -1.658210           1.327989            
5.865000            0.399296            -0.978779           -0.978779           0.399296            
5.875000            -0.444742           -0.310296           -0.310296           -0.444742           
5.885000            -1.168868           0.324831            0.324831            -1.168868           
5.895000            -1.745500           0.906147            0.906147            -1.745500           
5.905000            -2.156073           1.416067            1.416067            -2.156073           
5.915000            -2.391867           1.840629            1.840629            -2.391867           
5.925000            -2.454282           2.170062            2.170062            -2.454282           
5.935000            -2.354552           2.399132            2.399132            -2.354552           
5.945000            -2.112915           2.527247            2.527247            -2.112915           
5.955000            -1.757284           2.558326            2.558326            -1.757284           
5.965000            -1.321499           2.500437            2.500437            -1.321499           
5.975000            -0.843270           2.365231            2.365231            -0.843270           
5.985000            -0.361900           2.167203            2.167203            -0.361900           
5.995000            0.084047            1.922832            1.922832            0.084047            
6.005000            0.459033            1.649640            1.649640            0.459033            
6.015000            0.732638            1.365229            1.365229            0.732638            
6.025000            0.881352            1.086362            1.086362            0.881352            
6.035000            0.889961            0.828112            0.828112            0.889961            
6.045000            0.752446            0.603157            0.603157            0.752446            
6.055000            0.472355            0.421238            0.421238            0.472355            
6.065000            0.062614            0.288810            0.288810            0.062614            
6.075000            -0.455200           0.208914            0.208914            -0.455200           
6.085000            -1.052090           0.181248            0.181248            -1.052090           
6.095000            -1.693305           0.202453            0.202453            -1.693305           
6.105000            -2.340342           0.266566            0.266566            -2.340342           
6.115000            -2.953179           0.365627            0.365627            -2.953179           
6.125000            -3.492604           0.490380            0.490380            -3.492604           
6.135000            -3.922515           0.631036            0.631036            -3.922515           
6.145000            -4.212065           0.778030            0.778030            -4.212065           
6.155000            -4.337515           0.922740            0.922740            -4.337515           
6.165000            -4.283714           1.058100            1.058100            -4.283714           
6.175000            -4.045094           1.179086            1.179086            -4.045094           
6.185000            -3.626145           1.283029            1.283029            -3.626145           
6.195000            -3.041332           1.369738            1.369738            -3.041332           
6.205000            -2.314451           1.441434            1.441434            -2.314451           
6.215000            -1.477471           1.502478            1.502478            -1.477471           
6.225000            -0.568905           1.558936            1.558936            -0.568905           
6.235000            0.368184            1.617992            1.617992            0.368184            
6.245000            1.288448            1.687253            1.687253            1.288448            
6.255000            2.146657            1.773994            1.773994            2.146657            
6.265000            2.900116            1.884394            1.884394            2.900116            
6.275000            3.510970            2.022820            2.022820            3.510970            
6.285000            3.948255            2.191199            2.191199            3.948255            
6.295000            4.189599            2.388538            2.388538            4.189599            
6.305000            4.222480            2.610628            2.610628            4.222480            
6.315000            4.044964            2.849947            2.849947            4.044964            
6.325000            3.665894            3.095802            3.095802            3.665894            
6.335000            3.104511            3.334687            3.334687            3.104511            
6.345000            2.389535            3.550866            3.550866            2.389535            
6.355000            1.557753            3.727140            3.727140            1.557753            
6.365000            0.652192            3.845767            3.845767            0.652192            
6.375000            -0.280036           3.889491            3.889491            -0.280036           
6.385000            -1.190079           3.842611            3.842611            -1.190079           
6.395000            -2.029788           3.692037            3.692037            -2.029788           
6.405000            -2.754096           3.428275            3.428275            -2.754096           
6.415000            -3.323242           3.046262            3.046262            -3.323242           
6.425000            -3.704697           2.546023            2.546023            -3.704697           
6.435000            -3.874717           1.933083            1.933083            -3.874717           
6.445000            -3.819436           1.218606            1.218606            -3.819436           
6.455000            -3.535449           0.419252            0.419252            -3.535449           
6.465000            -3.029870           -0.443269           -0.443269           -3.029870           
6.475000            -2.319860           -1.342916           -1.342916           -2.319860           
6.485000            -1.431663           -2.250296           -2.250296           -1.431663           
6.495000            -0.399218           -3.133856           -3.133856           -0.399218           
6.505000            0.737592            -3.961223           -3.961223           0.737592            
6.515000            1.934935            -4.700646           -4.700646           1.934935            
6.525000            3.147172            -5.322458           -5.322458           3.147172            
6.535000            4.329033            -5.800476           -5.800476           4.329033            
6.545000            5.437700            -6.113293           -6.113293           5.437700            
6.555000            6.434709            -6.245365           -6.245365           6.434709            
6.565000            7.287560            -6.187858           -6.187858           7.287560            
6.575000            7.970974            -5.939193           -5.939193           7.970974            
6.585000            8.467739            -5.505261           -5.505261           8.467739            
6.595000            8.769107            -4.899308           -4.899308           8.769107            
6.605000            8.874753            -4.141457           -4.141457           8.874753            
6.615000            8.792302            -3.257926           -3.257926           8.792302            
6.625000            8.536477            -2.279944           -2.279944           8.536477            
6.635000            8.127925            -1.242437           -1.242437           8.127925            
6.645000            7.591803            -0.182535           -0.182535           7.591803            
6.655000            6.956209            0.862030            0.862030            6.956209            
6.665000            6.250566            1.854548            1.854548            6.250566            
6.675000            5.504027            2.760912            2.760912            5.504027            
6.685000            4.744027            3.551074            3.551074            4.744027            
6.695000            3.995022            4.200308            4.200308            3.995022            
6.705000            3.277505            4.690224            4.690224            3.277505            
6.715000            2.607329            5.009479            5.009479            2.607329            
6.725000            1.995374            5.154167            5.154167            1.995374            
6.735000            1.447539            5.127858            5.127858            1.447539            
6.745000            0.965066            4.941300            4.941300            0.965066            
6.755000            0.545143            4.611798            4.611798            0.545143            
6.765000            0.181732            4.162301            4.162301            0.181732            
6.775000            -0.133439           3.620257            3.620257            -0.133439           
6.785000            -0.409791           3.016275            3.016275            -0.409791           
6.795000            -0.656811           2.382683            2.382683            -0.656811           
6.805000            -0.883030           1.752036            1.752036            -0.883030           
6.815000            -1.095140           1.155654            1.155654            -1.095140           
6.825000            -1.297307           0.622254            0.622254            -1.297307           
6.835000            -1.490733           0.176745            0.176745            -1.490733           
6.845000            -1.673480           -0.160772           -0.160772           -1.673480           
6.855000            -1.840578           -0.375747           -0.375747           -1.840578           
6.865000            -1.984401           -0.459646           -0.459646           -1.984401           
6.875000            -2.095290           -0.410125           -0.410125           -2.095290           
6.885000            -2.162364           -0.230914           -0.230914           -2.162364           
6.895000            -2.174479           0.068576            0.068576            -2.174479           
6.905000            -2.121255           0.473888            0.473888            -2.121255           
6.915000            -1.994105           0.966360            0.966360            -1.994105           
6.925000            -1.787188           1.524124            1.524124            -1.787188           
6.935000            -1.498220           2.123199            2.123199            -1.498220           
6.945000            -1.129080           2.738643            2.738643            -1.129080           
6.955000            -0.686168           3.345674            3.345674            -0.686168           
6.965000            -0.180471           3.920742            3.920742            -0.180471           
6.975000            0.372668            4.442479            4.442479            0.372668            
6.985000            0.954075            4.892491            4.892491            0.954075            
6.995000            1.541553            5.255984            5.255984            1.541553            
7.005000            2.110912            5.522167            5.522167            2.110912            
7.015000            2.637189            5.684461            5.684461            2.637189            
7.025000            3.095974            5.740500            5.740500            3.095974            
7.035000            3.464767            5.691936            5.691936            3.464767            
7.045000            3.724298            5.544076            5.544076            3.724298            
7.055000            3.859719            5.305391            5.305391            3.859719            
7.065000            3.861596            4.986912            4.986912            3.861596            
7.075000            3.726645            4.601568            4.601568            3.726645            
7.085000            3.458160            4.163500            4.163500            3.458160            
7.095000            3.066088            3.687386            3.687386            3.066088            
7.105000            2.566766            3.187817            3.187817            2.566766            
7.115000            1.982288            2.678747            2.678747            1.982288            
7.125000            1.339566            2.173036            2.173036            1.339566            
7.135000            0.669103            1.682112            1.682112            0.669103            
7.145000            0.003551            1.215745            1.215745            0.003551            
7.155000            -0.623876           0.781936            0.781936            -0.623876           
7.165000            -1.181049           0.386920            0.386920            -1.181049           
7.175000            -1.638546           0.035249            0.035249            -1.638546           
7.185000            -1.971165           -0.270036           -0.270036           -1.971165           
7.195000            -2.159244           -0.527198           -0.527198           -2.159244           
7.205000            -2.189714           -0.735559           -0.735559           -2.189714           
7.215000            -2.056839           -0.895257           -0.895257           -2.056839           
7.225000            -1.762585           -1.007021           -1.007021           -1.762585           
7.235000            -1.316617           -1.071983           -1.071983           -1.316617           
7.245000            -0.735902           -1.091533           -1.091533           -0.735902           
7.255000            -0.043953           -1.067242           -1.067242           -0.043953           
7.265000            0.730251            -1.000839           -1.000839           0.730251            
7.275000            1.553629            -0.894245           -0.894245           1.553629            
7.285000            2.390547            -0.749657           -0.749657           2.390547            
7.295000            3.204507            -0.569669           -0.569669           3.204507            
7.305000            3.959856            -0.357410           -0.357410           3.959856            
7.315000            4.623462            -0.116684           -0.116684           4.623462            
7.325000            5.166248            0.147912            0.147912            5.166248            
7.335000            5.564516            0.430900            0.430900            5.564516            
7.345000            5.801004            0.725889            0.725889            5.801004            
7.355000            5.865621            1.025613            1.025613            5.865621            
7.365000            5.755821            1.322034            1.322034            5.755821            
7.375000            5.476617            1.606525            1.606525            5.476617            
7.385000            5.040231            1.870131            1.870131            5.040231            
7.395000            4.465405            2.103884            2.103884            4.465405            
7.405000            3.776414            2.299176            2.299176            3.776414            
7.415000            3.001843            2.448168            2.448168            3.001843            
7.425000            2.173179            2.544198            2.544198            2.173179            
7.435000            1.323312            2.582186            2.582186            1.323312            
7.445000            0.484996            2.558995            2.558995            0.484996            
7.455000            -0.310624           2.473731            2.473731            -0.310624           
7.465000            -1.035377           2.327953            2.327953            -1.035377           
7.475000            -1.665235           2.125790            2.125790            -1.665235           
7.485000            -2.181258           1.873929            1.873929            -2.181258           
7.495000            -2.570254           1.581484            1.581484            -2.570254           
7.505000            -2.825147           1.259741            1.259741            -2.825147           
7.515000            -2.945047           0.921777            0.921777            -2.945047           
7.525000            -2.935014           0.581974            0.581974            -2.935014           
7.535000            -2.805565           0.255445            0.255445            -2.805565           
7.545000            -2.571932           -0.042607           -0.042607           -2.571932           
7.555000            -2.253141           -0.297569           -0.297569           -2.253141           
7.565000            -1.870957           -0.496096           -0.496096           -1.870957           
7.575000            -1.448741           -0.626774           -0.626774           -1.448741           
7.585000            -1.010303           -0.680708           -0.680708           -1.010303           
7.595000            -0.578786           -0.652035           -0.652035           -0.578786           
7.605000            -0.175640           -0.538305           -0.538305           -0.175640           
7.615000            0.180265            -0.340731           -0.340731           0.180265            
7.625000            0.473359            -0.064284           -0.064284           0.473359            
7.635000            0.691901            0.282383            0.282383            0.691901            
7.645000            0.828298            0.687172            0.687172            0.828298            
7.655000            0.879218            1.134943            1.134943            0.879218            
7.665000            0.845505            1.608053            1.608053            0.845505            
7.675000            0.731917            2.087032            2.087032            0.731917            
7.685000            0.546704            2.551351            2.551351            0.546704            
7.695000            0.301070            2.980256            2.980256            0.301070            
7.705000            0.008542            3.353638            3.353638            0.008542            
7.715000            -0.315707           3.652893            3.652893            -0.315707           
7.725000            -0.655555           3.861741            3.861741            -0.655555           
7.735000            -0.994613           3.966967            3.966967            -0.994613           
7.745000            -1.316857           3.959045            3.959045            -1.316857           
7.755000            -1.607204           3.832627            3.832627            -1.607204           
7.765000            -1.851997           3.586866            3.586866            -1.851997           
7.775000            -2.039402           3.225560            3.225560            -2.039402           
7.785000            -2.159712           2.757109            2.757109            -2.159712           
7.795000            -2.205551           2.194281            2.194281            -2.205551           
7.805000            -2.171995           1.553802            1.553802            -2.171995           
7.815000            -2.056616           0.855773            0.855773            -2.056616           
7.825000            -1.859454           0.122948            0.122948            -1.859454           
7.835000            -1.582936           -0.620106           -0.620106           -1.582936           
7.845000            -1.231757           -1.347938           -1.347938           -1.231757           
7.855000            -0.812718           -2.035179           -2.035179           -0.812718           
7.865000            -0.334547           -2.657530           -2.657530           -0.334547           
7.875000            0.192309            -3.192709           -3.192709           0.192309            
7.885000            0.755908            -3.621333           -3.621333           0.755908            
7.895000            1.343053            -3.927700           -3.927700           1.343053            
7.905000            1.939563            -4.100428           -4.100428           1.939563            
7.915000            2.530558            -4.132933           -4.132933           2.530558            
7.925000            3.100786            -4.023726           -4.023726           3.100786            
7.935000            3.634967            -3.776513           -3.776513           3.634967            
7.945000            4.118183            -3.400085           -3.400085           4.118183            
7.955000            4.536283            -2.908015           -2.908015           4.536283            
7.965000            4.876321            -2.318160           -2.318160           4.876321            
7.975000            5.127000            -1.651991           -1.651991           5.127000            
7.985000            5.279120            -0.933769           -0.933769           5.279120            
7.995000            5.325996            -0.189608           -0.189608           5.325996            
8.005000            5.263841            0.553546            0.553546            5.263841            
8.015000            5.092086            1.268985            1.268985            5.092086            
8.025000            4.813608            1.931303            1.931303            4.813608            
8.035000            4.434849            2.517422            2.517422            4.434849            
8.045000            3.965806            3.007542            3.007542            3.965806            
8.055000            3.419881            3.385955            3.385955            3.419881            
8.065000            2.813574            3.641716            3.641716            2.813574            
8.075000            2.166021            3.769120            3.769120            2.166021            
8.085000            1.498397            3.767971            3.767971            1.498397            
8.095000            0.833176            3.643627            3.643627            0.833176            
8.105000            0.193296            3.406818            3.406818            0.193296            
8.115000            -0.398756           3.073230            3.073230            -0.398756           
8.125000            -0.921889           2.662886            2.662886            -0.921889           
8.135000            -1.357336           2.199318            2.199318            -1.357336           
8.145000            -1.689539           1.708594            1.708594            -1.689539           
8.155000            -1.906914           1.218206            1.218206            -1.906914           
8.165000            -2.002472           0.755885            0.755885            -2.002472           
8.175000            -1.974254           0.348377            0.348377            -1.974254           
8.185000            -1.825536           0.020241            0.020241            -1.825536           
8.195000            -1.564799           -0.207282           -0.207282           -1.564799           
8.205000            -1.205442           -0.317288           -0.317288           -1.205442           
8.215000            -0.765242           -0.298054           -0.298054           -0.765242           
8.225000            -0.265592           -0.143681           -0.143681           -0.265592           
8.235000            0.269482            0.145503            0.145503            0.269482            
8.245000            0.814447            0.562804            0.562804            0.814447            
8.255000            1.343507            1.095295            1.095295            1.343507            
8.265000            1.831895            1.724226            1.724226            1.831895            
8.275000            2.257138            2.425697            2.425697            2.257138            
8.285000            2.600243            3.171575            3.171575            2.600243            
8.295000            2.846727            3.930610            3.930610            2.846727            
8.305000            2.987441            4.669721            4.669721            2.987441            
8.315000            3.019121            5.355384            5.355384            3.019121            
8.325000            2.944657            5.955074            5.955074            2.944657            
8.335000            2.773019            6.438691            6.438691            2.773019            
8.345000            2.518879            6.779912            6.779912            2.518879            
8.355000            2.201893            6.957401            6.957401            2.201893            
8.365000            1.845713            6.955827            6.955827            1.845713            
8.375000            1.476753            6.766635            6.766635            1.476753            
8.385000            1.122768            6.388538            6.388538            1.122768            
8.395000            0.811334            5.827696            5.827696            0.811334            
8.405000            0.568289            5.097570            5.097570            0.568289            
8.415000            0.416232            4.218461            4.218461            0.416232            
8.425000            0.373163            3.216737            3.216737            0.373163            
8.435000            0.451325            2.123790            2.123790            0.451325            
8.445000            0.656339            0.974765            0.974765            0.656339            
8.455000            0.986671            -0.192891           -0.192891           0.986671            
8.465000            1.433470            -1.340986           -1.340986           1.433470            
8.475000            1.980798            -2.432179           -2.432179           1.980798            
8.485000            2.606248            -3.431543           -3.431543           2.606248            
8.495000            3.281931            -4.308022           -4.308022           3.281931            
8.505000            3.975770            -5.035715           -5.035715           3.975770            
8.515000            4.653065            -5.594920           -5.594920           4.653065            
8.525000            5.278228            -5.972900           -5.972900           5.278228            
8.535000            5.816616            -6.164323           -6.164323           5.816616            
8.545000            6.236348            -6.171363           -6.171363           6.236348            
8.555000            6.510036            -6.003454           -6.003454           6.510036            
8.565000            6.616307            -5.676710           -5.676710           6.616307            
8.575000            6.541048            -5.213040           -5.213040           6.541048            
8.585000            6.278307            -4.639001           -4.639001           6.278307            
8.595000            5.830783            -3.984449           -3.984449           5.830783            
8.605000            5.209876            -3.281053           -3.281053           5.209876            
8.615000            4.435304            -2.560744           -2.560744           4.435304            
8.625000            3.534268            -1.854182           -1.854182           3.534268            
8.635000            2.540241            -1.189317           -1.189317           2.540241            
8.645000            1.491403            -0.590111           -0.590111           1.491403            
8.655000            0.428828            -0.075486           -0.075486           0.428828            
8.665000            -0.605500           0.341442            0.341442            -0.605500           
8.675000            -1.570741           0.653813            0.653813            -1.570741           
8.685000            -2.429200           0.861144            0.861144            -2.429200           
8.695000            -3.148199           0.969092            0.969092            -3.148199           
8.705000            -3.701687           0.988911            0.988911            -3.701687           
8.715000            -4.071532           0.936596            0.936596            -4.071532           
8.725000            -4.248402           0.831795            0.831795            -4.248402           
8.735000            -4.232210           0.696527            0.696527            -4.232210           
8.745000            -4.032073           0.553795            0.553795            -4.032073           
8.755000            -3.665801           0.426148            0.426148            -3.665801           
8.765000            -3.158947           0.334301            0.334301            -3.158947           
8.775000            -2.543440           0.295861            0.295861            -2.543440           
8.785000            -1.855908           0.324250            0.324250            -1.855908           
8.795000            -1.135747           0.427874            0.427874            -1.135747           
8.805000            -0.423056           0.609589            0.609589            -0.423056           
8.815000            0.243455            0.866493            0.866493            0.243455            
8.825000            0.828482            1.190059            1.190059            0.828482            
8.835000            1.301951            1.566598            1.566598            1.301951            
8.845000            1.640567            1.978029            1.978029            1.640567            
8.855000            1.828989            2.402918            2.402918            1.828989            
8.865000            1.860585            2.817721            2.817721            1.860585            
8.875000            1.737712            3.198172            3.198172            1.737712            
8.885000            1.471531            3.520724            3.520724            1.471531            
8.895000            1.081338            3.763979            3.763979            1.081338            
8.905000            0.593473            3.910013            3.910013            0.593473            
8.915000            0.039853            3.945522            3.945522            0.039853            
8.925000            -0.543782           3.862733            3.862733            -0.543782           
8.935000            -1.119828           3.660007            3.660007            -1.119828           
8.945000            -1.650863           3.342115            3.342115            -1.650863           
8.955000            -2.101673           2.920158            2.920158            -2.101673           
8.965000            -2.441162           2.411130            2.411130            -2.441162           
8.975000            -2.644021           1.837150            1.837150            -2.644021           
8.985000            -2.692093           1.224397            1.224397            -2.692093           
8.995000            -2.575347           0.601801            0.601801            -2.575347           
9.005000            -2.292412           -0.000430           -0.000430           -2.292412           
9.015000            -1.850658           -0.552380           -0.552380           -1.850658           
9.025000            -1.265803           -1.026006           -1.026006           -1.265803           
9.035000            -0.561088           -1.396629           -1.396629           -0.561088           
9.045000            0.233944            -1.644277           -1.644277           0.233944            
9.055000            1.084988            -1.754778           -1.754778           1.084988            
9.065000            1.954765            -1.720565           -1.720565           1.954765            
9.075000            2.804940            -1.541136           -1.541136           2.804940            
9.085000            3.598091            -1.223136           -1.223136           3.598091            
9.095000            4.299599            -0.780062           -0.780062           4.299599            
9.105000            4.879376            -0.231611           -0.231611           4.879376            
9.115000            5.313340            0.397320            0.397320            5.313340            
9.125000            5.584550            1.077902            1.077902            5.584550            
9.135000            5.683955            1.778858            1.778858            5.683955            
9.145000            5.610720            2.468088            2.468088            5.610720            
9.155000            5.372120            3.114328            3.114328            5.372120            
9.165000            4.983002            3.688776            3.688776            4.983002            
9.175000            4.464876            4.166578            4.166578            4.464876            
9.185000            3.844656            4.528111            4.528111            3.844656            
9.195000            3.153162            4.759971            4.759971            3.153162            
9.205000            2.423431            4.855636            4.855636            2.423431            
9.215000            1.688970            4.815747            4.815747            1.688970            
9.225000            0.982008            4.648003            4.648003            0.982008            
9.235000            0.331880            4.366678            4.366678            0.331880            
9.245000            -0.236408           3.991775            3.991775            -0.236408           
9.255000            -0.703324           3.547870            3.547870            -0.703324           
